Player,Position,Mid 3rd,Starts,90s_stats_possession,90s,MP_stats_playing_time,Unnamed: 0,Pass,PrgP,Att 3rd,Tkl+Int,Fld_stats_misc,onxGA,Blocks_stats_defense,onGA,onG,1/3,onxG,xG+/-90,Att,Carries,Cmp,PassLive,GCA,Mn/MP,+/-90,Off,G/SoT,KP,Int_stats_misc,SCA,1/3_stats_possession,GCA90,A-xAG,xG+/-,Sw,Def 3rd,FK_stats_passing_types,PassDead,Ast,TotDist,CK,SCA90,Att 3rd_stats_possession,Crs,+/-,PPA,xA,xAG,G/Sh,Dead,Won%,PrgDist,G+A,Out,TB,In,PrgC,npxG/Sh,SoT/90,G-xG,PKcon,PrgR,npxG+xAG,Sh/90,Tkl%,Tkld,Succ,CrsPA,Gls,Def 3rd_stats_possession,Sh_stats_defense,npxG,xG,FK,CPA,TI,PKwon,Str,PK,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Maxence Caqueret,Central Midfield,5661.99857495455,677.0613842037573,-6248.838078563155,-6097.356727164316,-597.707560677565,1238.3298596866982,4360.632504386646,3159.41180222869,3099.950784364729,2624.7581429319735,-3177.8058922413784,-316.5035675599221,2671.1383150210554,691.2400363787359,1427.683663550863,3464.018407140568,-154.36825896241965,572.6994011374352,-60.78846657161594,140.12784102371478,-122.11790936972952,1472.615299070186,3954.8779022778535,11677.486947407726,1858.8303267861422,2112.4770464036433,-3358.9040557653193,2065.7277678554083,-1196.9951004953134,272.4778396073001,-785.765176838097,3219.6665272348523,4906.516647152947,36.496995541365735,-677.7119007640329,1808.1489837829076,-1077.147501140204,-1285.4018608829065,2240.3726508855766,-179.10410882180702,-1005.670556289962,253.83669748664755,-8.906082046459273,-584.991812223313,326.0089590583333,1230.731313188012,-446.73395326997814,55.55688933074036,-1113.6011405039048,-736.0916368635933,467.59278548110103,409.1819597013857,91.97623460384337,-363.27897147925023,-774.0019764184703,-412.00538080095544,-17.003595414367773,-264.59215385126936,-471.8124251518991,-379.303400677034,-237.32503087250984,-75.51844130246664,-120.08679597741808,-237.8656596618992,-510.29965013414323,327.8851528556997,233.11494046817214,-132.29240171920026,-199.00504427886347,-15.890849024413715,-39.13485018158012,-77.1255073676356,-70.87603692367126,-49.93337433446553,-39.304421125246506,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,35017.638188145815
Maximilian Arnold,Central Midfield,1647.2595768131628,7346.621288300468,8012.428550460466,7818.195080245556,3054.949754574212,1283.9800234755228,-2717.6199621534097,6467.171620551874,-3708.5933676509817,1511.7149828605889,12505.70661554651,7839.492293130066,1694.9748111927627,6079.646619173607,8437.532191713673,8135.0821495305445,5782.426061284028,55.42770361336652,5704.000502755627,3840.73638022953,4503.677581629215,3484.421848397902,6319.207082987441,4660.85419083004,1878.79458340572,613.299787665574,-273.6758871347245,5609.099268894874,2320.4437522513786,4506.828754280302,-1597.3536223985727,1944.7635759799346,4413.189210026034,-174.80139969812012,5056.773413393169,91.88101259874772,9891.56713407184,6878.2358237083,3617.1379670722436,3260.7717275816385,5935.961951598917,978.2553440911839,557.6494987403506,5194.558409581993,1305.3076527186063,316.68480151799554,2122.630043314671,1040.4519470870023,403.9007577739557,3400.551059705105,-605.7810412240402,2169.8624336757484,1230.182137826406,2887.3192006507,-175.12588680980633,2972.93509216955,-565.4654324642764,-717.472915111222,81.63022372051354,764.7321208406458,-237.32503087250984,-393.53693541842233,82.7850305093291,-126.36613169538401,6.890898605136293,-332.38700850131573,-348.7907354357371,264.5848034384005,88.39830194444045,275.2257411711744,416.001733427986,-71.4082870193013,-66.36618944738713,674.3749127149246,-75.23367035331118,-26.073098508668213,-19.505345370531522,95.8120537370948,-8.846413982038792,-4.017790942439866,,,,,187289.23291859558
Maximilian Eggestein,Central Midfield,8070.841973839384,10681.401240348823,10426.561459448796,10173.805731029677,5794.442741013045,1329.6301872643473,4360.632504386646,7657.96515514822,6504.222860372584,7744.756679260342,1060.9812720256184,7295.759235750731,5111.547074591786,9671.91767437019,5486.017021960911,6266.656652574555,5016.388084478035,-173.76511823228682,5661.612348569397,3131.4530768817485,5280.440232999965,2143.2174821794247,408.38413121347384,4480.940530404972,-786.482416168738,2112.4770464036433,-974.8641072780413,702.8925751479218,5837.882604998071,1019.7162363143005,-177.0738426677399,-1313.3217438937445,-3717.9389038839618,-438.9243937474774,-2111.333229303333,1236.0596600548542,489.81173246151684,-1285.4018608829065,-1889.9232976744254,2190.946945703616,-1107.7533872883278,-1386.5135712615552,168.14253694941883,-946.2137010861446,-933.0893613620176,469.02588679633163,948.87517304938,-2.2016174836022677,-439.1558523804111,-501.0551200130991,272.4339078983481,1072.9873239109113,-666.827700877865,-493.30289836444825,-175.12588680980633,-412.00538080095544,109.56452082791884,-355.16830610325997,-279.8017102369804,-231.34596955960382,-237.32503087250984,-162.25075787954546,21.438002485418,-114.31212867197696,182.02420611473357,-2.2509278228080123,0.35267010660845366,26.458480343840062,-55.3033711672115,339.27139101420374,245.3255145743987,12.877400843263523,0.11989531661959749,-49.93337433446553,-21.339796511214168,-26.073098508668213,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,129707.8658642553
Medon Berisha,Central Midfield,-8791.061818354447,-6826.193507905043,-6919.4305532821345,-6751.693019048793,-6989.857862368174,1375.2803510531721,-6256.746195423437,-3853.0390126164616,-5410.72940565491,-4943.93534555344,-4025.563325094778,-5902.124975183975,-6114.333219433578,-5146.200428315708,-5213.225468392852,-1557.3751159286585,-4788.898018638681,37.0063293024322,-3642.5874953080283,-3298.354259988355,-3345.1032389379166,-2774.5318606216583,-1955.9450494961131,-3075.433207447919,-1136.8144290849077,-885.8774710724954,-3358.9040557653193,-2022.7778102670516,-1196.9951004953134,-1720.157884944701,-2611.839179349168,953.172391670554,1973.850775853035,-121.97680088824863,278.0356515955008,-1338.3422967213855,730.8823837848585,347.3256760353349,-513.157981487758,-1204.3269784953345,-86.92507730466913,1627.7341307021468,-1389.8853102143084,-430.18243128209946,-373.49010784186174,-1054.3849659870293,-865.109626451524,-1149.1205385112676,-1113.6011405039048,-124.99669305230834,233.40213238179737,-434.70022621184694,-666.827700877865,286.8406629467399,-175.12588680980633,-89.63009766090732,-523.2760603835143,-898.625219615203,1007.7995544865919,-348.5316272537508,-237.32503087250984,-407.9923215146021,-367.0931749993532,1398.4652507656076,-187.39761441332328,-249.8529883316888,-309.9970237088098,-132.29240171920026,-199.00504427886347,-192.50158040973713,-209.81106903516738,-83.44909957109627,-75.86420155653096,131.143697427882,-39.304421125246506,-21.336449729223947,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-125793.2438488319
Michael Folorunsho,Central Midfield,-6382.218419469613,-7659.888495917131,-7187.667543169727,-7013.427535802584,-9729.350848807007,1443.7555967364087,-4841.095702115426,-5970.0052963433,-304.32129164312636,-4943.93534555344,1060.9812720256184,-6693.009422281187,-4650.0879636911395,-6942.335955913999,-5213.225468392852,-4710.343142041894,-4712.294220958081,1784.5971640605624,-5073.1876990932815,-4578.1480464637,-4782.69381759423,-4562.804348912961,-4320.2742302056995,-1276.2966031972308,1490.7604939396133,-2385.054729810565,-3358.9040557653193,-3385.613002974538,-3307.458412143328,-3214.634678358702,-3017.6334021294056,-3579.815879458043,-1278.600469710963,327.03228899565875,-2111.333229303333,-1338.3422967213855,-1197.6828268018749,-1285.4018608829065,-1889.9232976744254,-2283.343258959605,-1005.670556289962,-1419.8201757031431,-1590.5404117429703,-636.5949392037176,186.1091456782943,-1054.3849659870293,-1078.519602863395,-940.5898255971467,-1113.6011405039048,-759.5952885486428,734.3099181775301,-1134.3191167496554,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-331.4115600159434,-607.6548045450386,1094.0501299285886,-31.317255641203293,-348.5316272537508,-237.32503087250984,-277.8938466489839,-326.1951563167458,-216.7711543709369,-146.35074546576138,-208.58597824687536,-116.02846507417338,-52.916960687680096,-199.00504427886347,-248.78412118088417,-152.91899608397162,-83.44909957109627,-75.86420155653096,-49.93337433446553,-21.339796511214168,-21.336449729223947,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-153902.55635774037
Michel Aebischer,Central Midfield,-6382.218419469613,-7659.888495917131,-8260.615502720093,-8060.365602817746,-10642.515177619951,1512.2308424196458,-7672.396688731448,-5573.074118144517,-3708.5933676509817,-5834.369873610549,-3177.8058922413784,-6495.288310506884,-6602.4149713477245,-6493.302074014427,-5582.164864611947,-3425.80061288465,-5937.9549838476705,-2453.178825385515,-4553.932810311967,-4377.698417256718,-3971.150748997924,-4115.736226840136,-4320.2742302056995,-2355.778565747644,144.3997895799415,-885.8774710724954,-3358.9040557653193,-2567.9118873500465,-2603.97064159399,-3090.0949455742016,-2206.04495656893,-3579.815879458043,-465.48765831996343,-623.8104895820275,-1155.5856769437996,-2482.5209441774923,-1318.2181524635457,-632.3108461156098,-1889.9232976744254,-1784.7044606556117,-495.25640129813263,-403.9687402347129,-1720.376065673281,-1101.0230820273582,-93.69048108178369,-1359.0671365437015,-1078.519602863395,-1253.385894968328,-1113.6011405039048,-783.0989402336922,-417.12745956071257,-933.3334034612033,-1046.2296686187192,-103.23111770885419,-474.56393161413837,-331.4115600159434,-692.033548706563,-717.472915111222,623.7781246567544,-114.16031186545676,-237.32503087250984,-465.81386589932134,-469.33822170587194,162.92994086638512,379.04917706303064,-373.6540185861292,-309.9970237088098,-132.29240171920026,-199.00504427886347,-246.8433439129136,-152.91899608397162,-131.61234977827615,-113.85624999310623,40.60516154670823,-39.304421125246506,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-170618.41288354207
Miha Zajc,Central Midfield,-8791.061818354447,-10994.668447965487,-10048.862101970704,-9805.262381176351,-3337.200547116398,1557.8810062084704,-9088.04718203946,-5440.76372541159,-5410.72940565491,-7615.238929724764,-6568.835623654976,-7533.324147321973,-7578.5784751760175,-6493.302074014427,-5213.225468392852,-4476.789954922395,-5210.218905881977,4640.652157637863,-5168.561046012298,-5056.143316111117,-4631.978676283487,-5009.872470985786,-4320.2742302056995,-8292.929359774917,1615.4235221210643,-3884.231988548634,-3358.9040557653193,-3385.613002974538,-3307.458412143328,-3712.7936094967017,-3017.6334021294056,-3579.815879458043,76.58754927403623,432.6814866154017,-2111.333229303333,-3054.6102679055457,-1800.359455110229,-958.856353499258,-1889.9232976744254,-2194.7109511636354,-699.4220632948644,-587.155064663446,-1991.8506148002937,-1101.0230820273582,46.209332298255305,-902.0438807086932,-1398.6345674812017,-1461.916607882449,-1113.6011405039048,-924.1208503439886,-1243.3000413277,-1209.7624343476668,-1046.2296686187192,-233.2550445940522,-474.56393161413837,-250.81773923093138,-649.8441766258009,-717.472915111222,849.6730833801881,-55.567483018383264,-237.32503087250984,-494.72463809168096,-530.6852497297832,596.874049709039,280.5366915888821,-373.6540185861292,-271.2033119818825,-211.6678427507204,-199.00504427886347,-272.07344839653126,-152.91899608397162,-143.65316233007113,-123.35426210225005,-49.93337433446553,-75.23367035331118,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-191517.80007629964
Mikel Jauregizar,Central Midfield,17706.215569378717,4845.5363242642015,4972.4093317344295,4851.87055703593,5794.442741013045,1580.7060881028826,2944.9820110786354,4217.894944092109,11610.630974384367,10861.277527460219,6995.283301999415,276.6597677629839,1694.9748111927627,-1104.8954912195547,2903.4412484272443,4164.677968499064,2526.764659858557,2131.4122336220676,2609.665247160857,1913.3360993931678,2289.324351602151,4602.092153579966,5137.042492632648,882.6673219035954,2384.882089911806,613.299787665574,2250.601705381217,1520.593690772414,3727.419293350055,3385.971159219802,431.61749150261704,2228.0753429254714,-465.48765831996343,1594.8226604325741,2667.4045324943345,2666.2829693749877,610.3470581231877,673.8711834189832,-513.157981487758,1647.6637256949862,729.7375706822579,1128.135064078329,534.0430162075669,-172.16679638007687,1445.207466098645,-445.02062487368494,-438.28967362778167,-210.73233039772336,909.7347238665759,-124.99669305230834,-319.54802076933606,794.7900902682445,91.97623460384337,936.96029737273,423.7502027988577,-250.81773923093138,-396.7079441412276,-536.320610607241,-212.0332226199503,764.7321208406458,-237.32503087250984,-263.4384605528041,-162.60308158631577,-204.71715134752984,26.04610411399858,121.5501024316324,116.7338052873903,-132.29240171920026,88.39830194444045,88.91112344599799,-39.13485018158012,-71.4082870193013,-66.36618944738713,-49.93337433446553,-57.269045739278845,-33.178071677834616,195.0534537053152,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,135780.56937431468
Mikel Merino,Central Midfield,5661.99857495455,-156.63360380833157,770.0298234954937,751.3631278932085,2141.785425761268,1592.1186290500889,-594.1442221913928,-677.5895870262043,4802.086822368657,843.8890868177584,213.223839172219,-3084.599132400162,230.72955545032366,-2901.0310188178455,689.8048711126726,-2491.5878644066543,1032.9906050868694,3998.308093917603,-1745.7175954742477,-1802.6916420593382,-1803.1714086049349,1472.615299070186,-773.7804591413195,-376.72830107188656,2559.661728819759,3611.654305141713,3652.978145667851,-387.37557901806764,209.98044060336335,272.4778396073001,-1394.456511008454,-746.6982100026698,-736.5252621169635,2387.1916425806457,-1633.4594531235664,-1910.431620449439,-1679.824129448558,-1285.4018608829065,-513.157981487758,-1203.670442882031,-1107.7533872883278,29.01711750592906,593.0592225395262,-843.0074471253356,1165.4078393385673,1687.7545690230204,-438.28967362778167,-106.46697394066307,2427.2366221444363,-971.1281537140875,363.50805077029935,-583.8186586516662,1609.5841055672602,-493.30289836444825,423.7502027988577,-412.00538080095544,-607.6548045450386,912.8978254246075,1030.3890503589353,1292.0675804643076,-237.32503087250984,574.9739330256245,491.7652173354039,452.22601342815426,-97.09450272868703,-167.31896816206188,-116.02846507417338,26.458480343840062,663.2049943910482,-93.52193974323721,74.64929572081141,301.85690208634276,228.07218593607115,-49.93337433446553,-3.375171897181827,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,16942.241267149533
Mohamed Kaba,Central Midfield,-6382.218419469613,-11828.363435977577,-9959.449772008174,-9718.017542258423,-8816.186519994064,1740.4816613637686,-6256.746195423437,-6896.178045473792,-5410.72940565491,-6056.978505624825,-4025.563325094778,-7483.893869378398,-5626.251467519432,-5595.234310215281,-6320.043657050138,-4943.896329161392,-6091.162579208869,-516.5835090017436,-5783.189281712629,-5349.108158798244,-5258.026186343495,-4115.736226840136,-4320.2742302056995,-6673.706415949297,-5529.548893078676,-3884.231988548634,147.03704495126564,-3930.747080057533,-3659.2022974179977,-3214.634678358702,-3017.6334021294056,-3579.815879458043,347.62515307103615,-174.80139969812012,-1633.4594531235664,-1624.3869585854122,-1679.824129448558,-1285.4018608829065,-1889.9232976744254,-2448.133697898779,-1107.7533872883278,1644.3874329229411,-2216.112198861739,-1359.0387169293808,-653.2897346019397,-1663.7493071003737,-1612.0445438930726,-1566.1819643395095,-1113.6011405039048,-994.631805399137,233.40213238179737,-1229.8020655846387,-1046.2296686187192,-493.30289836444825,-474.56393161413837,-412.00538080095544,-860.7910370296119,369.4409119126644,-799.360115300878,-114.16031186545676,-237.32503087250984,-509.18002418786074,-530.6852497297832,-90.20412262516285,1033.062622294183,-291.11999841650226,-387.58444716266433,-211.6678427507204,-199.00504427886347,-242.9617893769724,-152.91899608397162,-131.61234977827615,-113.85624999310623,-49.93337433446553,-75.23367035331118,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-196479.94524958928
Morten Frendrup,Central Midfield,28144.53696454632,13182.48620438509,13913.642327987483,13576.354448828954,8533.935727451877,1888.8446936774485,17101.486944158747,3424.0325876945444,38844.80758244721,21323.88323213123,3180.3748541591167,7444.050069581458,17313.590872445442,5630.612737274036,2165.562455989054,1595.5929101845766,4326.953905352642,-565.9208226321998,4368.7736458893905,2607.2002004942583,4237.027716233286,2813.819665288663,-773.7804591413195,5020.681511680179,-663.4166330358618,5110.831563879782,147.03704495126564,-1477.643733184057,9707.06534301943,1144.2559690988005,-582.8680654479779,-2163.2570447303565,-1549.6380735079626,-993.5826812511277,-677.7119007640329,2952.3276312390144,369.276406799846,-1285.4018608829065,-1889.9232976744254,1525.8763694271906,-1107.7533872883278,-1702.9263134566397,569.4527400067425,-1255.8324629685717,-933.0893613620176,-445.02062487368494,-971.8146146574595,-836.3244691400863,235.28943574308244,-360.0332099028026,-137.39973502543347,165.3099090598372,-287.42573313701087,-493.30289836444825,124.31215799452568,-412.00538080095544,-101.38233957589217,-536.320610607241,-189.4437267476069,413.17514775820484,-237.32503087250984,-234.52768836044447,-162.60308158631577,-216.7711543709369,-110.77679237787433,39.016082262005455,0.35267010660845366,-211.6678427507204,88.39830194444045,393.61315451738017,643.570025232769,0.8365882914685148,-9.378116792524247,-49.93337433446553,-21.339796511214168,-9.494827780613281,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,220568.1953192718
Morten Thorsby,Central Midfield,1647.2595768131628,4011.841336252113,3720.636712259003,3630.442812184908,3968.114083387157,1900.2572346246548,3652.8072577326407,-1603.762336156696,6504.222860372584,843.8890868177584,-2330.048459387979,2501.0222752238897,1206.8930592786162,1140.2739182783087,-1154.8921099828037,-1207.04533524941,266.9526282808759,-1209.08378438791,-2317.9576769883492,-3051.6470240413005,-2892.9578150056886,3707.9559094343144,-1955.9450494961131,882.6673219035954,-952.7726076192386,-885.8774710724954,-3358.9040557653193,2065.7277678554083,-2603.97064159399,1766.9546330213009,-988.662288228216,-2021.6011612575883,-2091.7132811019633,-1152.056477680742,-2111.333229303333,1522.104321918881,-2041.4301064335707,-1285.4018608829065,-513.157981487758,-1692.4612069864727,-1107.7533872883278,345.4298597010137,-126.93849471037801,-946.2137010861446,-793.1895479819786,-292.67953959534884,-438.28967362778167,414.8598083446393,-1113.6011405039048,-1065.1427604542853,233.40213238179737,-599.7324834574969,-666.827700877865,-493.30289836444825,124.31215799452568,-412.00538080095544,-59.19296749512998,1999.8116524484938,-166.8542308752635,-1403.2025465010743,2610.5753395976085,285.86621110202844,307.7241332636704,-295.1221740230827,121.82213165830962,-2.2509278228080123,-116.02846507417338,-132.29240171920026,-199.00504427886347,-85.75883067135486,-152.91899608397162,133.2855263612132,95.10001640805774,-49.93337433446553,32.554077330882855,-33.178071677834616,-19.505345370531522,-10.645783748566089,-8.846413982038792,128.56931015807572,,,,,1560.2409098723733
Nadiem Amiri,Central Midfield,5661.99857495455,9014.011264324647,7654.7792306103465,7469.215724573837,3968.114083387157,2071.4453488327467,821.5062711166183,13611.932828129953,4802.086822368657,2847.3667749462506,11657.949182693112,5961.141731274187,718.81130736447,2936.4094458765994,7330.714003056387,11171.273582084032,5514.312769401932,865.008548214096,8279.080869569083,7263.7992789949085,6532.535253119981,6390.364641871269,8683.536263697028,3761.285888704697,2615.7196602490285,12606.717857570131,-554.1511751920511,9970.171885558831,1265.2120964273709,6873.083677185804,2663.4857167939263,3361.322410707621,-4260.014111477961,617.5675824499518,3145.2783086741015,-194.16364926527896,9891.56713407184,6225.144808941003,3617.1379670722436,3619.240172445339,7365.121585576041,2477.052543962638,3071.7398884818194,5142.955282601588,1864.906906238762,5191.599530424751,6924.35451258177,4376.943353712937,235.28943574308244,3565.076621500451,233.40213238179737,3118.797912838235,2747.790008789823,4317.582396387878,2220.3784716248497,1925.2154219643933,742.4051020393518,-355.16830610325997,1211.105017337682,999.10343622894,-237.32503087250984,184.67850842876982,1146.1335162571238,554.6850391271141,-450.0975756777193,575.4872133645805,582.2583460105177,502.71112653296103,663.2049943910482,236.4101958117626,17.75722276961564,169.4079640165981,275.5622464817903,583.8363768337508,104.41257578701222,-16.59980094977968,-19.505345370531522,95.8120537370948,157.9716782506927,-4.017790942439866,,,,,268950.43479967944
Nadir Zortea,Central Midfield,-1564.5316216999477,9847.706252336735,8995.964180048304,8777.88830834279,6707.60706982599,2082.857889779953,-4841.095702115426,-2794.555870753042,-3708.5933676509817,-269.15407325362605,213.223839172219,9371.83090938091,-5138.169715605286,8773.849910571043,1796.6230597699584,-2491.5878644066543,2641.6703563794563,-2830.0985104716647,-81.98254366473081,1065.2799758251685,-1200.3108433619648,1025.5471769973603,-3138.109639850906,3041.6312470044218,-2172.462589172327,613.299787665574,4494.404009839833,1793.1607293139111,561.7243258780326,1019.7162363143005,1649.000159843331,-3013.192345566969,-4802.089319071961,-3185.8035318607926,-1633.4594531235664,377.9256744627744,-1800.359455110229,20.78016865168666,-1889.9232976744254,-582.91602050359,-699.4220632948644,-1203.3272468328216,1076.992114461593,3646.464600169857,-2052.28786840233,2144.7778248580285,415.3502320197024,414.8598083446393,2090.01397808269,-124.99669305230834,-280.5162452527853,-80.4702740524342,850.7801700855517,-233.2550445940522,-474.56393161413837,-412.00538080095544,1206.4881949277362,369.4409119126644,36.45123197582676,1526.4388958526015,1186.6251543625494,1052.0016741995582,307.7241332636704,-78.15011960175579,-187.39761441332328,1029.4243242975288,853.8143280990085,1217.0900958166426,519.5033212793963,81.14801437411565,-209.81106903516738,133.2855263612132,95.10001640805774,-49.93337433446553,-3.375171897181827,44.97663318299578,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,41899.51925559912
Nathan Tella,Central Midfield,-6382.218419469613,-1824.0235798325095,-2091.164735305485,-2040.4717174805603,315.4567681353794,2196.9832992520146,-1301.9694688453985,-5837.694903610372,1397.8147463608013,-5834.369873610549,5723.647152719315,-4419.216636876705,-2697.7609560345545,-4248.132664516564,1058.7442673317678,-4476.789954922395,-1.1606636012215072,5011.582497424682,-4183.036461182457,-2897.4550015743916,-3936.370331772368,-2327.463738548832,408.38413121347384,-1816.0375844724372,4595.514704424202,613.299787665574,147.03704495126564,-1205.0766946425597,-2955.7145268686595,-1346.5386865912008,-1394.456511008454,1236.4841586160915,3871.114002432035,2360.77934317571,-1633.4594531235664,-3054.6102679055457,-1920.8947807718998,-1285.4018608829065,863.6073346989094,-2043.379492297183,-1107.7533872883278,-670.4215757674161,203.55226074859442,-584.991812223313,1725.0070928587231,-749.7027954303571,-758.4046382455884,-836.3244691400863,235.28943574308244,-877.1135469738898,-417.12745956071257,-1196.2062132167744,471.37820234469757,-493.30289836444825,-175.12588680980633,-412.00538080095544,278.3220091509677,550.5932164166454,759.3150998908145,-289.9387984066773,-237.32503087250984,835.170882756861,82.7850305093291,518.5230300568929,-450.0975756777193,492.9531931949536,349.496075648954,-211.6678427507204,88.39830194444045,-272.07344839653126,-209.81106903516738,145.3263389130082,104.59802851720157,-49.93337433446553,104.41257578701222,-23.70477411894608,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-46475.34626432298
Neil El Aynaoui,Central Midfield,-2367.4794213282253,-1824.0235798325095,-749.9797858675267,-731.7991337116066,-1510.8718894905091,2265.458544935251,6484.108244348663,-942.210372492059,3099.950784364729,2179.5408789034195,2756.496137732417,474.38087953728774,5599.628826505933,-1104.8954912195547,-1523.8315062018992,544.6035681468315,-154.36825896241965,-329.20065040868855,479.6604993028131,63.0318297902603,654.6447420010205,-2550.997799585245,-3138.109639850906,342.92634062838886,-158.7883079667021,613.299787665574,3652.978145667851,157.75849806492707,1968.6998669767092,-599.3002898842003,-1800.2507337886918,-2446.568811675894,-1278.600469710963,-359.68749553267025,-677.7119007640329,1522.104321918881,-715.5415241551916,2959.6897351045204,-513.157981487758,112.02692617814454,2567.2285286528436,-304.0489269099492,-150.54497724316172,756.6894892672045,-233.59029446182268,-902.0438807086932,415.3502320197024,102.06373897345806,2258.6253001135633,180.55077885333412,669.2569589832792,51.55553174408568,850.7801700855517,2237.1995662247105,-175.12588680980633,555.1204686191888,-565.4654324642764,550.5932164166454,-99.08574325823346,881.9177785347929,-237.32503087250984,-335.7153910337031,-39.90902553849329,-271.01416797626865,-417.2600805196697,-2.2509278228080123,-232.40960025495525,-52.916960687680096,375.80164816774436,83.08879164208624,131.54136867200717,-35.28584936391638,104.59802851720157,40.60516154670823,-39.304421125246506,-30.80974728811248,-19.505345370531522,-10.645783748566089,157.9716782506927,-4.017790942439866,,,,,19265.87668474032
Niccolò Pisilli,Central Midfield,-5579.270619841335,-2657.718567844598,-1375.86609560524,-1342.5130061371178,2141.785425761268,2311.1087087240758,-3425.4452088074154,-809.8999797591317,-304.32129164312636,-2717.849025410672,-2330.048459387979,-2491.435797077253,-2697.7609560345545,-2901.0310188178455,-417.0133175446133,1128.486535945579,-843.802438087814,1704.7833105226073,-1385.418284891295,-1047.1507319714842,-1142.3434813193714,-539.1912502575295,1590.5487215682672,-2175.864905322575,2066.221117577215,2112.4770464036433,707.9876210659189,-1477.643733184057,-1196.9951004953134,-599.3002898842003,-582.8680654479779,2086.4194594527034,1160.7379644620357,749.6290794746305,-1155.5856769437996,-480.2083111293056,-1679.824129448558,-1285.4018608829065,-513.157981487758,-530.3931714393112,-1005.670556289962,-87.55599803962822,-280.38063117347235,-894.61057410574,745.7083991984503,-597.361710152021,-544.9946618337173,-836.3244691400863,235.28943574308244,-947.6245020290381,-2088.988510852963,-455.329258367553,91.97623460384337,-493.30289836444825,124.31215799452568,-412.00538080095544,-59.19296749512998,188.2886074086832,488.2411494226941,3.025345828690251,-237.32503087250984,11.21387527461218,-19.460016197189617,440.1720104047472,223.07107506229548,-249.8529883316888,-193.61588852802797,-52.916960687680096,88.39830194444045,-151.74525778235483,-39.13485018158012,85.12227615403332,57.10796797148248,-49.93337433446553,32.554077330882855,-30.80974728811248,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-34881.80841769563
Nicola Zalewski,Central Midfield,-8791.061818354447,-8493.583483929222,-7187.667543169727,-7013.427535802584,-7903.0221911811195,2379.583954407313,-5548.9209487694325,-6366.936474542081,-2006.4573296470542,-6502.195769653378,-1906.1697429612796,-6050.415809014703,-4650.0879636911395,-4697.166546416136,-4475.346675954661,-5060.672922721143,-4022.860041832687,2300.061634826519,-4257.2157310083585,-3868.864743115918,-4098.678945491629,-1880.3956164760068,-4320.2742302056995,-2895.5195470228505,-528.7805625998944,-2385.054729810565,147.03704495126564,-1477.643733184057,-2955.7145268686595,-1969.2373505137011,-177.0738426677399,-3579.815879458043,-1820.6756773049628,459.09378602033746,-1633.4594531235664,-2482.5209441774923,-1800.359455110229,-1285.4018608829065,-1889.9232976744254,-1912.7289052497904,-1107.7533872883278,1361.281295169444,-740.7070405627554,85.84883852194572,-233.59029446182268,316.68480151799554,-971.8146146574595,-732.0591126830258,-1113.6011405039048,-407.0405132729014,-514.7068983520891,-1162.0209599301752,-1046.2296686187192,-493.30289836444825,-774.0019764184703,-412.00538080095544,362.70075331249205,-355.16830610325997,-799.360115300878,-114.16031186545676,-237.32503087250984,170.22312233259,-367.0931749993532,-222.79815588264043,-578.7110983800798,121.5501024316324,-309.9970237088098,343.96024446992067,-199.00504427886347,-225.49479396523714,-96.02692313277589,-131.61234977827615,-113.85624999310623,-49.93337433446553,32.554077330882855,28.39836245494085,-19.505345370531522,-10.645783748566089,-8.846413982038792,-4.017790942439866,,,,,-143338.74498439435
