Player,Position,xG,npxG,Sh/90,SoT/90,Gls,G+A,Tkl%,npxG+xAG,G-xG,Starts,Unnamed: 0,90s,90s_stats_possession,npxG/Sh,PKwon,Mn/MP,MP_stats_playing_time,onxGA,Tkl+Int,onGA,onxG,PK,onG,Int_stats_misc,Def 3rd,Att,Cmp,Fld_stats_misc,xG+/-90,TotDist,Carries,+/-90,Blocks_stats_defense,PassLive,GCA90,Mid 3rd,PrgDist,PrgR,SCA,PrgP,Pass,GCA,Ast,1/3,Att 3rd_stats_possession,Att 3rd,A-xAG,Off,KP,xAG,Def 3rd_stats_possession,G/SoT,Tkld,Sh_stats_defense,1/3_stats_possession,SCA90,G/Sh,Won%,xA,PrgC,TB,xG+/-,+/-,PPA,Succ,Dead,Sw,CPA,FK_stats_passing_types,CrsPA,Crs,FK,PassDead,TI,CK,PKcon,In,Out,OG,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Junior Adamu,Centre-Forward,-966.0914882132057,75.34179510042915,-3546.8106921584777,-2063.8152939127594,-3788.311909601312,-3578.5478918670938,-5927.561617881923,40.726642767966545,-7043.435203273063,1274.3737184576084,-1270.551128195848,796.6205641581004,774.9448310368911,2451.80626892064,-2471.022942781072,827.0483046955178,-41.39837680955411,-773.0408596156892,352.2853744837157,1761.9467504800048,473.16050274718947,-1930.4360436018692,-1075.0779880391879,8225.20813487064,-1896.3360447074701,-456.50931820484965,-919.2722870132742,405.978992930497,1092.7472094503598,-1313.4848656419765,-469.00038920380644,-1720.6750229844852,1333.9210943882297,-338.22669472049773,-768.8598515384195,-1376.989317263345,-1425.022606950559,-130.17665334710455,-492.8753421591727,-1557.9431694548782,1471.442145282001,-397.3674557785576,-578.4808476106085,-1301.9252494158802,-284.1362415041113,-1123.835450849169,-774.8319407150208,311.9440524584874,212.4637827434075,-7.005908635555513,-77.18039279809983,-781.6506826130276,-17.954094338271275,-782.6931691768837,-532.4579402419536,-493.210646027759,-382.87203267854574,-373.1438650281285,299.9573727320891,-421.46855876999683,-206.83541681617024,186.35120072700445,-370.26972984363965,-143.46401855418304,13.745728995545017,-103.33930769513276,-202.59431220423195,-170.91476763747295,-85.22226530033352,-123.54055304464524,-68.66028111861493,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-34938.19680459626
Jørgen Strand Larsen,Centre-Forward,4773.374276144857,6652.235270934223,-5453.120753803077,3743.0736163826173,8034.551632451136,6834.439826270762,-5115.064984966636,5658.4246718366685,9709.793414136226,9170.856686645842,-1149.7799131061472,9308.346326499915,9055.069873630242,3335.452183100159,-2471.022942781072,4783.38930836308,5837.171130147199,9274.232162925897,-106.65520511892358,11260.672588299316,3789.804663723514,-1930.4360436018692,5054.716582386927,1566.2597018510794,-652.5498167700068,2008.020243709163,1235.2618280820632,-320.68928853333415,-1889.2612966972,512.0163012117896,1103.6721202252654,-1308.3277446829331,3928.6717163488956,1589.9123459854056,-1639.5481938103528,-723.0345244493147,-92.59778945513175,1119.1282000516396,751.7866026094089,-70.38406838260124,2162.740026605555,137.47784015087552,467.9431060289635,196.03600987153368,634.1867847286102,140.20125426435183,-637.0176347333777,-1242.3035071592396,881.4184867248683,803.9595209681319,1196.1359630742877,225.6087803357493,-450.0695851915789,1887.395239786899,-83.07293272719924,-826.5755492831345,906.1838765069626,-88.40180926430247,-91.11978185682753,-190.90182931629468,-206.83541681617024,-672.9997318763008,-548.2749829550974,-198.74730385864436,-150.6242514143403,-134.5277916328774,-81.97212212875633,-55.54983832305272,-85.22226530033352,-16.245393825442637,-59.28551196588097,-53.324865344773634,2.3568621985222924,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,110814.44751960611
Kai Havertz,Centre-Forward,7474.2993417251255,9747.243965444248,494.5666385280776,1807.443979617493,5407.2486231061475,5793.141054456975,-2677.575086220774,7748.730915211072,-1060.139268484033,5880.655449900744,-1131.19972616927,6089.62650040427,5923.930151641159,3335.452183100159,-2471.022942781072,7073.902521012722,611.7760128523073,979.8876251681618,4482.750590907469,1002.0486834544599,5965.237930600458,-1930.4360436018692,6222.29650056333,4229.839075058902,591.2364111674561,4220.700069369188,4794.926887804794,890.4245139063844,3128.879541120507,2697.7604921231723,3342.417692471356,3058.404104678103,6090.963901316117,2466.3391826699076,-1763.9322427063437,1238.8298539927757,1395.9421973926208,1951.998102317469,1134.7595086920494,3183.651465213005,3890.98472991444,-397.3674557785576,1514.3670596685356,1444.337059277712,2459.059465062864,2668.2746644913937,741.1254250830544,311.9440524584874,480.04566433599183,803.9595209681319,1438.6724118118852,505.40307559929835,932.6999855390055,1887.395239786899,815.6970823023095,-349.05285002543485,299.5693310078999,127.1886043854514,299.9573727320895,500.79835904481195,-206.83541681617024,886.1083887039815,831.2657286587,22.385837359200895,-27.346766106926314,-196.90475950836674,-202.59431220423195,261.7037172916029,-37.67192473983309,-16.245393825442637,-3.036897049477191,-53.324865344773634,-39.47744182524837,54.708841269900006,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,140996.86620768532
Keinan Davis,Centre-Forward,-5861.518169577438,-5534.361463698986,-5300.615948871508,-4148.339518121357,-3788.311909601312,-3578.5478918670938,7806.252435266802,-3094.7327222936356,1632.343902171031,-3989.948260334547,-1010.4285110795693,-2851.2619054169627,-2773.680187217402,-2850.069216156485,-2471.022942781072,-2504.607277340325,-2000.9215457951384,-2525.96934439954,-1942.4175235294806,-1277.6455176221748,-3449.7519457194303,-1930.4360436018692,-2826.4478653037922,-2429.109357960656,-1896.3360447074701,-1427.929729470227,-1036.3665323988903,-1531.8030909730528,-1892.1443054135048,-760.302693868108,-1153.57548154352,-2165.9346895330314,-2558.2048385527696,-162.9413273835974,-520.0917537464388,-723.0345244493147,-1022.0276349015334,-1009.3171057388134,-492.8753421591727,-442.2738436506705,-1985.047261335768,-932.2127517079908,-578.4808476106085,-428.1145148315554,-707.9776382269057,140.20125426435183,-1463.9034706232371,-465.1797273503761,346.2547235396997,443.5304411442708,-774.472682918693,337.5264984411691,-104.3771925089328,-115.17106693593789,-307.7654364845764,578.9629617395293,72.08887644575141,395.65968553420174,-314.59244162192294,-92.08751669327945,-423.5928277969538,-224.90960273314874,-281.26710328791074,22.385837359200895,95.93071920048769,-103.33930769513276,-81.97212212875633,2.1326263341573912,-37.67192473983309,-123.54055304464524,-78.0350502713489,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-84900.53222751702
Kelechi Iheanacho,Centre-Forward,-5861.518169577438,-5534.361463698986,-3394.30588722691,-6828.44209210384,-6415.614918946301,-6702.444207308451,-947.7435451753249,-5315.683105878938,-4350.952032618,-4647.988507683566,-982.5582306742538,-5354.710659046909,-5209.0110820978,1568.1603547411187,-2471.022942781072,-2088.1503295858442,-7226.31666309003,-5219.493601506434,-5155.001580747956,-4317.237785724355,-4555.299999378206,-1930.4360436018692,-4577.817742568397,-3760.8990445645677,-3140.122272644933,-3532.673953878544,-3190.900647494228,-3954.0306958524898,-312.07912100217936,-2701.8371943134657,-3151.7946699945765,-2628.151419549643,-3423.1217125396583,-2091.080368089501,-3629.6929761462006,-2030.944110077375,-1817.1258229982598,-2351.1630593893165,-1641.7940604070943,-1836.8605009059304,-2330.6962019975454,-2001.9033435668573,-1624.9048012501808,-1676.4155642377336,-1708.7142693779483,-1755.8538034059297,-499.2033287517344,-1242.3035071592396,-991.6546844232217,-1088.2931481071387,-956.3750194718912,-1900.8278636672242,-968.608174215548,-782.6931691768837,-682.2529427468717,272.62764523458986,-989.4865781776084,-926.3570019407048,-538.0651013870183,-421.46855876999683,-423.5928277969538,-34.62475337098831,-192.26447673218192,-364.5971597720283,-314.9942318242256,-228.09324344611136,38.65006794671929,-199.755999966078,-85.22226530033352,-123.54055304464524,-106.15935772955078,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-167754.1012268188
Kylian Mbappé,Centre-Forward,25199.12008459562,19419.14613578807,15440.037521821747,20865.95117238181,22484.71818384857,19330.02508803619,-4433.616196069944,19637.347674402976,6418.980650002256,10486.937181343881,-583.0842115313972,10738.888471431312,10446.68752784761,-1966.4233019769647,10524.727348882343,6657.445573258241,5183.996740485338,4400.235888161042,-1942.4175235294806,2901.793851018322,14060.702710617936,17649.70097007423,10892.616173268942,-3760.8990445645677,-1896.3360447074701,12279.891629496762,14021.95342419135,3554.874879273765,4753.226235877572,11830.66322562882,12001.367509092599,3626.511972247918,-2125.746401559325,8250.756304787617,1470.0530285894083,-723.0345244493147,5149.967432515977,11761.354729003904,7453.812459055617,8669.025650417028,-1293.7493800122145,3881.3949116569074,1514.3670596685356,6312.7111519618065,8369.29227491961,772.2196068211123,-4909.261120164318,1866.1916120762144,3824.8191842432952,4498.357589162709,-289.3997854434977,-445.89752829676866,5599.547286754727,-782.6931691768837,4785.26464868264,1425.8900132531858,-3.737941741631501,-214.50186253113978,2646.4203002655913,3366.4134251122537,876.9516380877477,1788.4268679374522,1320.780174715209,1957.3008230153469,2479.2954351438248,567.2130969663772,1968.6051091543293,2021.0188893365112,57.42875638116778,91.04976539375997,156.33417854700016,155.56150372992587,2.3568621985222924,116.36483698677144,11.98988660377018,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,394575.1120841745
Lautaro Martínez,Centre-Forward,11863.302573293056,14776.633094023035,8348.564092503831,4934.230315930389,8034.551632451136,7875.738598084547,5132.87641728747,13235.784804068875,-2855.128048920742,10486.937181343881,-480.89318337857344,9952.090291719045,9681.297818028059,-1082.7773877974432,-2471.022942781072,6032.760151626521,5183.996740485338,2561.798696802369,11366.859284947057,2901.793851018322,10173.453102591922,-1930.4360436018692,10892.616173268942,8225.20813487064,9297.740006729697,5246.0882812604195,5380.398114732875,5250.434202689371,3840.5354378551447,5199.223288388422,6154.726179920992,3773.4262616464325,3928.6717163488956,6147.331896744813,226.21253962950394,3854.649025248896,3018.813841590049,4867.042760247872,4007.0563043118527,3462.568796664057,2854.037907929109,2276.8590238686083,1514.3670596685356,2817.4682136245083,2918.220978179225,3300.293017048155,-1463.9034706232371,4197.562951502805,2754.4916578729585,2245.6758402635764,923.2824582444903,1.7733441249100956,673.4306910270209,552.3510353050078,965.4920848072275,317.6769564853161,-79.56475992901441,143.4595790005271,1696.6614962639355,369.0459422141249,1527.2238710300983,1383.3042854244657,1320.780174715209,741.0685463171978,301.3931947128443,146.1685638068244,883.0053984750487,30.973858662762446,57.42875638116778,-16.245393825442637,-12.411666202211153,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,261642.2904551918
Leonardo Pavoletti,Centre-Forward,-4679.863453386072,-4180.295159850852,15135.027911958608,9847.751701564941,-5101.963414273806,-5661.1454354946645,3429.254445045739,-3486.6651429263356,-3453.457642399645,-7938.189744428663,-369.4120617573111,-5783.873302526329,-5626.496378363012,-1082.7773877974432,-2471.022942781072,-8126.776072025808,1918.1247921760303,-4834.704421919735,-5613.942160350594,-4697.186819237127,-3128.78638175398,-1930.4360436018692,-3994.027783480195,-3760.8990445645677,-3140.122272644933,-2543.264275737882,-2675.6859677975167,-3469.5851748766027,3199.7860041847657,-2413.1030851436904,-2892.7662566768468,-632.3856601864198,-2558.2048385527696,-1039.3681640680988,-395.70770485044824,-2684.898902891405,-1098.2699269108084,-2212.3514090116782,-1354.5643808451136,-721.1911751017225,-1985.047261335768,-1467.058047637424,-1624.9048012501808,-802.604829653409,-1273.0995005239652,-1755.8538034059297,-1463.9034706232371,-1242.3035071592396,-456.4909212380532,-457.5422584153818,-835.1067951030924,-949.527259771157,-1141.454370556871,-115.17106693593789,-757.1504439993307,1362.8209775021687,-534.5256690533114,501.4210205321943,-258.7242766806491,-586.1590798083556,-423.5928277969538,155.66009599117214,-58.7605368985886,-88.18073324972173,-397.1792220291683,-259.281727383856,-202.59431220423195,-257.43846462328816,-85.22226530033352,-123.54055304464524,-106.15935772955078,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-100126.90754430131
Liam Delap,Centre-Forward,6799.0680753300585,5878.48309730672,-1716.7530329796596,1509.6548047305503,9348.20313712363,7875.738598084547,-5927.561617881923,4482.627409938569,9111.46382065732,11144.977428692899,-248.64084666761033,9952.090291719045,9681.297818028059,-1082.7773877974432,10524.727348882343,4783.38930836308,6490.3455198090605,13122.123958792887,-106.65520511892358,12400.519688837634,2612.9309291835275,4596.276294290164,1843.8718074018193,-1097.3196713567443,591.2364111674561,874.6964305662227,64.31937422590158,6945.993526104977,-3920.5420774773115,-72.19804117378372,3194.401456289796,-2932.9884519875504,36.54578340789666,1239.3416113116052,-271.32365595445765,-1376.989317263345,-27.247253447181635,1489.2926010586748,2858.1375860639314,394.4781507024854,434.4953232966704,1742.0137279391752,467.9431060289635,71.20590493091585,1281.7222519439906,1404.237959377873,52.05389517483845,311.9440524584874,1015.2094275211605,353.42317118830545,923.2824582444903,225.6087803357493,1537.6616727336361,-782.6931691768837,2163.8521048465723,-96.77670702136675,299.5693310078999,70.24019323268625,132.35287790826777,1258.374755821262,1093.7090490685314,-1434.1391293249428,-1171.2933688451994,-88.18073324972173,1041.0581065573283,-212.49900147723903,-81.97212212875633,521.2748082490484,-85.22226530033352,-123.54055304464524,-68.66028111861493,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,143147.80819165736
Lorenzo Colombo,Centre-Forward,890.7944943732267,849.0939687279335,-1869.2578379112276,-2659.393643686645,152.64260441617063,586.6471953880483,-1812.6593156980493,2261.677026353267,-1359.3040652234843,7854.7761919478025,-165.03000545166364,7162.533109102818,6967.643392304187,-3733.715130336005,-2471.022942781072,2076.4191479589585,7143.519909470921,4528.498948023275,6318.512909318026,5561.437085607729,1543.0457159653586,1332.920125344148,1260.081848313618,-1097.3196713567443,3078.808867042382,3195.311857477957,2523.298527323841,4039.320400249653,-1209.8281919627702,2124.3399482112354,2916.871013449372,-1230.1365750912512,9983.089834257116,1414.6269786485054,-1888.3162916023339,5162.558610876956,945.74961600452,1581.8337013104338,1613.47564129535,1138.257701238624,7693.123077193987,-397.3674557785576,467.9431060289635,695.3564296340049,1505.4163224365766,2668.2746644913937,-1188.2748586599505,-465.1797273503761,747.6275459285761,1164.3886007919928,832.3312899678912,-501.85638734947855,759.8537891976824,552.3510353050078,665.9020797973914,-267.964089774127,-382.87203267854574,-478.905200026121,-202.85611173937522,138.47921276042274,226.6794051453969,-384.5033473594769,-459.27235639936856,132.9524079681235,506.8556702252009,208.5455316823137,400.51663817314613,30.973858662762446,-85.22226530033352,91.04976539375997,-21.786435354945116,-53.324865344773634,-39.47744182524837,-6.947154446971429,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,91190.67971742846
Lorenzo Lucca,Centre-Forward,3085.2961101571927,3170.3504896104487,-1640.5006305138772,169.60351773930952,6720.900127778641,4751.842282643191,808.2975646738448,2131.0328861423664,9709.793414136224,8512.816439296823,-146.44981851478659,8593.075254034216,8359.261046521557,-2850.069216156485,-2471.022942781072,3742.24693897688,6490.3455198090605,6708.970965681236,1270.1665336889944,3661.691918043867,2220.6396843368652,1332.920125344148,3595.2416846664237,4229.839075058902,-652.5498167700068,1306.438835573057,626.3717520768591,7430.439047080866,-1693.9042834730783,939.7205657296342,1695.7370649515042,568.5377000502752,3928.6717163488956,-513.5120620573981,-2012.7003404983243,-1376.989317263345,-956.6770988935833,934.0459995481219,-109.90243607653223,-814.1636189187399,3199.6868485908863,-397.3674557785576,-578.4808476106085,320.8661148121515,469.35957489196784,1404.237959377873,-774.8319407150208,-1242.3035071592396,78.67284194711539,-7.005908635555713,347.258392492696,393.4853574938786,-190.80029067959433,-115.17106693593789,291.414573535096,-1105.8812790376383,299.5693310078999,155.6628099618341,-258.7242766806491,-125.02562090095118,-206.83541681617024,-580.9264176688038,119.24471621286914,-419.8804450764896,95.93071920048769,348.89370940216463,159.2722580221949,2.1326263341573912,-37.67192473983309,-123.54055304464524,-59.28551196588097,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,92703.0209059896
Loïs Openda,Centre-Forward,6292.644625533758,6845.673314341099,4230.934359351493,5827.597840591217,4093.597118433653,6834.439826270762,-2179.593278950114,6572.933653312971,-1957.6336587023877,7854.7761919478025,-90.70925770415545,8020.858396061659,7802.61398483461,-2850.069216156485,17022.60249471405,4783.38930836308,4530.822350823476,7521.303678142044,352.2853744837157,4801.539018582184,5679.935207075611,-1930.4360436018692,5638.506541475129,2898.0493884549915,-652.5498167700068,3932.8717993646324,2827.743565326443,11306.003214887965,-279.03036549026695,1530.6810321612302,3693.9562534025604,1116.989264687516,3928.6717163488956,2992.1952846806084,1221.284930797428,-69.07973163528463,771.4815199833203,5746.183212639581,2762.394359543271,1510.1474765066932,3199.6868485908863,2811.7043197980415,3607.21496694768,445.6962197527693,2541.4730699811853,-491.81709829240873,2670.525708826059,1089.067832267351,1550.373190706329,1344.6031407039238,165.35605593949776,-389.93866924405876,1364.815476392313,-115.17106693593789,516.1070772924732,101.44026248182921,-155.3915781163972,-133.14698945576092,411.69370261463695,1027.80802636756,-206.83541681617024,-102.14518378981943,297.24996932432686,464.6521197948913,260.300699610373,-9.773855881898827,400.51663817314613,665.4809698920737,57.42875638116778,-16.245393825442637,109.46033278333036,51.11831919257611,-39.47744182524837,13.604844125319048,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,174369.50710500078
Lucas Höler,Centre-Forward,2072.449210564593,2009.7222291691928,-6520.654388324053,-1914.9207064692882,-2474.6604049288176,586.6471953880483,-1393.3062148385457,2392.321166564168,-9436.753577188676,3248.4944605046667,39.35205085398389,3371.5964250346174,3279.8566086281585,5986.389925638721,-2471.022942781072,827.0483046955178,3877.6479611616146,2989.3422296764784,11366.859284947057,4041.6409515566393,1685.6970777277804,-1930.4360436018692,1551.9768278577185,5561.628761662815,15516.671146417013,3285.2581918543806,2476.4608291695945,2585.9838373219904,-540.2349873675535,1090.8337443605446,1085.1700907025704,-749.9408053162481,8253.25608628334,1765.197713322306,101.82849073351336,5816.513403690987,59.886794563418526,1443.0220509327955,1039.0162821713893,673.3954821535373,4582.282611237994,672.3231360803087,2560.7910133081073,1194.6768493964764,810.7873666964413,-491.81709829240873,2257.0827908811298,311.9440524584874,613.8366051322839,713.8522510121664,1681.2088605494828,-613.7741054548981,-277.22338885025584,3889.9615465097363,-307.7654364845764,11.341639980376714,-155.3915781163972,464.81132764827385,188.22104284954167,-190.90182931629468,-206.83541681617024,-138.97450947281823,-236.76579001004637,22.385837359200895,178.11570940543032,-72.15082375738812,-202.59431220423195,-84.39107065165778,-37.67192473983309,-16.245393825442637,-12.411666202211153,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,89563.70789774586
Lucas Stassin,Centre-Forward,2072.449210564593,3557.2265764242034,-4614.344326679452,-1319.3423566954043,2779.9456137611587,4751.842282643191,-1969.9167285203632,4090.694989305868,2529.838292389386,4564.5749552027055,76.51242472773798,3729.2319612674664,3627.7610221825007,4219.098097279681,4026.8522030506356,2076.4191479589585,2571.2991818378914,10514.108408260816,1729.1071132916334,8601.02935370991,651.4747049502176,-1930.4360436018692,676.2918892254164,234.47001524716754,-652.5498167700068,2475.741182466567,2476.4608291695945,890.4245139063844,-5754.6873313587685,1349.8849077278196,974.1579135664006,-3433.0281455479785,469.004220401341,187.6294072902032,2216.357321965351,-69.07973163528463,-644.4467601889328,2784.8680045832984,-205.64566259719237,115.5608192514334,780.1442639584474,2276.8590238686083,2560.7910133081073,-927.4349345940268,1258.1755076816132,2668.2746644913937,1568.0112609729135,311.9440524584874,212.4637827434075,1164.3886007919928,-259.08272935129804,897.1150889682673,241.3152001737133,-782.6931691768837,-157.9704339796583,-736.4769267816816,678.7034219448141,-320.26319752913236,746.9026922622801,39.66490013740752,660.194227106964,-1397.3098036419437,-904.2854891780129,22.385837359200895,137.02321430295902,551.6188549975049,-202.59431220423195,30.973858662762446,-85.22226530033352,-123.54055304464524,34.46217956145866,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,71156.59034935446
Ludovic Ajorque,Centre-Forward,5786.221175737459,6265.359184120472,-5300.615948871508,-872.6585943649901,6720.900127778641,4751.842282643191,-3385.233443921186,5397.136391414869,4923.156666304999,7196.735944598783,113.67279860149209,7591.695752582238,7385.128688569398,4219.098097279681,10524.727348882343,5616.303203872041,3224.4735714997532,8248.127684028033,5859.572329715386,6321.335152633274,5644.272366635005,-1930.4360436018692,5346.611561931028,1566.2597018510794,591.2364111674561,4688.421008126592,3998.686019182605,1132.6472743943282,-635.0756248719408,3516.7399513103387,1603.2269173380294,455.3477438056179,4361.13015334234,3167.4806520175084,-271.32365595445765,2546.739439620836,589.9522532945693,1720.645351688072,1709.2188678160103,1138.257701238624,2162.740026605555,1207.168432009742,-578.4808476106085,1693.9972691589476,1458.3228339118216,4564.329722161675,-2015.1606945498097,1089.067832267351,1951.7460130952054,803.9595209681319,711.0630655990924,1064.991666126397,-363.6464870209174,2554.9173420278453,-83.07293272719924,-276.97395202427253,906.1838765069626,334.64353072766755,188.22104284954167,-322.6542461469816,-206.83541681617024,-212.63316083881585,74.74340293500471,132.9524079681235,-150.6242514143403,-165.7162755706221,1003.6275885505243,-142.0735353088679,-85.22226530033352,-123.54055304464524,-59.28551196588097,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,148449.53676350828
Luka Jović,Centre-Forward,-5186.286903182372,-4760.609290071481,7662.292470311776,5827.597840591217,-3788.311909601312,-4619.846663680879,3429.254445045739,-4270.529984191736,435.68471521322493,-7280.149497079644,187.99354634900027,-6856.779911224878,-6670.20961902604,8637.327668177282,-2471.022942781072,-6460.948281007888,-7226.31666309003,-4920.213128494557,-5155.001580747956,-5077.135852749899,-3770.717509684881,-1930.4360436018692,-3702.132803936094,-2429.109357960656,-3140.122272644933,-3910.4485582595244,-3471.9268364197064,-3469.5851748766027,2261.4131016863353,-2813.822853477444,-3355.316994744221,1524.0697738437293,-2990.663275546214,-1915.7950007526006,-3629.6929761462006,-2684.898902891405,-1461.3284602883093,-2397.4336095151957,-1737.5372869277542,-907.1360627357572,-2330.6962019975454,-2001.9033435668573,-1624.9048012501808,-677.7747247127911,-1885.3148513457793,-1755.8538034059297,-1050.460552678307,-465.1797273503761,-590.2818620343454,-727.8640682832777,-986.6920755640909,1848.4156928643345,-1141.454370556871,-115.17106693593789,-832.0479452517898,2146.6789932648085,906.1838765069626,66.17244957891725,-370.46060656319673,-520.2828713930121,9.921994164613343,57.44856083650869,30.242089657140266,-254.03058916310565,-273.9017367217543,-243.6874854149837,-202.59431220423195,-257.43846462328816,-85.22226530033352,-16.245393825442637,-87.40981942408285,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-108142.42907044533
Lukas Nmecha,Centre-Forward,-2485.3618376021054,-1665.600595561458,18185.124010589974,17441.375661181974,-3788.311909601312,-4619.846663680879,-9675.529956813732,-2833.444441871835,-4350.952032618,-7280.149497079644,234.44401369119288,-6427.617267745456,-6252.724322760827,9520.973582356804,-2471.022942781072,-7085.633702639608,-4613.619104442584,-5476.019721230899,-4237.120421542677,-4697.186819237127,-3414.0891052788247,-1930.4360436018692,-1950.76292667149,-1097.3196713567443,-3140.122272644933,-3658.5988220055374,-3518.764534573953,-1774.0258514609964,5250.368315330456,-3005.4127763844913,-3022.2804633357114,6573.271813274411,-2990.663275546214,-2967.5072047740027,723.7487352134656,-2030.944110077375,-1838.9093350009098,-2073.5397586340396,-2216.253419531055,-1929.8329447229476,-1985.047261335768,-1467.058047637424,-1624.9048012501808,-1551.585459297116,-1602.7539201972497,-1755.8538034059297,-361.38902277009106,-1242.3035071592396,-1393.0275068120982,-1178.400418063104,-1017.0091316562905,-54.18551492779979,-1055.0312723862096,-782.6931691768837,-757.1504439993307,-285.98381427441757,72.08887644575141,1197.0051853266837,-538.0651013870183,-487.34476718534034,-206.83541681617024,198.62764262133743,252.74865604646243,-198.74730385864436,-314.9942318242256,-259.281727383856,-202.59431220423195,-199.755999966078,-85.22226530033352,-16.245393825442637,-59.28551196588097,-53.324865344773634,-39.47744182524837,-48.05115159155238,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,-81767.36352842841
M'Bala Nzola,Centre-Forward,6123.836808934991,8199.739618189235,3468.4103346936554,3147.4952666087356,1466.294109088665,586.6471953880483,-947.7435451753249,5266.49225120397,-7641.764796751967,2590.4542131556473,299.47466797026254,3013.960888801768,2931.952195073816,4219.098097279681,-2471.022942781072,3742.24693897688,-41.39837680955411,1749.46598434156,-1024.5363643242022,-137.79841708385754,1935.3369608120197,-1930.4360436018692,-199.39304940688575,2898.0493884549915,-3140.122272644933,406.9754918088189,696.6282993082289,-1047.3575699971655,418.89366395385446,-359.58292553435444,974.1579135664006,180.7040936282265,469.004220401341,1414.6269786485054,226.21253962950394,-2030.944110077375,-764.2560762035079,2275.891953198625,943.2730556507291,-256.3289560166359,434.4953232966704,672.3231360803087,-578.4808476106085,-927.4349345940268,1081.574925713782,772.2196068211123,-499.2033287517344,-465.1797273503761,1015.2094275211605,-187.220448547486,-350.03389762789715,-54.18551492779979,932.6999855390055,-115.17106693593789,-157.9704339796583,29.36136448066729,-3.737941741631501,350.91450534274327,-146.98794679810138,237.29352538343798,-423.5928277969538,82.00144462517456,-14.259223620724168,77.66912266366221,178.11570940543032,-212.49900147723903,-81.97212212875633,146.33878797718265,-85.22226530033352,-123.54055304464524,-96.78458857681682,-53.324865344773634,-39.47744182524837,-27.499153019261904,-23.759486577024898,-18.412010011838913,-14.745195099565697,-10.241485811450163,-4.295240920763867,-2.48026444805113,,,,,38945.14273334108
