Player,Position,CPA,PrgC,Tkld,PrgR,Succ,1/3_stats_possession,SCA90,Att 3rd_stats_possession,xA,xAG,SCA,PassLive,PPA,SoT/90,GCA90,GCA,Ast,Unnamed: 0,Starts,90s,90s_stats_possession,onxG,KP,npxG+xAG,Sh/90,Fld_stats_misc,MP_stats_playing_time,A-xAG,Won%,onG,G+A,Att 3rd,Mn/MP,xG+/-90,+/-90,onGA,Tkl%,CrsPA,G-xG,onxGA,PKwon,Crs,Carries,npxG,Gls,Pass,PrgP,TB,Att,xG,Off,Cmp,Tkl+Int,Mid 3rd,Blocks_stats_defense,Def 3rd,TotDist,+/-,Int_stats_misc,xG+/-,PrgDist,1/3,Def 3rd_stats_possession,Dead,CK,FK_stats_passing_types,In,G/SoT,npxG/Sh,PassDead,Sh_stats_defense,Sw,Out,G/Sh,FK,PKcon,TI,PK,Str,OG,SoT%,Cmp%,Succ%,Tkld%,Total Score
Luis Díaz,Left Winger,12829.830295572958,10003.681464185283,8168.63335451779,13404.275711912518,9428.905908514125,6626.23806467862,6814.45959408528,9451.071240826084,5001.556130817241,5127.804030540944,10616.602559286634,11484.954813210668,7133.33393361937,4523.267863112822,6534.78397788248,11456.043179129665,5892.994635916548,-134.45630171987443,5820.479448458161,5667.767623070864,5494.716256591304,10541.190134228753,7010.386247135757,6594.54291425761,2676.4713811075076,1919.6555991741704,4733.772779002438,2467.950428408805,-1585.946021938843,8512.64047347234,6310.184046509632,1854.9410377157326,1469.8650243574277,5278.42666835074,5009.680192805712,-788.6049914908654,-731.8833008295355,-521.1765150869556,2887.762222129665,206.5336451460195,5795.867753472797,-825.1978965529014,2401.8849047495137,3880.2859000106428,4003.2606312910957,713.5150172885587,2399.545264521756,-675.3405617526256,1422.5613744568918,2494.324880542772,-521.5340709982905,1531.9860927809646,755.3146558933631,1389.5682826022035,270.4295219557584,308.39004388638693,1141.6961634895551,2579.108712549896,-11.202881798673685,2116.1201864392347,445.703610701751,514.1282118744739,-53.42082581465591,-173.73165603075708,-203.1210212903464,-138.17672701147478,-181.09635132329547,293.9629084870251,274.44700750715054,-120.92020317776921,-137.03691382143816,281.9486820135004,-69.20485513007685,123.47776530447884,-37.911263693057414,-23.042099647479688,2.4379130611193163,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,257140.0173008188
Luis Henrique,Left Winger,2609.0462867597475,5241.059201888376,1968.4657747278343,12647.901296167129,7937.846864221613,7579.684934694794,2379.150954077531,11142.109411548101,7836.661707123757,4579.8943684619135,9188.667069967565,11731.07302878806,7502.3866459894725,-3596.6370842143497,1827.9341467485767,7237.676712161365,5892.994635916548,-126.6848765214969,6934.227809499959,7379.234164887507,7153.927370267274,8479.895964334366,7263.41872972706,1949.282279410978,-5136.034870922117,-3115.1297447676657,3727.759932227539,3036.3450501751004,-5554.092201876136,6945.652259515436,4389.50259246431,-800.1706437205121,3280.8379657598284,1629.242956729742,1658.5787918094682,4217.322345798976,6275.429687734133,5446.805540026416,5783.294169742215,3525.429121670631,-893.4341596262414,2355.929619161092,3838.8222840740937,338.51643210801325,2315.6493160788723,-154.59492041252085,3761.002186575844,-288.6749852197498,3503.4646063675937,142.5815662194547,14.691100591501204,3238.9050854242187,0.9394460894195793,-147.37845421538532,31.863297148865733,-39.292939954636125,2227.2164890568088,888.0164728839462,240.4310786023041,677.6091347363677,1722.686517260925,1609.3193972142622,1110.0759668769765,366.1898220865686,-60.44769911939517,-60.88246592459617,-144.32296148574173,583.4033106896345,210.33618655348016,109.85560942294066,131.51864883533995,-27.55889373064289,36.263921999267836,319.87635342381327,-37.911263693057414,-23.042099647479688,124.28963975562357,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,206049.55639052397
Luis Rioja,Left Winger,250.40382318746794,4645.731419101264,2333.181514715479,6407.812366267664,5328.493536709716,4401.528701307546,-5369.894026165892,8682.417526861529,5001.556130817241,2662.210551185313,2584.4654318668754,3855.290130311581,6764.281221249268,-5692.096425460069,-1184.4497451771201,3019.3102451930645,-559.8344904120725,-103.37060092636435,7491.101990020858,7556.282427834057,7325.5698992682355,2875.7524399339945,1696.7041127183948,-145.63918336299443,-5182.5378843270555,2878.6623313535674,3727.759932227539,-3500.1931001373064,-197.84925937522698,2020.8321585080228,1188.3668357221056,969.9038105703177,3410.19317586,-733.1320417037405,-791.5910544530022,4717.91507952796,-1269.897968490791,6938.801053804759,2735.3658038342687,3438.0897670252466,-893.4341596262414,6445.95071079337,2066.078886755183,-817.9797206765197,1190.5751059373902,2883.7898615412573,1038.088342467667,484.6561678460018,2314.377045275764,142.58156621945446,550.916272181293,1517.3134366837448,1578.269430224938,1005.3315983978065,1582.5437583936678,308.39004388638693,1215.4672829564481,-615.1766290413425,1876.0518212086595,-447.8925677533756,824.3501989678102,457.9645613442283,973.6659980786469,860.1605361088028,652.9189117353609,557.4716227704329,701.4650047779941,221.60280793637278,-174.3287391685419,71.39297398948901,-2.7591324930491012,539.8716618002865,162.82645455448144,58.01156926470067,17.998276702764628,-23.042099647479688,98.63664466204372,159.69915806215494,-6.397909770482905,-2.9361709241094935,,,,,119751.96821941517
Luis Sinisterra,Left Winger,-4073.7740266950445,-5673.283482542034,-5325.849025025056,-6261.459097467614,-4736.155012264746,-6722.018115547824,9822.31257983766,-6260.210672609394,-2873.7371367008545,-2542.9312385654607,-5269.179759388,-4758.847414897068,-5783.510999334202,20108.246713627872,-54.805785704983705,-4362.831072001461,-2710.7775325216126,-95.59917572798683,-6430.752523001613,-5722.33729315713,-5547.619775803931,-3791.24589081817,-2604.8480913337553,-2240.560646136966,13418.667477648243,-4074.1364769470633,-4320.342841971659,-942.4173021889726,-1027.6897152556496,-3127.8434016360907,-2012.7689210200983,-1685.2078708659271,-4480.474640250461,3467.19228175379,996.2790349043668,-3291.5686601357866,-5390.302984237966,-1515.8401909391844,-312.56256207367954,-2806.6740901197463,-893.4341596262414,-1734.0914724711852,-2104.1632901976745,-1107.103758872653,-1059.5733143455739,-1673.7873113894102,-1553.071605957857,-1062.0061382855013,-1559.1657673718623,-817.3136641165937,-521.5340709982905,-1241.1459095936048,-1027.754021825049,-915.8518226241797,-1041.684714482151,-560.8174157161708,-865.5292076522919,-51.479215819359204,-640.2877828011182,71.56975647265978,-613.2048997500362,-440.65384713970064,-478.69896383297663,-357.5347124111233,-223.50292445762517,-215.47098809835344,-181.09635132329547,-158.287719954552,-46.10709726120126,-120.92020317776921,-137.03691382143816,-79.14348968800009,-69.20485513007685,-23.82117578502202,-37.911263693057414,-23.042099647479688,-39.24820396594793,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-104642.92253861186
Malick Fofana,Left Winger,1822.8321322356542,5836.386984675491,-584.544405185677,3382.314703286106,-635.7426404603356,4401.528701307546,-2667.924394896805,1088.1188328917394,2481.4622852114508,470.57190286919825,-985.3732914307953,-820.9559656588285,1966.5959604379416,2820.707148350672,6911.331964373191,5128.493478677215,3742.051593807008,83.1436038346961,-305.1365372717256,651.4001729186391,631.5112682307091,2457.0520616741965,-1339.6856783772407,947.3633189538596,-625.2425706431078,1919.6555991741704,1715.7342386777393,4457.3316045908405,-2808.0746933263745,2020.8321585080228,1828.5939870705465,-2570.2450980113417,-599.8183372453161,2090.9813937444424,2864.0867359700687,-1038.9013583553574,1170.8514994358798,2462.8145124697303,601.8159476987047,228.36848380736595,2451.216796923278,336.16611712046125,472.9526618518441,627.640470304146,628.0380008666491,-154.59492041252085,-147.69671867621673,-675.3405617526256,129.8790637244864,334.560612286664,-521.5340709982905,147.86553427654994,69.51901061705081,236.8582299890119,-206.70292765802688,134.5485519658754,-2.6240837704276285,825.3834269703926,240.4310786023041,437.8572927858898,-95.68506421161156,-47.508293427981734,-85.51728906132163,-219.6824201258486,-223.50292445762517,-176.8238575549141,-181.09635132329547,94.9726319727312,274.44700750715054,-120.92020317776921,-137.03691382143816,-130.7280856453573,-69.20485513007685,90.74466728458974,-37.911263693057414,-23.042099647479688,-3.975335712275644,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,55451.89361412599
Mamadou Diakhon,Left Winger,3395.260441283841,478.43693959147055,509.60281477725647,-3330.5082364542286,1228.0811649053055,269.9255979041227,2532.0926313191762,-3800.518787922822,-5393.830982306646,-3364.795731684003,-2234.81684458498,-3528.256337010118,-4676.3528622238955,1511.0450600720962,-2502.3676978946132,-3308.2394552593855,-2710.7775325216126,106.45787942982864,-4203.2558009180175,-2535.468560119246,-2458.054253786611,-2792.8065272755753,-2098.7831261511496,-2787.061897295394,-950.7636644776749,241.39381786022494,1715.7342386777393,-89.8253695395284,-4181.083447601255,-2680.132483362689,-1372.5417696716577,969.9038105703177,-3186.922539248746,-273.2450468829368,-616.8939444144881,-2040.0868258133257,1997.556964378784,-1515.8401909391844,1668.5908757664865,-1431.0792544549402,2451.216796923278,-673.7156338998541,-963.9847174727361,-1323.946787519753,-497.03620927483297,-1673.7873113894102,-1157.8099189098955,-675.3405617526256,-1000.6549432226697,-961.2979486670009,-521.5340709982905,-786.2935705797864,-616.2766346592615,-723.733480521981,-922.4016020787047,-386.9759237956592,-458.92015506123994,-239.3783535600203,-514.4708026006292,-141.54299192776497,-530.2064355599116,-468.73567240482345,-318.21664759964807,-265.63318422094017,-203.1210212903464,-176.8238575549141,-181.09635132329547,58.79258169740498,-238.4395601222123,-82.45756774431756,-2.7591324930491012,24.02570222671432,-69.20485513007685,58.01156926470067,73.90781709858666,-23.042099647479688,-23.215082032460526,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-67618.67215576782
Marco Grüll,Left Winger,-4859.988181219138,-5474.840888279662,-2043.407365136255,-2101.3998108679702,-3617.860729045361,-3543.861882160576,-3177.7299857022913,-2601.4189941381183,-2558.725406000131,-1995.021576486431,-2056.3249084200966,-1805.4288279683883,-2092.983875633181,1249.112642416381,-2314.093704649257,-2253.647838517311,-2710.7775325216126,269.65780859575653,-305.1365372717256,-351.8733171118067,-341.12972944141075,-1601.1208353053814,-2604.8480913337553,400.86206779543255,-485.73353042829297,1679.9039161293208,1715.7342386777393,-1510.8119239552686,-2370.52245295306,6.13302627771765,1188.3668357221056,1854.9410377157326,-1375.9495978463451,-2034.5441984512947,-1502.2380374413344,2214.95141088304,-2765.8411907684276,-1018.50835301307,3192.5550587204602,730.569773018327,-893.4341596262414,-1027.1742467569645,-706.2731222677841,844.4834989512457,1753.1122110081312,279.46004843801893,-499.04044049662673,-288.6749852197498,-703.3830529497124,478.5448968370711,-521.5340709982905,-556.4219583900074,-684.8561991868928,-723.733480521981,151.14640955231204,-908.5003995571939,-505.7865133107956,-552.5435831277888,-388.65382240014037,-554.4489419535879,-355.5299292251393,-103.6719439582273,-342.2889950346473,-127.78089193566554,-203.1210212903464,55.058925705721784,-181.09635132329547,619.5833609649607,466.7794703681616,-120.92020317776921,-2.7591324930491012,-79.14348968800009,-48.111099704207916,270.7767063939797,17.998276702764628,-23.042099647479688,-16.801833259065564,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-55177.110253378065
Marcus Rashford,Left Winger,1036.617977711561,-2299.759380081725,3792.0444746660573,924.0978521135889,-1381.2721626065918,-365.70564877332697,5208.57198304799,1334.0880213603966,2583.508338818731,5000.472911888777,978.0380063829236,1394.1079745376812,2335.6486728080436,1576.5281644860254,2298.6191298619674,-1199.0562217752356,1591.1085516974676,339.6006353811542,808.611823770072,-3066.6133489588933,-2972.9818407894977,1039.9123198718044,937.606664944486,2144.278030998022,1583.6505660914595,-2395.8746956331174,709.7213919028397,-4604.9601114577135,3257.3046387450786,453.8439445511188,1828.5939870705465,3625.0154920065625,6773.428638464458,624.8029589771093,2524.7655966149327,-788.6049914908654,1170.8514994358798,2462.8145124697303,5089.997787919493,752.4046116796728,-893.4341596262414,285.6720295694455,254.28827804158192,382.2922547926385,1190.5751059373902,-154.59492041252085,-367.28654481397297,2031.318473977505,143.39142237325717,171.6488161521656,-521.5340709982905,84.28402452193019,-341.9583765487366,-723.733480521981,-206.70292765802688,-734.6589076366822,208.326479845155,324.319059661963,-137.01986199916257,-15.007297565012804,84.63775207773159,-187.91741975359562,-245.99960529465022,-47.367054769255326,102.6075262188348,-99.52959646803548,223.4109368897956,230.64782050520432,146.22536559980975,-5.532296877414274,-137.03691382143816,178.77949009878594,-69.20485513007685,123.47776530447865,17.998276702764628,-23.042099647479688,-23.215082032460526,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,48332.607560719225
Marius Bülter,Left Winger,-535.8103313366253,-910.6612202451271,-3137.5545850991884,1869.565871795326,-635.7426404603356,-3226.046258821851,-3432.632781105037,-664.4116349474428,3111.4857466129,744.5267339087142,-985.3732914307953,-1067.0741812362185,1228.4905356977374,332.34918062137865,-619.6277654410525,-144.4646050331606,-2710.7775325216126,425.08631256330693,2479.2343653327684,1064.5127864605868,1032.0105025662872,-216.1888149075886,-1086.653195785938,491.9456096551709,-1090.2727046924897,2159.4072822190196,-799.2978782595098,-4352.785032786751,-665.5775163260108,677.6994036878194,-92.08746697477595,-1685.2078708659271,1599.220234457599,-1468.235498073658,-1063.090725928214,2715.544144612024,1761.355402966526,2462.8145124697303,1516.1944574710888,1472.9542875040952,2451.216796923278,1043.083342834682,4.386125115567979,193.95441300994622,628.0380008666491,-1673.7873113894102,-718.630266634383,97.99059131312602,-203.4257829451931,46.59204318584957,-1057.7592425880823,-331.4412315659682,-1027.754021825049,-531.6151384197826,-922.4016020787047,-908.5003995571939,-175.98621451762642,-489.9105372142351,-640.2877828011182,-494.51098146596854,-136.9130594955951,-19.426468162858956,-213.9031420479845,-162.24396500698418,-223.50292445762517,-176.8238575549141,-181.09635132329547,185.4227576610466,146.22536559980975,-120.92020317776921,-2.7591324930491012,-27.55889373064289,-69.20485513007685,90.74466728458974,-37.911263693057414,-23.042099647479688,-10.388584485670604,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-9161.573975977244
Martin Terrier,Left Winger,-6432.416490267325,-7260.824236641002,-8243.574944926211,-6545.099503372136,-6972.743578703515,-7357.649362225274,-628.7020316748496,-5184.095473059018,-1613.6902138979608,-3912.7053937630317,-4019.736206233815,-3528.256337010118,-4676.3528622238955,2165.8761042113847,1451.3861602578654,-2253.647838517311,-2710.7775325216126,495.0291393487046,-3089.50743987622,-3420.7098748519916,-3316.2668987914217,-1665.5362781145816,-2857.8805739250583,-1602.975853118801,1839.4171398186204,-2395.8746956331174,-2811.323571809309,478.56925222676784,1356.215594364473,-441.5778919956835,-1372.5417696716577,-800.1706437205121,-2022.7256483472024,2450.1145108185797,2756.104103252208,-1789.7904589488337,-2109.725742401043,-2013.1720288652987,-617.3553986644743,-1802.2715116978243,-893.4341596262414,-1835.0796475732166,-1838.6422527137847,-239.73164428425352,-497.03620927483297,-1673.7873113894102,-1201.7278841374468,-288.6749852197498,-1081.7290951152945,-241.37652591496487,1087.1414437710846,-800.9662266770065,-1233.4927154079426,-1300.0885068285768,-1041.684714482151,-908.5003995571939,-631.8483380468688,324.319059661963,-640.2877828011182,204.76522422292524,-517.1870686281273,-440.65384713970064,-518.8195428913089,-242.6578021733944,-182.73911812306764,-215.47098809835344,-144.32296148574173,131.15268224805737,338.5578284608208,-82.45756774431756,-137.03691382143816,-130.7280856453573,-69.20485513007685,58.01156926470067,-37.911263693057414,-23.042099647479688,-39.24820396594793,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-109484.93379546423
Mathias Honsak,Left Winger,-5646.202335743232,-2895.0871628688383,-5325.849025025056,-5315.991077785877,-4736.155012264746,-47.89002543460214,-1240.4687406414362,-3769.7726393642397,-983.6667524965117,-2268.9764075259454,-1163.8652275956788,-2543.783474700558,-2831.089300373385,70.41676296566324,698.2901872764404,-144.4646050331606,-2710.7775325216126,642.6862181178775,-862.0107177926244,-233.84114181410663,-226.70137677410196,-1246.8358998547835,-1592.7181609685438,-327.80626708247036,537.3327644803484,-1436.8679634537202,-1302.3043016469596,-1226.6146130721206,2744.3123569280892,-1784.7106468158868,-92.08746697477595,-3455.2823251567565,564.3785536562273,-2936.214206199645,-3826.3975062729587,2965.840511476516,855.9160842195354,1468.1508366175017,1211.401620880294,1669.46783545621,-893.4341596262414,83.69567936538243,-495.4181807364598,338.5164321080129,628.0380008666491,496.4875328632888,-806.4661970894856,-1062.0061382855013,-194.4175438460126,142.58156621945446,-1057.7592425880823,-248.29618034838853,-67.64011843821166,-339.4967963175839,628.2788591660973,656.0730277274099,-31.698583795614912,-1241.5070881768797,114.6140984018152,-767.5616903540127,-1.8371275783332777,-47.508293427981734,484.1949335669948,216.84983877752106,0.6980103824410694,93.7060562491611,-34.00279197308052,330.1429587623513,146.22536559980975,109.85560942294066,400.074211492118,-130.7280856453573,78.4514328510057,90.74466728458974,17.998276702764628,-23.042099647479688,50.53727886158152,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-51103.6412670678
Mathias Pereira Lage,Left Winger,-6432.416490267325,-6070.168671066776,-4961.133285037411,-3425.0550384224025,-5108.919773337874,-5768.571245531649,-2922.827190299548,-2447.6882513452074,591.3919010071074,-351.29259024934447,-1699.3410360903295,-4020.4927681648983,-2831.089300373385,1903.9436865556695,510.016194031084,-144.4646050331606,3742.051593807008,658.2290685146324,-305.1365372717256,-56.79287886755812,-55.05884777314037,202.51156335220824,-1086.653195785938,-509.97335080194637,-485.73353042829297,241.39381786022494,1212.7278152902895,5309.923537240286,1612.7117352729676,677.6994036878194,548.1396843736649,1854.9410377157326,-858.5287574456592,-211.9264021511869,1268.7473970347248,-288.01225776188113,698.4483766113626,473.487160765273,-464.95898036907687,643.2304183729422,-893.4341596262414,1548.0242183448397,-1291.9812931881293,-312.0126538332869,-497.03620927483297,279.46004843801893,-718.630266634383,-675.3405617526256,-437.6399995238868,-289.3712874317673,14.691100591501204,-561.3128437557474,1372.5307366420443,428.9765720912105,151.14640955231204,1177.5975034889445,-386.6678527598417,261.6860137484093,1121.1499400057262,-148.20276531527827,-68.56138310372766,-131.75376922335008,115.08560623033908,193.8744567299753,347.1903642261797,480.17736168355424,296.9577165649031,-140.19769481688894,18.003723692469137,302.16878659019886,-2.7591324930491012,-130.7280856453573,247.20147625795724,-23.82117578502202,73.90781709858666,282.78940476452345,-32.83495519255297,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-26408.654029681835
Mathieu Cafaro,Left Winger,-5253.095258481185,-5673.283482542034,-5690.5647650127,-5032.350671881356,-5108.919773337874,-6086.386868870374,-1495.3715360441818,-4507.680204770211,-2873.7371367008545,-2816.8860696049746,-3305.768461574281,-3282.1381214327275,-3200.1420127434876,6225.828577874969,-2502.3676978946132,-3308.2394552593855,-4861.720574631153,666.00049371301,-1975.759078834422,-2476.452472470396,-2400.840077452957,-3211.506905535373,-1592.7181609685438,-2058.3935624174906,3513.5256223963966,-1197.116280408871,-2811.323571809309,-3500.1931001373064,918.6633539911594,-3127.8434016360907,-2652.996072368539,-1685.2078708659271,-729.1735473454877,-4264.977906642545,-4688.752564490925,713.1732096960873,-1886.6464899561324,-521.1765150869556,-769.7518169598716,315.70783845275014,-893.4341596262414,-724.2097214508698,-1526.2645615562672,-890.260730225553,-1059.5733143455739,-1022.7048581136003,-1113.8919536823441,-288.6749852197498,-901.5643131316839,-673.3293795661865,-1057.7592425880823,-756.9482583853467,-410.5379410763678,-531.6151384197826,-564.5522648683658,-386.9759237956592,-498.1924274833213,-1053.6079504362185,114.6140984018152,-760.9019169664995,-314.84440756331344,-272.16289554896395,-133.6619839313202,-24.391672721709554,122.98942938611354,16.411795162282463,2.770597864473213,-284.9178959181936,-238.4395601222123,71.39297398948901,-2.7591324930491012,-79.14348968800009,99.54518827687464,-89.28737182480018,73.90781709858666,282.78940476452345,-20.008457645763045,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-110009.1235981799
Mattia Felici,Left Winger,-535.8103313366253,-1902.8741915569829,1603.75003474019,-3046.8678305497074,-1008.5074015334637,-2908.2306354831258,-1903.2160086885704,-3339.32655954409,-4763.807520905198,-3638.7505627235178,-2591.800716914747,-3282.1381214327275,-5414.4582869641,-1763.110160624343,510.016194031084,-1199.0562217752356,1591.1085516974676,836.9718480773154,-1975.759078834422,-1532.195070088801,-1485.413256114492,-2406.3138704203775,-2604.8480913337553,-3151.396064734345,-4857.016790492488,-477.8612312743231,-1302.3043016469596,5878.318159006582,662.1672130826659,-2008.5661059525873,-1372.5417696716577,-1685.2078708659271,-729.1735473454877,-1267.7655449548936,-505.5189902034707,-1289.1977252198494,436.0021972644089,-2510.5038667914127,-922.1482352552689,-535.8508693397486,-893.4341596262414,-976.6801592059486,-940.5563906359221,-1540.7898161668525,-1622.110419416315,-154.59492041252085,-1026.056023227242,-1062.0061382855013,-815.9860416894688,-1105.282233217408,14.691100591501204,-727.6029461909068,69.51901061705081,44.7398878868133,-206.70292765802688,308.39004388638693,-592.7930395055724,-239.3783535600203,114.6140984018152,-334.6764201656499,-316.47182842978646,-300.24472081408675,-37.37259419132306,-162.24396500698418,0.6980103824410694,-176.8238575549141,39.543987702026946,-465.8181472948245,-238.4395601222123,-43.99493231086591,-137.03691382143816,-27.55889373064289,15.170166573398893,-154.75356786457832,-37.911263693057414,282.78940476452345,-23.215082032460526,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-71891.92884238265
Mattia Zaccagni,Left Winger,2215.939209497701,6431.714767462603,2697.8972547031235,9338.76322728105,6819.552581002229,7579.684934694794,900.7147407416146,9758.532726411904,4056.5209387150703,4305.9395374224,7760.731580648498,6808.70871724026,6026.175796509064,-2417.9412047636315,-996.175751931764,3019.3102451930645,8043.937678026089,852.5146984740704,8047.976170541757,7261.201989589808,7039.499017599966,4840.423445614584,7516.451212318363,3133.3683235875696,-1694.8118789566875,15105.998166640884,3727.759932227539,6162.51546988973,1989.9119424913415,3587.820372464927,5669.956895161192,84.86658342490274,3151.482755659657,1303.1275765867674,328.5947271301179,3716.7296120699925,1170.8514994358798,-521.1765150869556,2735.365803834268,1582.1284808108257,-893.4341596262414,4224.210858548675,3003.2119602277353,1350.4505657944785,2878.1864211496136,496.4875328632888,2619.135090659512,2031.318473977505,2278.344088879042,1582.4244117235264,14.691100591501204,1893.9116098457234,2126.905946445988,1773.804966806601,270.4295219557584,829.9145196479215,1411.6116711860702,73.7868760077482,2127.685781609637,517.7745734360492,1015.8433875894705,682.6191634652105,323.71261733366623,1158.8405027268977,1407.0493289246747,1098.5314503785835,1326.6126320164076,312.0529336246882,82.11454464613945,571.4072346243604,-2.7591324930491012,127.19489414142875,415.95151966490874,74.37811827464522,17.998276702764628,-23.042099647479688,18.47103499460672,159.69915806215494,-6.397909770482905,-2.9361709241094935,,,,,208510.7565564302
Maxwel Cornet,Left Winger,-6039.309413005278,-7856.152019428116,-7514.143464950922,-7396.020721085699,-6599.978817630386,-6404.202492209099,-1648.313213285827,-7828.264249097083,-4763.807520905198,-4734.569886881575,-6340.131376377301,-5989.438492784017,-5414.4582869641,5047.1326984242505,-54.805785704983705,-4362.831072001461,-2710.7775325216126,1007.9432024416208,-5873.878342480713,-5722.33729315713,-5547.619775803931,-4499.8157617193665,-3616.9780216989675,-3151.396064734345,-811.254624262861,-4313.888159991912,-7338.381382296358,1331.1611848762122,-3879.323281826556,-2903.9879424993896,-1372.5417696716577,-2570.2450980113417,-1893.370438247031,2664.23614680494,1973.9596284309453,-3291.5686601357866,-5390.302984237966,-1515.8401909391844,1516.1944574710888,-3156.031508701284,-893.4341596262414,-1683.5973849201694,-2432.1598659130677,-1251.6657779707195,-497.03620927483297,-2324.8697646652195,-1640.9075364129592,-1062.0061382855013,-1658.256397462848,-913.3031871501985,-1057.7592425880823,-1358.5271583713645,-1302.072279935574,-1300.0885068285768,-1280.2509392890436,-908.5003995571939,-933.8759800995605,11.153830094194497,-514.4708026006292,31.611116147580127,-633.8188973920281,-552.9811482001918,-550.9160061379745,-346.0470213873504,-223.50292445762517,-215.47098809835344,-181.09635132329547,746.2135369286023,659.1119332291726,-120.92020317776921,-2.7591324930491012,-79.14348968800009,-69.20485513007685,499.9083925332032,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-163125.3238139088
Mikey Moore,Left Winger,-6432.416490267325,-7657.7094251657445,-5690.5647650127,-7017.833513213004,-7345.508339776643,-7675.464985563998,7630.148539374062,-7213.34127792544,-5393.830982306646,-5556.434380000119,-5983.147504047533,-5989.438492784017,-4676.3528622238955,-9883.015107951513,11053.359815771028,-3308.2394552593855,-2710.7775325216126,1186.685982004304,-5873.878342480713,-6017.41773140138,-5833.690657472202,-4757.477532956164,-4123.042986881574,-4153.315025191462,-2857.3872140801436,-3594.633110857364,-6835.3749589089075,2183.7531175256563,-2536.490544129145,-3351.698860772791,-2652.996072368539,-3455.2823251567565,-3704.343379649432,2638.745475854183,3649.9835030479376,-4042.457760729262,-5390.302984237966,-2013.1720288652987,-312.56256207367954,-3243.3708633466686,-893.4341596262414,-1481.6210347161064,-2315.0182317289987,-1829.9138543629854,-1622.110419416315,-2107.8422802399496,-1509.1536407303056,-1062.0061382855013,-1676.2728756612091,-1297.2612792846176,-1057.7592425880823,-1363.4180437371044,-1507.8109735184676,-1300.0885068285768,-1280.2509392890436,-1082.3418914777053,-968.3748271443724,73.7868760077482,-640.2877828011182,4.972022597527037,-631.6490029033973,-581.0629734653146,-542.891890326308,-288.60856626848596,-121.5934086212314,-215.47098809835344,-107.54957164818799,-13.567518853247327,-174.3287391685419,-43.99493231086591,-137.03691382143816,-130.7280856453573,-69.20485513007685,-154.75356786457832,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,-2.9361709241094935,,,,,-167188.2834065633
Moi Gómez,Left Winger,-7611.7377220534645,-7260.824236641002,-5325.849025025056,-8530.582344703784,-2872.331206899105,-6086.386868870374,-5624.796821568638,-5337.826215851929,-3818.7723288030265,-4186.6602248025465,-4555.212014728466,-3774.374552587508,-2092.983875633181,-9883.015107951513,-7209.217529028516,-5417.422688743536,-4861.720574631153,1295.485934781589,-4203.2558009180175,-2535.468560119246,-2458.054253786611,-4081.1153834595693,-2098.7831261511496,-3515.7302321732964,-6717.137326690018,-3115.1297447676657,709.7213919028397,-2079.2065457215654,-1.7051516216730174,-3799.409779046192,-3293.2232237169796,-1685.2078708659271,-2798.856908948231,-3404.7739731834527,-4112.102066272007,-538.3086246263732,239.16756275419348,1468.1508366175017,-617.3553986644743,-710.5295786305178,-893.4341596262414,-774.7038090018856,-432.9426425049564,-1685.3518352649194,-1622.110419416315,-1673.7873113894102,115.81107268909076,-1062.0061382855013,-18.75688141199231,-1201.271756251013,-521.5340709982905,94.06579525341016,-410.5379410763678,-147.37845421538532,-922.4016020787047,-386.9759237956592,129.513009627625,-928.341858609111,-137.01986199916257,-621.0466758287207,100.14791338731017,373.71908554885994,42.868563925341235,-208.19472910207574,-182.73911812306764,55.058925705721784,-144.32296148574173,-13.567518853247327,-110.21791821487157,-5.532296877414274,-2.7591324930491012,178.77949009878594,-48.111099704207916,-154.75356786457832,-37.911263693057414,-23.042099647479688,-36.041579579250445,-13.01252399024966,-6.397909770482905,211.40430653588353,,,,,-155627.37806021003
