Player,Position,CPA,Tkld,PrgR,PrgC,Succ,xAG,SCA90,GCA,Ast,Att 3rd_stats_possession,xA,KP,GCA90,SCA,PKwon,1/3_stats_possession,Unnamed: 0,npxG+xAG,CK,A-xAG,Crs,Fld_stats_misc,In,PPA,PassLive,G+A,G-xG,Sh/90,SoT/90,PassDead,Starts,Off,Att 3rd,xG+/-90,90s_stats_possession,90s,MP_stats_playing_time,+/-90,CrsPA,Mn/MP,onG,onxG,npxG,onxGA,Won%,Pass,Gls,onGA,TB,Tkl%,xG,Carries,Out,Att,PrgP,xG+/-,Blocks_stats_defense,Cmp,Def 3rd_stats_possession,+/-,TotDist,Tkl+Int,Mid 3rd,Def 3rd,1/3,PrgDist,FK_stats_passing_types,FK,Int_stats_misc,Dead,G/SoT,Sw,Sh_stats_defense,G/Sh,npxG/Sh,Str,PK,TI,PKcon,SoT%,Cmp%,Succ%,Tkld%,OG,Total Score
Luka Romero,Right Winger,-7308.491789918933,-9405.801975050104,-9129.60203153609,-8677.285067508637,-7510.915526945527,-6840.340008239868,1035.942038060665,-5763.669458691461,-5506.2980744179185,-7766.134563974718,-5382.901230450004,-5863.830163328615,949.446950960159,-6270.21257844691,4905.812505211665,-6728.2202580573,-221.6304073136593,-5636.418340168347,-2463.205089629245,-623.0055058012995,-3756.820047910582,-4980.311058400796,-2687.104245413663,-4092.789590344623,-4669.754753684571,-3632.8590188201906,-2118.1155859845785,-5740.538851919073,-5322.530831495519,-1661.1044169201434,-4231.20134801832,-3067.625811947591,-1863.6325227796517,-3249.1483688255307,-3857.995871704576,-3705.219235185075,-5550.6015498061815,-2551.3967497945073,-1880.880017643354,-2172.534452096905,-2494.605198957111,-2684.4631903177024,-2085.003407664867,-2299.681926313638,-390.86588171639704,-1855.0349240313878,-1313.8589040412983,-1724.176860547799,-1026.0580884423673,1794.194240568997,-935.1132459656891,-1605.5672639597417,-195.89572090406833,-1367.64703237144,-1175.0607596762165,-302.42499222615373,-969.9744064429545,-989.9689629484965,-989.2614228183462,-220.41820012545426,-770.1935188964101,-688.9472742470525,-576.2443610432825,-484.25255329740946,-493.68512239969505,-456.0734384284341,-206.13081046683027,-166.3790796831317,-302.56034066374974,-179.26455635630214,-48.14408327578153,-136.00702961895857,-99.66618795835663,-155.7395393355808,-180.86661492408004,-22.590524882422216,-17.457270198460925,-45.428618019156154,-6.640002317169937,,,,,,-192866.081978856
Maghnes Akliouche,Right Winger,7664.938217516741,7075.498845751354,7988.240750325283,11999.218722830705,6570.790865351339,9976.08553147393,5220.620003271316,12597.387255705386,11462.089869196485,9241.564754002127,11908.657289056166,6187.504720548266,6983.740417222188,8129.204175098548,-2891.847371493192,15653.302362765882,-109.19299885167824,7077.479724863401,-1493.085192566084,5766.013765951513,-881.2537151365151,1821.6694935033308,-1379.279133222001,9424.723841772096,7287.52585055223,3514.5248488260477,-6800.137388448125,587.9367165299794,-1468.0122968277221,-1661.1044169201434,3095.7642890317525,8049.450130550478,7057.09837156329,3543.9478294429537,2976.857980005135,2858.9744039969314,1668.5270808633568,1328.6389410225956,-1413.753565893113,1934.2355911813577,3384.3825386688786,4549.954563417127,2280.875520074184,1299.631788274775,-1391.4467207310627,962.1661028381194,186.27489187731075,1414.1541000876728,1534.8472232071776,114.8785021653216,1437.6496356483742,2148.093222252478,-411.02483986053613,1784.0300777051118,2824.641829095624,1802.1193175554558,359.8089237907718,1513.9620704202862,692.0665791953015,669.2256988085725,983.6099699137238,1017.0279537196842,1015.4550020823699,369.6152715720142,1004.5325738779238,702.829879868971,68.50818112574066,39.549125498449335,297.8610761134168,-40.077030260742696,-48.14408327578153,157.37956284479492,-99.66618795835663,-68.77496452015019,55.498017167892336,-22.590524882422216,42.452907073529985,7.096047531323018,-6.640002317169937,,,,,,221186.36036007974
Marco Asensio,Right Winger,-3261.618814936319,-7757.671892969958,-4461.099454664805,-2474.333930406834,-4466.222252935394,3464.8054105348897,4523.173675736209,2804.8236746937346,5098.944390341083,-1742.5743888579182,-36.59411538237645,-172.92202372008754,5319.1077368740425,201.43540067464443,-2891.847371493192,199.39388648320875,115.68181807228387,7395.175411034016,-328.9413160902907,6690.545912072008,-2666.0879906514533,-3891.994170096136,-725.3665771261699,-1958.4453642209307,355.768978530896,2323.2942042183413,-9098.656323131583,6359.074947984939,9079.352057126885,408.42336323614114,-934.0668113457874,1873.296829162662,-3485.583594478368,9103.06185374804,-2824.005160804902,-2712.174556437028,-1219.1243714044585,7655.958872652184,-1413.753565893113,4672.082286700199,1090.1434215465413,1197.0511368427387,4075.265888432953,-614.5486872108811,3877.3776072335513,-1855.0349240313878,561.308340856963,-939.594120388931,574.5077313385982,-1974.8529660275924,2111.5596357739278,-100.3634326268218,-518.58939933877,-11.806621004484859,351.14154393409103,948.9256784548032,-969.9744064429545,154.77532560675303,-579.1814223272125,773.8896869184581,199.2893569780024,-588.5957902490092,-134.1056490639347,-484.25255329740946,336.40846607844514,-32.894701766961,-84.06903642568763,451.4055358616114,-302.56034066374974,-27.973767121998392,-10.224339592844796,-87.10926420833299,-99.66618795835663,68.91894560428163,184.42418012714998,-22.590524882422216,-17.457270198460925,-29.671218354012407,-6.640002317169937,,,,,,26584.952518918784
Mason Greenwood,Right Winger,15758.68416748197,12019.88909199179,12656.743327196566,12205.9837607341,11137.830776366538,5415.698944432902,2679.9226672505642,12597.387255705386,856.8474044374824,12048.925378604075,11908.657289056166,4178.948906568786,4694.870481743487,8614.577773532665,12703.472381916521,9525.028311826201,452.99404345822705,6660.630607977114,4133.61021040025,-4578.112674029231,4473.2491114082995,3182.065603884156,6140.715261880056,9187.574483313909,5381.292710746363,7683.832104953019,7042.361853618016,5406.20788796278,4909.463824168086,2064.045587361169,4561.157416441766,3108.5274894402255,3813.196228165857,1323.2205554847635,4238.6771526284665,4070.8255373843795,2390.439943930311,1569.3195068654504,2790.3844998590544,2520.917025935395,4531.502097230047,3704.177122479444,3112.4715063101944,2281.2628013443423,1457.053685833211,-1251.3489897022075,4686.676279633138,1806.4454701671068,2495.1867150757566,92.28681061729031,3396.1205855520466,2858.6242233785765,-411.02483986053613,2253.359450870596,2087.8545101113373,859.5434876918778,-685.0208356785846,1769.4008786103007,172.63191190653234,930.8856690832863,1560.3190438132526,515.2705337294675,484.8885477071523,214.36657614120992,822.3169081144296,712.2094930566302,160.0545116565976,245.47733068003035,134.109780628735,171.73007466728254,6.0269791284138305,744.152747772302,-99.66618795835663,18.18961029528044,-51.94045196482237,-22.590524882422216,282.0936161614936,-8.661352133820735,-6.640002317169937,,,,,,283559.8596670325
Matteo Cancellieri,Right Winger,-1238.1823274450112,3779.238681591062,-2613.150517986589,-1026.9786650830802,2764.924272838672,-5415.219199789547,-8479.218573311173,-3315.528563438548,-5506.2980744179185,-2532.996312289534,-4584.829298780489,-3520.515047019221,-4460.609260171315,-3196.1797883641716,-2891.847371493192,-1665.7329985853899,621.6501561511986,-2301.6254050780512,-2851.25304845451,-2144.2005705043503,-2666.0879906514533,5358.699380493476,-2360.1479673657477,-2669.893439595495,-2763.5216138787046,-1846.013051908631,121.11223258494425,-2360.557582406511,-2238.9160037612814,-1247.1988608888867,1996.7194434742412,-3067.625811947591,-1863.6325227796517,-2928.253528280495,908.8765582057866,872.8850465008375,1668.5270808633568,-1881.7955211585647,-12.374210642390548,-21.36919133210079,-630.5359162952118,-645.5354309143578,-213.9124386338449,1397.794889581732,1195.6406738383882,559.7088132853328,-188.75855710234148,1021.8627300082388,254.3945673824051,-638.1778827690619,-219.51809119319364,-334.090735628828,-518.58939933877,-510.4690799928121,-543.5287719753996,-1041.8594794467192,264.8244002026485,-431.787863570317,350.3332454526903,-639.0741525649963,-381.7747584447997,448.3695443974386,131.17757812367407,602.4883147182207,-169.74616104237208,-201.7817031185718,-175.61536695654462,-166.3790796831317,352.44484127497736,-124.79987223195278,146.8717413793218,59.584032023543756,0.6644412530557143,47.17780190042401,34.01032334134938,-22.590524882422216,-17.457270198460925,-29.671218354012407,-6.640002317169937,,,,,,-68564.06528459786
Matteo Politano,Right Winger,3618.0652425341264,2131.108599510916,11684.138623681714,11378.923609120526,2384.337613587405,3135.505650912387,-259.3154273616805,1580.7532270672777,-1264.201088514318,8614.678400935674,4992.033881253696,6857.023325208093,-2379.8184097361336,5378.753783971888,4905.812505211665,4995.434448088176,653.775129997479,720.5306923475272,8402.137757478158,-5186.590699910451,13099.948109730502,1277.5110493510008,13660.709656982113,6104.632823357463,4168.235258142629,-654.7824073009245,324.67839790944635,-886.3104329382653,-2659.4089348159505,4547.478923548711,4561.157416441766,3108.5274894402255,-2674.60805862901,1172.2532674589015,3747.9696966082815,3599.5500966225936,2751.396375463788,1377.2573207274609,5126.016758610258,1836.4553520556847,2380.652924927856,1770.97154319331,-283.2121041535124,465.2454271656432,-390.86588171639704,1163.3947476145129,-188.75855710234148,237.27998984937088,-705.944924486174,-510.15829733021644,-257.1809940759566,1577.7986029275828,-195.89572090406833,1679.7346614461153,1719.460850619194,721.4073746946293,549.7779709670185,1028.312978305938,1416.5412467296376,773.8896869184581,954.0146360242892,314.56756573338083,131.17757812367407,602.4883147182207,579.3626870964374,817.1222035259993,221.08539867716894,39.549125498449335,188.6935457902956,371.43391645656345,38.52961657093108,304.07285907667165,0.6644412530557143,-54.28086871757839,-94.91583961790828,113.85624540740797,-17.457270198460925,64.87317963685011,-6.640002317169937,,,,,,153452.40388247967
Michael Olise,Right Winger,4832.127135028911,6663.466325231318,17519.76684477082,8897.743154279804,13040.764072622873,19096.858705556,13689.611123340492,13821.457703331842,15704.186855100086,17036.760274741515,21485.52046909035,14221.727976466187,9064.53126765737,12497.566561005595,12703.472381916521,6061.221239555947,983.0561119218521,11245.970893726266,8596.161736890792,2115.1456106641917,6059.768467421578,7807.4123791789625,9410.27804235921,18199.250104725055,10406.81644296183,7088.216782649166,1342.5092245319568,4075.7897286865605,4068.477962058749,2891.8566994236826,3095.7642890317525,1873.296829162662,-1052.6569869302932,5796.707752015238,2416.0494588392103,2320.3739002691777,2390.439943930311,3753.876013635776,3724.637403359536,956.4331999246283,4531.502097230047,4459.33555188809,2835.2728442315247,-565.4671365574026,402.38739606099597,1565.8520371672994,1686.4086877959196,-24.247590203585098,5376.205190681494,536.5900777285765,1437.6496356483742,2905.369683978978,-195.89572090406833,2631.430334809459,2824.641829095624,2679.6899177732703,739.7470181432651,2176.210832394397,76.94657845860118,1663.533585852485,1561.9187915910597,381.4685550654097,1103.8827444782394,59.11788071040559,943.7940186234257,1063.0765048912758,160.0545116565976,863.2619462247734,-29.641514855946795,425.89860058091284,6.0269791284138305,108.48179743416934,0.6644412530557143,32.683706097852216,12.522629514806441,-22.590524882422216,-17.457270198460925,117.39784518732928,-6.640002317169937,,,,,,370409.4985715905
Mohamed Salah,Right Winger,34374.299852402,14904.116735632044,27051.292939216353,17168.344670415543,11518.417435617805,24797.341939357284,5021.3496239755705,21165.88038909058,30551.526305762687,16055.546852550542,12706.72922072568,16230.283790445666,7191.8195022657055,14277.269755264024,-2891.847371493192,6860.561333156775,1175.805954999534,22084.04793276973,-3239.3010072797742,17327.0962576947,1101.895479880083,3182.065603884156,-2687.104245413663,13219.113577103106,11966.461739166629,22574.21516254935,8670.89117621403,4291.533213974596,4979.545979343864,-1661.1044169201434,6392.898825704285,4343.758149717789,3002.220692316498,4403.516491756989,6061.304846417722,5821.277174499581,3473.309238530742,2991.382928721567,3724.637403359536,3303.1589389407786,7399.300993632969,7238.318572111909,8656.444747883594,1414.1554064662243,663.8004080558185,-245.20576582024077,8812.044218409312,1544.9178901141509,3455.5262069443356,536.5900777285765,7237.736679593862,2671.6423809769717,-518.58939933877,1852.4739446250783,1903.6576803652658,3191.6061012336613,-210.09821773796807,1233.2947379645914,76.94657845860118,2082.189538292027,925.539125579319,13.513113739250839,-222.53339145980428,-18.50646700499657,397.1470213329432,587.1479838878452,-84.06903642568763,39.549125498449335,-29.641514855946795,-82.43845124634774,114.36910393680462,10.686266612918175,-99.66618795835663,105.15418511071105,119.96109864752115,-22.590524882422216,521.7343252494571,43.86331341665844,-6.640002317169937,,,,,,464794.8919391379
Mohammed Kudus,Right Winger,6450.876325021956,22732.734625512738,6723.854635755977,7450.387888956051,19891.32393914567,-1139.8567744385796,1334.8476070042832,-867.3876681856351,-1264.201088514318,4717.0806405659805,-594.4696404329108,1500.8744879294793,-3836.372005040761,6187.709781362081,-2891.847371493192,6860.561333156775,1183.837198461104,2596.351718335819,-3045.277027867142,-623.0055058012991,1498.5253188834024,8079.491601255127,-2687.104245413663,1361.6456541937025,5034.704867145297,-654.7824073009245,-6393.005057799122,1846.4403807101892,-136.4513484879382,-1661.1044169201434,4194.809134589263,-597.1644913924645,3813.196228165857,-1777.1726809060428,3467.56543602532,3330.2498447587172,1307.5706493298799,-1711.7380662668968,3257.5109516092953,2716.4775041867406,659.973587086103,1166.844799666393,2003.6768579955146,2968.4045104930397,-1364.403995352288,1767.0806819436928,-188.75855710234148,2591.0282103259747,-385.831760529981,-517.6888611795604,985.6948010552196,1344.0712999255766,-518.58939933877,695.4466705018355,509.02454085929526,-846.8437905094273,834.7315417313885,706.6492939185124,801.4212459929371,-796.0701347298246,646.7030879075082,314.56756573338083,661.7440324988914,-18.50646700499657,214.931355569449,5.959359334020612,-145.09992344625897,-166.3790796831317,-138.809045179068,-149.00639850944137,-123.98357064165506,352.97062448729724,0.6644412530557143,-83.26906032272194,-8.965064311736489,-22.590524882422216,-17.457270198460925,-29.671218354012407,-6.640002317169937,,,,,,111360.71234048548
Morgan Guilavogui,Right Winger,-1238.1823274450112,-2813.2816467295206,-473.4201702539178,-3301.394082020408,-1802.1156381765277,-2564.9775828889024,-2899.6479530303045,-4539.599011065005,-3385.249581466119,-843.1287518495272,-2190.613503771942,496.59658093973917,-5709.083770432425,-769.3117961935886,-2891.847371493192,-1399.2863007184471,1240.0559026920946,1971.0780430063876,-3239.3010072797742,-2144.2005705043503,-3756.820047910582,733.3526051986705,-2687.104245413663,-2432.7440811373067,-164.11278687070404,-59.16708499707141,-2118.1155859845785,623.8939640779863,-627.0264347183846,-2075.0099729514004,897.6745979167305,3108.5274894402255,569.2940847684234,-758.5347701012066,593.4217650499537,569.9222631539756,-858.1679398709815,140.86456601298167,-946.6271141428722,1445.3343955529929,-1060.7057507556501,-464.2974078562828,1934.3771924758469,23.51147128433746,1195.6406738383882,2773.22390582566,561.308340856963,-1070.357910415409,-705.944924486174,679.6707908661092,948.0318981724565,-418.2325647095502,-518.58939933877,-116.1020372634814,-333.0181094084606,-261.7967236975512,1214.6696360838816,-198.424014112773,158.96257855682788,41.241770149259516,-255.39468399802365,548.7210283954819,750.1717748947613,214.36657614120992,12.469504721122124,-156.96799566642395,-236.64625397711595,-166.3790796831317,243.27731095185618,-203.47108263379073,222.71122874519534,10.686266612918175,-99.66618795835663,61.67189770299574,162.93648630060702,-22.590524882422216,-17.457270198460925,-34.92368490906032,-6.640002317169937,,,,,,-40888.010147299734
Munir El Haddadi,Right Winger,-7308.491789918933,-5285.47676984974,-7962.476387318267,-8056.9899537984575,-6749.7422084429945,-5700.243361479611,-10173.016797325006,-5763.669458691461,-5506.2980744179185,-6539.617786236003,-5648.9252076731755,-6198.589465658528,-4876.767430258352,-6270.21257844691,-2891.847371493192,-5662.433466589529,1336.4308242309355,-4490.083268731058,-3045.277027867142,-1839.96155756374,-3855.977507661412,189.19416104634038,-2687.104245413663,-3618.490873428247,-4669.754753684571,-2441.6283742124842,2156.773885829965,-1821.198869186421,-556.9442795426065,-2075.0099729514004,-2765.8082206083054,638.0661688850989,-1863.6325227796517,-3136.3532969543066,-2596.1766990812453,-2493.368101797628,-1580.0808029379355,-347.29270553452994,-1880.880017643354,-2368.0949303482507,-2064.4353644966727,-2231.3681326725145,-1599.905749027195,-1383.492980782042,-724.3928280546186,-1251.3489897022075,-563.7920060819937,-1593.4130705213208,-705.944924486174,-721.0140851118441,-972.776148848452,-1189.5326646161707,-411.02483986053613,-1038.4646248039821,-806.6671001840733,-513.6919885748866,-590.0363120904614,-769.2193756237926,-633.8587557260304,-115.75421201556875,-642.3736714496075,-488.2443062509658,-310.96113385567384,-173.75516243580088,-351.9618268058663,-372.35170590155315,-175.61536695654462,39.549125498449335,-357.14410582531036,-191.36781949504643,222.71122874519534,-136.00702961895857,0.6644412530557143,163.13056832099815,-51.94045196482237,-22.590524882422216,-17.457270198460925,-45.428618019156154,-6.640002317169937,,,,,,-169205.3688809739
Nicolas Pépé,Right Winger,-833.4950299467498,-2401.2491262094845,207.40312220647772,-1026.9786650830802,-1802.1156381765277,-1709.905097818709,-1056.3969445446603,-3315.528563438548,-1264.201088514318,56.31688515886368,-1924.5895265487704,-2850.996442359394,-2171.7393246926154,-2387.223790973977,4905.812505211665,465.84058435015135,1681.7742930784486,-1155.290333640763,-1105.0372337408196,-14.527479920079134,-2963.560369903943,-2259.518837639145,-725.3665771261699,-1009.8479303881783,-1203.8763176739042,-1846.013051908631,-3543.0787432560924,3392.602025274447,4488.970893113416,-1247.1988608888867,-1666.7633750507944,1873.296829162662,-1052.6569869302932,646.6806185347147,-1124.054331020692,-1079.5417795122726,-858.1679398709815,380.06162907126253,-1880.880017643354,-803.6111043374841,-343.7560266549197,-343.47205915089927,-352.51176967317997,-549.1066196729098,294.21649454589675,-1050.1203449258142,-938.8254550616459,-416.5389602830191,-65.71859657378796,-1971.0876841029203,-294.84389695871954,-221.90163018786504,-518.58939933877,-174.76820890916696,-148.82127966238903,87.60638564843032,-495.051788502338,-59.66713065153063,-401.4800887810547,41.241770149259516,-164.84895977413095,-488.2443062509658,-399.3888762515434,-406.62820558200735,-129.2537908727067,-198.6551653893522,-84.06903642568763,39.549125498449335,-193.39281034062859,-34.02539869137054,-243.15990793088486,-38.21149879770741,0.6644412530557143,-112.25725192786548,-51.94045196482237,-22.590524882422216,-17.457270198460925,-19.16628524391657,-6.640002317169937,,,,,,-40677.56358843469
Noni Madueke,Right Winger,19805.557142464586,5015.336243151171,7696.459339270828,14273.634139768035,2764.924272838672,2850.481489222322,1135.5772277085377,2804.8236746937346,856.8474044374824,4008.426502316945,203.60229123660417,831.3558832696525,1365.6051210471949,2466.5121933671885,-2891.847371493192,3663.200958753463,1898.6178665408409,5931.144653426113,-3045.277027867142,-1839.96155756374,-87.99403712987585,-354.96428310598975,-2687.104245413663,3021.691163401019,2435.296040137296,2323.2942042183413,-1914.5494206600765,6341.0963242109365,5400.0389103985335,-2075.0099729514004,2363.067725326745,1873.296829162662,-2674.60805862901,1922.9701267660832,1329.4829490802301,1276.835424296653,1307.5706493298799,793.6552703176936,454.75224110785024,565.3122434219367,1520.3132560069796,2375.098286720227,3251.070837349529,1054.2240350073832,294.21649454589675,157.251523732546,1311.3752388162675,629.5713599288048,-705.944924486174,-555.3416804262796,1663.6270529449519,521.3511933585147,-518.58939933877,131.5995763516354,351.14154393409103,753.9099895175113,-20.129170561721434,164.23602220638318,-18.738754989329998,302.9017404239733,91.11068467503574,-19.937380926763602,131.17757812367407,-18.50646700499657,-291.2232715513682,18.118117169874683,-236.64625397711595,-166.3790796831317,79.52601546717439,-112.69660909320848,-26.47565831410336,59.584032023543756,-99.66618795835663,3.6955144927086745,34.01032334134938,-22.590524882422216,-17.457270198460925,38.610846861610526,-6.640002317169937,,,,,,103509.90915716544
Ola Solbakken,Right Winger,-5285.055302427626,-6933.606851929884,-7865.215916966783,-6402.86965057131,-5607.982230689194,-6270.291684859741,-10471.922366268625,-5763.669458691461,-5506.2980744179185,-6839.432998572133,-5914.949184896347,-4859.552256338875,-5292.925600345388,-6108.421378968871,-2891.847371493192,-5395.986768722587,1978.9303011565414,-4594.295547952629,-3239.3010072797742,-1231.4835316825197,-4252.607346664731,-5252.390280476961,-2687.104245413663,-3381.341514970059,-3976.5790664824376,-3632.8590188201906,-2118.1155859845785,-5776.496099467078,-2238.9160037612814,-2075.0099729514004,-2765.8082206083054,-3067.625811947591,-3485.583594478368,-2502.4940343736166,-2210.6208407796717,-2123.0802554847965,-1941.0372344714124,-347.29270553452994,-1880.880017643354,-1585.8530173428676,-2064.4353644966727,-2155.85228973165,-1530.606083507527,-1367.132463897549,-255.6522548225233,-2257.4922135841744,-1313.8589040412983,-1593.4130705213208,-705.944924486174,536.5900777285765,-935.1132459656891,-1297.0472239970934,-518.58939933877,-1061.2792471106375,-754.0394345423385,-481.1893737520047,-1159.9434536192014,-797.6014654226832,-688.5360891248481,-115.75421201556875,-611.0186150045847,-622.0462849150235,-222.53339145980428,-561.8769010128117,-311.4694566362009,-331.70671542169816,-236.64625397711595,-166.3790796831317,-247.97657550218918,-209.52271420316288,-318.9993952967584,59.584032023543756,-99.66618795835663,-155.7395393355808,313.35034308640763,-22.590524882422216,-17.457270198460925,-40.17615146410824,-6.640002317169937,,,,,,-186124.273069983
Oladapo Afolayan,Right Winger,2404.0033500393424,5015.336243151171,-1056.982992362828,1040.6717139508542,8473.724161607672,2850.481489222322,-1953.1136513755148,356.68277944082143,-3385.249581466119,-161.73054199468564,2331.7941090219783,-507.6813260500009,-507.106644344469,201.43540067464443,4905.812505211665,3663.200958753463,1986.9615446181115,928.9552507906708,-3239.3010072797742,-7924.741816375944,11.163422620954043,3726.2240480364862,-2687.104245413663,-1246.9972888463665,-857.2884740728374,-1250.3977296047779,-286.0200980640598,120.49249840590213,-486.8621243668291,-2075.0099729514004,164.97803421172333,1873.296829162662,-241.68145108093495,-1532.357716737742,943.9270907786567,906.547577983822,2029.4835123968337,-1414.6890036981667,1856.1315963585728,-216.9296695834466,-773.9258611153579,-343.47205915089927,-75.31310759451011,727.0136973175274,-931.7203892918917,358.48016850893936,-188.75855710234148,498.8075699023268,-1026.0580884423673,-721.0140851118441,-144.19228542766794,222.18024551594675,-518.58939933877,-174.76820890916696,-411.9596078710627,-546.1946033977687,169.8398766145252,-166.88835878067246,-32.40808833903445,-482.0781704001681,-24.871029215992905,-86.83837025879248,42.74983572780447,-251.37951015120305,-88.76142070304131,-75.67801470671387,-145.09992344625897,-166.3790796831317,24.9422503056138,-82.43845124634774,-26.47565831410336,59.584032023543756,0.6644412530557143,-25.292677112434873,-30.45275813827945,-22.590524882422216,-17.457270198460925,12.348514086370935,-6.640002317169937,,,,,,9288.973851376548
Othmane Maamma,Right Winger,-6499.117194922411,-341.0865236093023,-8059.736857669753,-7850.2249158950635,-5227.395571437927,-6840.340008239868,-10322.469581796817,-5763.669458691461,-3385.249581466119,-6675.897428206971,-5116.877253226832,-6198.589465658528,-1547.5020695620601,-6917.377376359064,-2891.847371493192,-4330.199977254816,2123.4926834648027,-4906.932385617343,-3239.3010072797742,2419.3846236048025,-4054.292427163072,-3891.994170096136,-2687.104245413663,-3855.6402318864352,-5016.342597285638,-2441.6283742124842,121.11223258494425,1019.4236871060516,1685.6846860822927,-2075.0099729514004,-4597.549629870823,-3067.625811947591,-3485.583594478368,-2747.586282571484,-3577.591611121614,-3435.918983321198,-4106.775823672274,1269.0502602561198,-1880.880017643354,-2759.2158868509423,-2494.605198957111,-2548.5346730241463,-1599.905749027195,-2119.7162405842173,-1589.7600401754107,-1452.5776344786009,-938.8254550616459,-2247.232020653711,-1026.0580884423673,-1346.050884607382,-972.7761488484521,-1362.4908688376554,-518.58939933877,-1276.388543144818,-1122.4330940344819,-318.6762996375947,-780.0053592667081,-936.3583488839255,-825.2294226218928,-11.090223905683242,-747.4771004515466,-722.3977689130669,-576.2443610432825,-406.62820558200735,-453.19275223002967,-438.00899821516515,-236.64625397711595,-166.3790796831317,-302.56034066374974,-197.41945106441858,38.52961657093108,-136.00702961895857,-99.66618795835663,47.17780190042401,-8.965064311736489,-22.590524882422216,-17.457270198460925,-29.671218354012407,-6.640002317169937,,,,,,-171125.95340029983
Ousmane Dembélé,Right Winger,16568.058762478493,9959.726489391609,11295.096742275775,15307.459329285,7331.964183853872,12541.30298668451,11447.819356263355,8925.175912826016,5098.944390341083,10331.801889769875,9780.465471270789,11208.894255496965,7607.977672352744,8129.204175098548,4905.812505211665,12722.388686229513,2147.586413849513,16248.16029636171,5685.802045701308,-6099.307738732283,2985.887215145851,-1987.4396155629802,1890.2836472571544,5867.4834648992755,5901.174476147963,11853.139361079991,11927.949821406062,10008.735574107546,12408.254427976344,4133.573367517453,1264.0228797692341,6814.219470272914,-241.68145108093495,6325.428131942279,1329.4829490802301,1276.835424296653,1668.5270808633568,5214.82867674506,-946.6271141428722,369.7517651705909,4531.502097230047,4172.375348712805,7755.549096127916,-401.8619677124747,609.7149572982688,-1653.8062792549945,6561.843524531399,-678.0665403359751,2175.073551119564,-487.56660578218515,4375.356060503881,1783.478629569348,1202.4435523129723,1513.5138417833396,1798.4023490817963,2444.0459603073755,-874.9898828548313,1204.912648165701,-456.1574221798725,1925.1935561271987,999.7674224695775,-187.18985425683582,-45.67790666806512,-561.8769010128117,1065.2711291324217,590.6219146980893,37.992737615455,-166.3790796831317,134.109780628735,189.88496937539898,190.2085913026781,255.17509366604608,-99.66618795835663,192.11875992614168,141.44879247406413,-22.590524882422216,42.452907073529985,-29.671218354012407,-6.640002317169937,,,,,,309428.48027688183
Pablo Sarabia,Right Winger,-7713.179087417195,-8581.73693401003,-5725.485569234112,-7023.16476428149,-5988.56888994046,-3135.0259062690316,-1554.572892784024,-3315.528563438548,-1264.201088514318,-4549.935013459865,-2190.613503771942,-3520.515047019221,741.3678659166404,-4166.926985232404,-2891.847371493192,-3797.306581520931,2219.867605003644,-1572.1394505270503,59.106642734973754,1506.6675847829715,-1277.8835541398346,-2259.518837639145,2217.23992530507,-535.5492134718022,-2763.5216138787046,-1250.3977296047779,-1710.983255335574,84.53525085789532,1895.9311516096272,-419.38774882637273,-2765.8082206083054,6814.219470272914,-2674.60805862901,-2214.917084829812,-2245.6713733525417,-2156.7427869677813,-1580.0808029379355,-2130.0239178036295,-1413.753565893113,-1879.1937347198862,-1777.6554748563804,-1687.6540634982896,-283.2121041535124,-958.1195417852294,-111.42438613572452,-1050.1203449258142,-563.7920060819937,-678.0665403359751,574.5077313385982,1794.194240568997,-257.1809940759566,-717.4035125521182,-303.46028038230224,-497.4321529604375,35.375550083682555,-432.43545151768166,-590.0363120904614,-406.5593393046365,-456.1574221798725,-377.41418229028255,-237.95743321992416,-287.5413382548791,42.74983572780447,-251.37951015120305,93.45424506045288,-10.715508555150684,190.5699551668833,39.549125498449335,-138.809045179068,50.697443279839554,-4.8072333524252535,-136.00702961895857,-99.66618795835663,47.17780190042401,162.93648630060702,-22.590524882422216,-17.457270198460925,-13.913818688868652,-6.640002317169937,,,,,,-90074.25024764612
