Player,Position,Mid 3rd,Tkl+Int,Int_stats_misc,Unnamed: 0,1/3,90s,90s_stats_possession,Starts,Blocks_stats_defense,PrgP,onxGA,onGA,Pass,onG,G/SoT,Off,Att,Def 3rd,MP_stats_playing_time,Cmp,onxG,Carries,Att 3rd,FK_stats_passing_types,+/-90,xG+/-90,TotDist,PKcon,Sw,+/-,Mn/MP,Fld_stats_misc,xG+/-,PassLive,npxG/Sh,PrgDist,GCA90,GCA,Sh_stats_defense,Won%,SoT/90,1/3_stats_possession,Ast,G/Sh,Sh/90,PrgR,Tkl%,SCA,PrgC,Def 3rd_stats_possession,A-xAG,PPA,TB,SCA90,Succ,Tkld,G+A,npxG+xAG,Att 3rd_stats_possession,CrsPA,xAG,Dead,KP,npxG,xA,Gls,xG,Crs,G-xG,CPA,PassDead,CK,FK,Out,In,PKwon,TI,OG,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Lucas Tousart,Defensive Midfield,-5771.212235689487,-7090.05671265704,-7144.909172337146,-528.0474277668686,-7397.0996615609265,-7514.3238874722165,-7325.291865306996,-6962.736186409649,-4926.6957436628445,-5900.286906096077,-5954.3207150442895,-5713.22642041915,-4229.733251321158,-5860.784242511508,-4313.330113477707,-5002.127285448476,-5866.002593580653,-3744.4348978788926,-5225.817214192449,-5362.892789900102,-4788.639337685638,-5030.372777979357,-2260.501124567948,-3903.6537440850493,-3033.6003632347356,-2587.708425874756,-4277.5879148879185,-1604.8581599716388,-2505.2331146056026,-971.9206110414402,-3458.716686057989,-2655.762666155238,-756.3415250828542,-2721.5348551953925,-1733.1618075849315,-2795.032851628496,2753.671902217105,-582.0647541790204,-1312.7686391652094,485.7761980780293,5204.632569627205,-2266.901794802136,-27.7989410828978,-1059.2856706084237,1358.0217213060978,-661.8110837894071,-1120.6648548844832,-1292.5756460016826,-1199.2710816354877,-1400.9095231678675,637.6745900518141,-826.2212545126799,-875.0004440007856,-202.46038276630478,-413.7517450790726,-392.5639205479872,-304.47703732006903,-489.4706137866932,-657.7040540561065,-466.1995889152191,-277.50786274647544,-443.0793255146486,-425.2029261760398,-289.64611736201834,-217.8163274761198,-230.32927762493668,-197.8721770866842,-170.2594026877113,-77.50991480998184,-72.00145444930389,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-164750.25625544475
Mandela Keita,Defensive Midfield,4626.097514589344,-1821.1463361211133,-4430.692827158136,-95.66767530867246,-2586.1964390360617,-402.98932458413583,-392.8516344768278,1139.8805695245107,-3904.2278733838307,-3600.973358510015,-1065.222513241868,-1131.3826513554054,-3612.178396519782,-2352.1542110414075,-4313.330113477707,-5002.127285448476,-2192.1443612865396,-3281.232515902167,2020.403979289898,-1633.5115110153663,-1885.4230919699967,-994.4421486281909,1247.8488866834632,-2156.76869360699,-841.8001541144066,-1094.2588039562243,-1430.8825480912274,4640.133375570173,-1890.9362275995716,-971.9206110414402,-1416.8924186230497,1861.437271436409,-993.8593022579963,306.1515281481455,-3060.374485906654,-1283.3806295791849,-481.88231259147574,-582.0647541790204,-841.8556403464269,-267.24333230637166,-890.2854088139023,420.3526506917869,1216.2036723767799,-1059.2856706084237,-2010.151708615795,-1329.2149373009784,335.5708123225676,21.659177254785444,-623.4408144338988,-626.9502495658667,1332.7369449130938,-826.2212545126799,-178.88897966238287,151.27156432759497,237.05284515953898,-241.44791672413837,51.741195884456154,-343.3959952365428,-305.34300375245965,-466.1995889152191,5.628271648796785,-310.2074889136734,188.18584845534608,-402.08923310681405,-146.10104651575017,-230.32927762493668,-263.3912745862062,-203.56697982552583,-9.634414809477763,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-53151.76264704697
Manuel Locatelli,Defensive Midfield,7596.757443240439,4593.179339661755,1540.5831322356837,-16.018773540057374,22791.318059782603,8097.916359787825,7894.203354101767,8505.895802191928,12966.491986219895,17749.79529764627,1606.1404217635793,1617.7236100828413,11209.138118713247,5717.694861339823,-1217.7019211869845,5337.142738746411,10744.624602054884,3203.6008317719893,5972.888266643905,9893.666987355633,4051.491028482212,9198.403675048477,78.3988829329926,9877.32832079742,2463.412440463179,2133.7351940365384,9183.391952652772,4640.133375570173,12852.189060545183,2929.8662219389057,1499.9993919982928,-74.5055589600111,2463.3438988468483,5755.987018166514,-1069.5554684240699,7596.952556057031,2312.4599638341174,3585.518885742766,3396.361349022616,1159.530514737757,160.56251850352976,2949.5333052743026,1216.2036723767799,157.4766932776157,-470.41528350864417,506.14565985584244,162.4518868504004,2912.9757884190153,1334.3820940515027,2373.139305839827,1332.7369449130938,1627.9084281053326,-526.9447118315842,1178.235281696982,-153.42990898362794,514.1321023951058,407.9594290889813,-2.5552186195251383,745.9637364977656,-133.73055937010272,5.628271648796785,606.6081836330555,341.53304211319255,-8.53832800002901,248.3329987662828,46.37502234059129,-34.074433337879135,46.239848708083336,92.17883519127835,-72.00145444930389,101.36757241677591,-2.40421191931507,-45.43463351560987,10.994688237722071,-29.790228193843337,-20.66855934918131,-6.606634430108826,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,247392.80184555755
Marc Bernal,Defensive Midfield,-7999.207182177807,-9839.053430849699,-9316.282248480355,18.11647007506338,-6555.191597619076,-9803.029264033898,-9556.422054539695,-9172.540756209874,-6971.63148422087,-6885.706997918674,-9230.520540994366,-8462.332681857397,-5464.84296092391,-5159.058236217487,-4313.330113477707,-5002.127285448476,-5672.641633986225,-5597.244425785794,-11154.54364522346,-4826.087908848511,-4625.537301409478,-4860.69401278141,-3429.951128318419,-2739.06371043301,4916.224150049726,7084.88744502833,-3720.3124626898775,-1604.8581599716388,-2505.2331146056026,864.2143691846052,2229.2223446536286,-3085.972184021109,1091.0189640571389,-3629.840770198454,-2396.768146745793,-2632.393041599428,-2540.871358378755,-1971.259300819616,-2254.594636802775,-3804.4534947699394,1526.6648240161921,-1950.7542129793214,-1271.8015545425756,-1059.2856706084237,-310.0260725599824,-1579.4913823678176,3543.362666659778,-1883.9813164670932,-1659.9352953967586,-1512.6149853372283,-57.38776480946604,-1213.7154149260505,-875.0004440007856,-1834.191622586553,-804.2344992222395,-845.9119320195338,-660.6952705245942,-830.3113904037108,-813.6671418954256,-466.1995889152191,-560.6439971417476,-363.3562235540635,-527.4343886146041,-402.08923310681405,-361.24688939685893,-230.32927762493668,-263.3912745862062,-203.56697982552583,-9.634414809477763,-159.67669490117737,-41.13082126858708,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-188491.91363931345
Marc Roca,Defensive Midfield,-5028.547253526714,-4111.976934614994,-2259.3197510149294,52.25171369018413,-1864.560955657332,-3754.3079116923113,-3659.8636972818495,-3279.72857007594,-836.8242625467897,-1301.6598109239535,-5097.468452872731,-5255.042043512776,-524.4041225129007,-3053.880217335428,4791.458687377358,-866.4192757705216,-2192.1443612865396,-1891.625369971991,-3908.322451741113,-1840.699359842296,-1624.4598339281417,-1370.1594144236449,-3429.951128318419,754.7063905231092,1323.0608923127393,2642.1035156401044,-1407.0117148584454,-1604.8581599716388,-662.3424535875085,634.6974966563495,-104.29110384344558,-2655.762666155238,1354.927605362852,-753.5387060220927,1584.8698882193753,-956.1054290298952,-1070.164897102127,-1276.6620274993184,-370.9426415276443,-2466.8530131660686,1841.9192022114219,-53.86872204243478,1216.2036723767799,2388.207693735355,1133.4768259779714,-661.8110837894071,19.883359990968962,-372.611269722155,-393.10870755326334,-658.8660958999698,1332.7369449130938,-438.7270940993095,-875.0004440007856,459.3606795384111,-543.9126631267949,-845.9119320195338,764.1776622935065,143.5193999306253,-311.11941441317515,198.73847017501373,5.628271648796785,-97.61255035211306,34.83865479749961,160.1263456171646,-217.8163274761198,323.0793223061193,64.20421291140389,-37.029094136453054,329.74308519304265,-159.67669490117737,-41.13082126858708,-45.439605275054895,110.96535493235486,-13.605926694181067,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-52669.15702480487
Mario Martín,Defensive Midfield,6111.427478914892,5280.42851920992,454.8965941640799,325.33366261115015,-2345.6512779098184,2049.195007446237,1997.6449968439201,1876.4820927912524,4275.5150888482785,-1520.6420535511973,3672.666465824396,9406.858017491206,5033.589570699484,-3053.880217335428,-4313.330113477707,-866.4192757705216,-700.5026729866744,6909.219887585793,3337.898741741234,-616.4075258649841,-1657.0802411833736,-85.44876363918958,-1091.0511208174778,366.5097126390961,-6319.835961458719,-3295.521220414526,-295.4989165101716,4640.133375570173,-1276.63934059354,-6709.84242424783,-541.824875436647,4227.5896196987005,-3263.473617487131,-904.9230251892697,-1069.5554684240699,-570.9583942371336,-1658.4474816127783,-1276.6620274993184,99.97035729113826,-267.24333230637166,4363.95422777326,104.20506886897245,-27.7989410828978,-1059.2856706084237,1967.5007229110115,-161.25819365572875,-998.4632604335422,21.659177254785444,182.72155964832535,529.9991800453718,-613.4376486984901,-826.2212545126799,-178.88897966238287,-270.92463059093063,1148.1792714935953,967.4801138666525,-304.47703732006903,435.6686370309262,-85.83939864526977,-133.73055937010272,232.1371791650145,21.97210258876462,-16.277076421782553,272.5694613619603,33.18715588517388,-230.32927762493668,129.72331041092588,-53.682882705360335,-416.8874148125022,15.673786002569559,-41.13082126858708,-45.439605275054895,-45.43463351560987,-38.2065416260842,-13.483039060210439,-20.66855934918131,-11.945630199813023,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,21178.187218046063
Marten de Roon,Defensive Midfield,13538.077300542629,10549.338895745848,10226.075436808514,416.36097891813876,15574.963225995305,10877.05860275558,10603.432869598613,9242.49732545867,6831.684764545813,14684.043900864854,3319.8449461066953,2992.276740801965,8121.363844706365,13085.817927427031,13896.247488232422,-2934.273280609499,10136.918729043828,4593.207977702165,6631.635647869573,9121.421369000715,9499.09904010594,9210.52358684833,-1091.0511208174778,10459.62333762344,4760.066882824495,4232.328794324971,8237.238926335223,-1604.8581599716388,4866.329529466774,7061.169927447508,2666.75611624683,140.59919997292448,5946.9379640822635,3636.6065498260373,-405.94912926320876,5994.501421660203,4224.378363493734,7058.5052523442555,99.97035729113826,535.3169566559504,-890.2854088139023,5320.6401689454115,2460.206285836458,4821.732421507434,-1079.8942851135578,589.5711415447888,-1141.0317872929738,1927.2996709766642,1679.8802543724562,2046.00188091527,1610.7618868576058,1498.7437079675426,-875.0004440007856,151.27156432759497,-674.0735811745172,-90.33191290028954,1832.832361907082,435.6686370309262,1248.511463980016,531.2074997201302,458.6460866812323,872.3518568350058,443.7645045517569,47.683229872368834,391.76356068702205,876.4879222371754,-1.314884588118141,212.7777343971561,1076.3735851985875,-159.67669490117737,338.86489522571424,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,46.78332326693316,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,282831.26791375293
Martín Zubimendi,Defensive Midfield,7596.757443240439,10778.421955595235,9140.38889873691,484.6314661483803,8478.880972771129,9977.924347677776,9726.917438114338,8505.895802191928,8876.62050510384,10085.416805692732,4126.294134032869,2534.09236389559,5033.589570699484,2559.9278330167326,2970.5009272063458,7404.996743585389,6297.322531383064,5982.815123632341,5972.888266643905,5241.358018241847,3627.4257341641974,4423.158425906257,8264.548909186286,5218.968186189261,690.1092600880976,813.9351229891128,4179.197276762261,-1604.8581599716388,1794.845094436617,405.18062412809377,2520.9115257157628,355.7039589058601,774.328594490283,1365.8417623183839,2912.082566541099,2942.2610604398456,253.470918046838,1501.727065781873,4338.187346660181,1179.3468181689243,-364.86144515518635,2159.1643507172666,-27.7989410828978,1577.0327844779952,-759.1158632162349,1423.825958434253,1679.7883512829226,613.0648477201961,1795.0463078127739,1303.9584536473726,81.62470616278998,1240.4142676919623,-178.88897966238287,-601.8351617432886,1278.3401895413174,211.9000947474082,407.9594290889813,435.6686370309262,590.0006486584465,-133.73055937010272,-50.99895523025758,207.99267383012992,239.30157967462824,553.6772507239498,-2.670484595010881,323.0793223061193,293.5210541597311,-3.721516998638501,92.17883519127835,103.349026454443,-88.63028583037475,-45.439605275054895,-45.43463351560987,-38.2065416260842,-29.790228193843337,315.6652700602237,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,192253.67642715469
Marvin Schulz,Defensive Midfield,-10227.20212866613,-10755.385670247251,-9859.125517516155,530.1451243018747,-7276.827080997805,-9557.81083083086,-9317.37239140762,-9172.540756209874,-4415.461808523337,-6666.7247552914305,-7113.591422688163,-5713.22642041915,-5464.84296092391,-6562.510248805528,-4313.330113477707,-2934.273280609499,-5718.679957699184,-5597.244425785794,-6543.311976643785,-5080.363905136107,-5799.871962597827,-4969.773218980091,-3429.951128318419,-1574.47367678097,-8638.22664510028,-6351.293661357723,-3902.164810408709,4640.133375570173,-3119.5300016116344,-1430.9543560979514,-5646.385544023997,-3516.18170188698,-967.4684381274249,-2872.9191743625693,-3723.9808250675155,-2602.459334232115,-2540.871358378755,-1971.259300819616,99.97035729113826,-2744.2812612024272,1106.3256530892193,-1634.606631156507,-1271.8015545425756,-1059.2856706084237,491.9199821833254,-1662.9168640567636,-2821.303710993417,-1423.9991283273296,-1199.2710816354877,-1233.351329913826,-1030.475061615258,-955.3859746504701,-875.0004440007856,733.2176708369145,-934.3954172699619,-845.9119320195338,-660.6952705245942,-538.1621533034102,-761.6794459489861,198.73847017501373,-164.25340898836663,-150.76128499250314,-374.0871949567576,-458.31079097921184,-217.8163274761198,-230.32927762493668,-296.1508233359672,-3.721516998638501,24.303335190774277,-72.00145444930389,53.868107854988246,83.66657479216458,-45.43463351560987,35.59530316962521,35.438528340688244,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-211036.76365888052
Mats Wieffer,Defensive Midfield,-572.5573605500712,-4570.143054313771,-5516.37936522974,757.7134150693463,-3909.194825230399,-7350.844932003525,-7165.925423218947,-8435.939232943134,-3904.2278733838307,-3710.464479823637,-4996.66230438196,-3422.304535887278,-1759.5138321156533,-3755.606223629448,4791.458687377358,-5002.127285448476,-3536.463413704937,-3744.4348978788926,-614.5855456127737,-3017.9030463589424,-3744.7863055182165,-2824.548830406047,-1091.0511208174778,-2933.1620493750165,-2217.697321081856,-1364.7585324226245,-2401.77443794093,-1604.8581599716388,-2505.2331146056026,-742.4037385131844,-5646.385544023997,-2655.762666155238,-413.260291385427,-753.5387060220927,1584.8698882193753,-1714.4260156684934,2606.6012560894424,-582.0647541790204,-2254.594636802775,485.7761980780293,1316.4952385527054,-1318.4590493336925,-27.7989410828978,2388.207693735355,684.3870353217194,-995.5130105451926,294.8369475055873,-635.4582343734487,-1084.1050281951698,-978.024559241001,220.63717713504602,-955.3859746504701,-875.0004440007856,1737.3599722647593,-543.9126631267949,-241.44791672413837,51.741195884456154,-246.0129162031092,-415.09480630605464,-466.1995889152191,-107.62618210931207,-350.06903989396596,-118.50853886034686,-177.2030016172226,-253.67396795630458,46.37502234059129,-132.35307958716217,-186.91319125661857,193.99208519203447,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-11.945630199813023,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-103857.18200906656
Matteo Prati,Defensive Midfield,-6513.877217852261,-8464.55507175337,-7144.909172337146,848.740731376335,-5953.828694803467,-7596.063365206562,-7404.975086351021,-6226.134663142907,-7482.865419360378,-5900.286906096077,-7617.62216514202,-7545.963928044648,-6082.397815725286,-6211.647245658518,239.0642869498257,-5002.127285448476,-5166.220073143679,-5597.244425785794,-6543.311976643785,-4741.329243419313,-5114.843410237957,-4412.257276186836,-3429.951128318419,-2739.06371043301,-913.6471596922121,-551.3724530530532,-3490.7184485054822,-1604.8581599716388,-1890.9362275995716,-283.3699934566731,-2437.80455234052,-2440.6579072223026,-149.35165007971372,-2570.1505360282154,-2396.768146745793,-2365.9830460303415,106.40027191917505,-1276.6620274993184,-2254.594636802775,-5221.319190098482,-2361.472507058308,-1792.6804220679142,-1271.8015545425756,-1059.2856706084237,-919.5050741648963,-1245.7894556120318,-2312.130400781162,-1358.2873871645063,-1544.769241956441,-1273.246137831455,-1030.475061615258,-697.0565343748898,-526.9447118315842,-362.21029435709846,-674.0735811745172,-543.6799243718361,-660.6952705245942,-489.4706137866933,-692.3625180203998,-133.73055937010272,-164.25340898836657,-323.4946725737709,-271.85573251819335,-402.08923310681405,-253.67396795630458,-230.32927762493668,-263.3912745862062,-120.29803698098945,-9.634414809477763,-159.67669490117737,-41.13082126858708,-31.094474156474956,-45.43463351560987,-13.605926694181067,-13.483039060210439,-20.66855934918131,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-184893.01286460017
Mikel Vesga,Defensive Midfield,-3543.2172892011663,-5257.392233861935,-3887.8495581223347,1440.4182873717614,-2947.0141807254267,-4980.400077707498,-4855.112012942223,-5489.5331398761655,-5437.92967880235,-1739.6242961784412,-6508.754531743533,-6629.595174231899,-2994.6235417184052,-1299.5652016003776,-4313.330113477707,-2934.273280609499,-3085.287841317941,-3744.4348978788926,44.16183561289433,-2838.9680860084122,-1689.7006484386054,-3200.2660962015007,-3429.951128318419,-2739.06371043301,5119.591753877935,4524.668525710348,-2081.0372423222752,-1604.8581599716388,-662.3424535875085,2470.8324768823945,-3896.250457651191,-3301.0769429540446,2041.0900727577068,-904.9230251892697,921.2635490585144,-1383.1596541368954,-776.0236048468016,-1276.6620274993184,-2725.507635621557,872.1941149858139,55.477725771786716,-844.2376765994709,-1271.8015545425756,-1059.2856706084237,-823.2715475956995,-161.25819365572875,-1385.4349761948563,-635.4582343734487,-738.6068678742166,-1057.8141750762588,-891.4625906430022,-697.0565343748898,-178.88897966238287,402.30713968455643,-804.2344992222395,-543.6799243718361,-660.6952705245942,-392.08753475325966,-386.212753002477,-466.1995889152191,-220.88063586742098,-336.78185623386844,-16.277076421782553,-233.42455948962044,-217.8163274761198,-230.32927762493668,96.96376166116484,-103.64424841208218,-382.9496648122501,103.349026454443,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-99121.48250590765
Milan Badelj,Defensive Midfield,-7256.542200015035,-2050.2293959705016,-87.94667487172191,1485.9319455252557,420.6180750419792,169.18701955628532,164.9309128313475,2613.0836160579943,-325.5903274072829,997.6537366621079,-1115.6255874872547,-2964.1201589809034,-524.4041225129007,-3404.7432204824377,4791.458687377358,5337.142738746411,-83.58913523302627,-38.815842065089065,702.9092168385622,-390.384418053788,-1787.5618702043014,-630.8447946325904,1247.8488866834632,1142.9030684071226,-512.5989655656697,-861.3133309873252,-220.41429561432966,-1604.8581599716388,1180.5482074305855,-742.4037385131844,-250.1356943745127,-74.5055589600111,-861.9049816051397,-904.9230251892697,257.6572098976533,248.22739738166794,-1511.3768354851154,-1276.6620274993184,99.97035729113826,1387.4180041961938,-995.3702015456457,-1160.3852584222855,-1271.8015545425756,360.2704205919558,331.53077123466363,-578.3856021004607,-1354.8845775821212,-372.611269722155,-853.7729213145343,59.24044661735061,-1586.5249455042824,-51.2329336859391,517.2224846760198,-419.26383421095306,-23.26899093590564,-90.33191290028954,-304.47703732006903,143.5193999306253,-224.47325450244233,-466.1995889152191,62.25549852785127,-17.88944839152794,34.83865479749961,103.90478774476667,-74.38576555538052,46.37502234059129,31.444664161642855,-120.29803698098945,24.303335190774277,-72.00145444930389,-88.63028583037475,-31.094474156474956,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-9.276132314960924,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-15838.91176075077
Moisés Caicedo,Defensive Midfield,20222.062140007594,18567.245990474432,12940.291781987524,1633.8513345241124,15334.418064869062,12675.327112911187,12356.463732567163,11452.301895258895,11432.790180801374,10413.890169633598,9519.423078289148,6657.75175605296,11826.692973514624,10980.639908544974,1695.8304950866361,1201.4347290684557,9722.573815627198,9688.434179446145,7290.383029095241,9243.850552398446,12076.111213269265,8410.609408058011,10603.448916687226,3083.8864578271887,2628.675308313237,3251.10448768189,7501.14923246616,4640.133375570173,3637.735755454711,3847.933712051929,3250.1344783710983,6593.741967960992,4812.130806467696,7875.367486506991,-1069.5554684240699,4160.562950289489,841.7535025574891,2890.921612422468,1512.709353747486,1387.4180041961938,-1310.6245797408753,1368.7953961602304,1216.2036723767799,360.2704205919558,-1208.2056538724871,589.5711415447888,1038.2299804154802,3570.09320004725,2370.8765750143625,1790.6751102424453,-1169.4875325875141,2402.8967489320735,3301.6683420296304,915.7889983692496,1408.5011075890397,1723.0601329858969,407.9594290889813,776.5094136479437,1283.1699279443092,198.73847017501373,1024.9183554717767,261.14140847052,750.4588918674499,-120.98144374482476,499.33648212757646,46.37502234059129,-99.59353083740116,-70.33667127426762,160.05433519178243,15.673786002569559,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,315.6652700602237,28.096838072968463,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,320356.1295795397
Mory Gbane,Defensive Midfield,-9484.537146503355,-5715.558353560712,-2802.163020050731,1736.2570653694747,-5472.738372550981,-5879.534332785302,-5731.627444426498,-5489.5331398761655,-6460.397549081365,-5681.304663468833,-2426.105517867284,-3880.488912793652,-7317.507525328039,-6211.647245658518,-4313.330113477707,-5002.127285448476,-4549.30653539003,-1428.4229879952654,-7860.806739095121,-3987.9188840486586,-4429.8148578780865,-3636.5829209962217,-4599.401132068889,-2933.1620493750165,-4703.063511024472,-5664.030270530399,-3079.7061017519422,-1604.8581599716388,-662.3424535875085,-2119.5049736827186,2666.75611624683,-3516.18170188698,-2313.4025087865625,-2267.381897693862,-1733.1618075849315,-1874.0724549608299,-2540.871358378755,-1971.259300819616,-370.9426415276443,1080.2653010130825,-995.3702015456457,-1634.606631156507,-1271.8015545425756,-1059.2856706084237,-1400.672707010881,-1412.6404189899247,366.12121093530266,-1358.2873871645063,-1544.769241956441,-379.6024404765674,-196.40023578172205,-1084.5506947882602,-526.9447118315842,-887.1028610125629,-543.9126631267949,-997.0279358433826,-660.6952705245942,-781.6198508869941,-807.8907312347102,-466.1995889152191,-504.0167702626932,-350.06903989396596,-476.318657395322,-402.08923310681405,-289.5316084364894,-230.32927762493668,-263.3912745862062,-186.91319125661857,-9.634414809477763,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-165065.699270136
Máximo Perrone,Defensive Midfield,-4285.88227136394,-2050.2293959705016,-2259.3197510149294,1850.0412107532104,540.8906556051008,414.4054527593217,403.9805759634214,-1069.9240002757147,-3904.2278733838307,12.233644839510164,-1720.4624784318837,243.170479363718,-1759.5138321156533,103.8868109876625,-4313.330113477707,-866.4192757705216,1850.020460711244,-38.815842065089065,44.16183561289433,2067.616879392969,-58.68028567700954,2302.1738609319204,1247.8488866834632,2113.3947631171554,284.9283562909166,1262.0000415414602,1270.8617587100234,-1604.8581599716388,-48.0455665814772,-53.85312092841752,333.2426677497558,-1365.1341125576246,853.5011868819968,1668.6104006527376,2248.4762273802376,1440.586740846306,-628.9529587191387,-582.0647541790204,-2254.594636802775,-554.579732058314,-1625.8789579361053,104.20506886897245,1216.2036723767799,-1059.2856706084237,-983.6607585443609,-411.53463872256793,-2413.9650628236127,415.9296242317259,-393.10870755326334,282.6513709560725,637.6745900518141,207.09650658964117,517.2224846760198,459.3606795384111,-674.0735811745172,-543.6799243718361,51.741195884456154,240.9024789640588,-16.52247071668349,-466.1995889152191,288.76440604406883,21.97210258876462,597.1116982096033,-8.53832800002901,-38.528125075195724,-230.32927762493668,-34.074433337879135,-153.60561411880403,-247.19866481124203,-159.67669490117737,-41.13082126858708,-45.439605275054895,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-9.276132314960924,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-11530.978927607623
Nahuel Estévez,Defensive Midfield,-7256.542200015035,-8235.472011903981,-8230.59571040875,1918.3116979834517,-4871.3754697353725,-6451.710676925722,-6289.409991734673,-6226.134663142907,-5437.92967880235,-4586.393450332613,-4442.228487682716,-5255.042043512776,-4229.733251321158,-4457.332229923468,-4313.330113477707,-2934.273280609499,-4503.268211677072,-3744.4348978788926,-5225.817214192449,-4138.60095592279,-3842.6475272839116,-4424.377187986689,-3429.951128318419,-798.0803210129436,-613.5802540437301,-2168.997536505168,-3179.9636013296276,-1604.8581599716388,-2505.2331146056026,-283.3699934566731,-2146.1153712783853,-1795.3436304234956,-809.1232533439969,-2570.1505360282154,-3060.374485906654,-2002.7873966402765,-2540.871358378755,-1971.259300819616,-1783.681637983992,3923.9048433857542,-785.2006160821593,-2266.901794802136,-1271.8015545425756,-1059.2856706084237,-791.1937054059672,-1579.4913823678176,-1976.0760160410732,-1226.8639048388593,-1314.4371350758056,-1113.6669061609393,-752.4501196707462,-1084.5506947882602,-526.9447118315842,-396.4424182694114,-804.2344992222395,-997.0279358433826,-660.6952705245942,-586.8536928201268,-599.9399474489513,-466.1995889152191,-277.50786274647544,-110.89973401221059,-322.97146373747546,-402.08923310681405,-289.5316084364894,-230.32927762493668,-263.3912745862062,-37.029094136453054,-9.634414809477763,-159.67669490117737,53.868107854988246,54.9763125550047,-45.43463351560987,-13.605926694181067,2.8241500734224565,-20.66855934918131,-14.615128084665123,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-158883.3002149054
Nampalys Mendy,Defensive Midfield,-8741.872164340582,-8922.721191452145,-7687.752441372948,1952.4469415985725,-5472.738372550981,-9149.11344215913,-8918.956286187495,-8435.939232943134,-6460.397549081365,-6447.7425126641865,-8676.086724295123,-9378.701435670146,-5464.84296092391,-6211.647245658518,239.0642869498257,-5002.127285448476,-5608.187980788083,-5134.04204380907,-8519.554120320789,-4788.4173908799785,-5506.288297300739,-4521.336482385516,-2260.501124567948,-3709.5554051430427,2792.4853157865914,217.4482713796303,-3834.024431907858,-1604.8581599716388,-2505.2331146056026,634.6974966563495,-2875.338323933721,-1580.2388714905603,88.16612709542827,-3024.303493529746,-2396.768146745793,-2726.185324683676,1577.1067331958034,-1276.6620274993184,-1783.681637983992,-267.24333230637166,-2361.472507058308,-1792.6804220679142,-1271.8015545425756,-1059.2856706084237,-1785.6068132876685,-1662.9168640567636,-1293.7837803566504,-1555.4226106529763,-1659.9352953967586,-1568.4677164219088,-57.38776480946604,-1213.7154149260505,-875.0004440007856,-327.9781704447855,-1064.5563353176842,-694.795928195685,-660.6952705245942,-879.0029299204276,-732.7973926454083,-466.1995889152191,-560.6439971417476,-429.79214185455106,-578.5501198338862,-458.31079097921184,-361.24688939685893,-230.32927762493668,-296.1508233359672,-186.91319125661857,24.303335190774277,-159.67669490117737,-88.63028583037475,-59.78473639363484,-45.43463351560987,-38.2065416260842,-29.790228193843337,-20.66855934918131,-17.284625969517222,-8.654402527576426,-6.12929395967585,-4.368824751424669,,,,,-187931.40857934055
