Player,Position,Def 3rd_stats_possession,Sh_stats_defense,PrgDist,TotDist,Carries,Cmp,SCA90,Att,PKcon,90s,90s_stats_possession,Int_stats_misc,Blocks_stats_defense,Unnamed: 0,Starts,MP_stats_playing_time,onxG,onxGA,onGA,FK_stats_passing_types,onG,G/SoT,Tkl+Int,Tkl%,Def 3rd,xG+/-90,1/3,Sh/90,+/-90,Att 3rd_stats_possession,Sw,xG+/-,+/-,G/Sh,GCA90,Mn/MP,SCA,PrgP,Att 3rd,PassLive,OG,Mid 3rd,KP,Tkld,Off,Won%,Pass,GCA,SoT/90,Fld_stats_misc,1/3_stats_possession,npxG+xAG,PrgR,Ast,xAG,Succ,PrgC,PPA,npxG/Sh,G+A,xA,CPA,Gls,npxG,TB,Dead,xG,CrsPA,G-xG,Crs,TI,A-xAG,PKwon,PassDead,FK,CK,In,Out,PK,Str,SoT%,Cmp%,Succ%,Tkld%,Total Score
Lilian Brassier,Centre-Back,1487.0699466096032,420.08229386302884,1653.971884776144,2307.502626606346,4404.333533899035,3371.871686057654,1718.4820851756947,3576.254569708021,-3381.970775808788,-4802.137930959708,-4674.934632877397,5127.973889299822,940.0662236432214,-64.87421832762456,876.2191737528633,1175.9566855554617,1140.9605011979588,2157.2979808499726,65.35793338439119,1209.3848356804065,153.07736702993435,3081.535730889275,148.9680054025018,4379.822154840047,-208.4469454578575,-1382.5223514947963,3385.383656838826,4108.327682098135,422.16522582574913,2950.8376214292266,1033.2178375381304,-666.8806659093766,74.17519710015526,-487.2961375094693,-2006.413870473654,8229.173079199956,518.9983811970101,1908.6240475987825,-1945.4808355926887,640.0273265362525,-749.1716982569844,-2784.545883513134,-83.22951719056327,2487.6650489566246,3719.6418127318575,7460.698679800498,437.2520436315178,-1166.6370778569644,-71.80571235860864,-218.57130613542213,1283.059064312256,584.0090436501372,770.8578159214275,-518.4743665841581,-376.45246302387886,-324.7392700675049,1304.536637071311,350.4664191161861,-47.27283901449253,8.910399255103167,-94.96938711961565,264.73094059924256,227.36068064025704,490.0623864077112,74.77550781615311,166.29400954568453,336.90221961670443,-134.8459168109971,-133.78790479872208,143.59809754969697,91.39021919209856,-59.80115210753306,-34.81862997309488,34.96683150976764,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,56445.306939778464
Lisandro Martínez,Centre-Back,5669.337400523999,-2965.5314408350405,4256.242136130758,4483.7112481962085,7647.35727596315,5860.222192696936,5522.920412105534,5367.690034421437,-3381.970775808788,3085.4042765997256,3003.675345539573,7068.997254047581,940.0662236432214,-47.37086608410911,2656.3582938065174,1175.9566855554617,3169.888623481167,3328.668476966757,1887.3222407437806,-2383.459165209561,1018.3897056574792,729.8955475745566,5187.470348794591,-1220.8588138843788,4152.380039658156,299.5381725167748,2916.6205081656344,3451.2627837739656,67.49778324498779,3430.10504515535,-995.827565974628,33.21171570302648,-348.0528479314977,734.8048270719371,355.78007017655483,1266.4789855534784,2740.1586456258538,3707.4669256561397,2570.5497732641043,2765.521521551931,-749.1716982569844,1465.3672711987865,2033.9213263443914,-772.0892167399184,691.8533771681255,-472.72288445778753,1430.0642152244197,523.1184050177136,1636.4442440525818,-379.4366254792138,1776.5200037642646,1472.9878132721701,18.03446599936154,776.1211377088014,1238.6488226407378,615.9645229394309,925.7221313007462,2252.3308535200226,-141.1267193993627,1045.062541205673,886.7642095142569,831.8124817776202,771.6888984084019,400.15525179705304,1427.3813603127892,41.68536990452649,274.0712334937169,176.10189135940416,305.95664591217354,82.52764226994078,35.075579962448124,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,109687.16626325907
Lloyd Kelly,Centre-Back,-5103.169677740354,-2119.1280071605233,-4750.329506681572,-3607.7558110048694,-3526.974530931682,-3550.507648901628,-4998.7293358098,-3178.712278128557,-3381.970775808788,-7140.480089837946,-6951.3367061249055,-7488.677981560609,-2806.900672118607,-38.619189962351385,-3277.438773038996,-780.2328417786226,-3098.050040000889,-3699.5544997339566,-2849.784958390632,-1709.800915042692,-4173.48432610779,-376.75865633825237,-4217.734025537308,7282.102228568762,-2983.518663258957,1075.12127093571,-911.6118726654338,1714.7341239172333,-4568.773528016927,75.2330790724871,-1503.0889168528176,248.62475619915048,-1403.6229605106298,-1360.2253979247598,1536.8770405016587,3768.697175457681,-2146.3939361176026,-1282.871381212657,-440.13729930709104,-1721.6328901478346,-749.1716982569844,-659.5893061571736,-506.6596858975542,-772.0892167399184,-1578.9879495046737,6127.136382596483,-1051.966213757835,-321.7593364196254,-1226.0286558796831,-57.70598679163042,-320.6889889067722,-100.59195356471994,676.7548971811691,776.1211377088014,-88.36270009494854,-324.7392700675049,-438.01008947328694,-283.48839235175944,187.3618619476831,8.910399255103167,-297.0910099560012,-302.350600579135,-316.96753712788774,-25.88534767927259,74.77550781615311,41.68536990452649,-23.66432564124193,20.62798727420352,-198.68707477242984,21.45718699018461,119.54753880692378,110.74553439574863,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-87035.54382991497
Logan Costa,Centre-Back,4782.189758784582,-2119.1280071605233,4230.800152074434,3420.38188981236,3029.573469328377,2842.435408049296,-421.5144737223394,2674.831628864964,13716.93737020583,3574.013085917566,3479.341450397261,-1665.6078873173328,-1557.9117068646642,-29.86751384059366,2656.3582938065174,3132.1462128895464,5488.663620376264,556.4249694903651,2251.7151022156586,311.17383545791466,3037.451829121751,1698.2179759982644,316.9180835155714,5351.246477038501,1377.3083218570564,3794.247265913604,1822.8398279281864,447.5375342920501,1106.9191991252394,-670.2940245014825,3569.5245919290783,3695.233404137135,918.6312871634611,1782.3199395702857,-825.3169001485495,287.3501286344425,741.1144076398944,1676.5152891397688,-440.13729930709104,876.1933482046612,-749.1716982569844,757.0484120801332,-506.6596858975542,-772.0892167399184,-1578.9879495046737,-600.1332950186808,-307.3570850631586,-321.7593364196254,1082.417231162466,-1022.8979028543805,419.50242027124085,-124.11332526631787,206.24030347987798,-518.4743665841581,-0.747083738259527,-795.0911665709729,546.9076255301815,191.97771624919972,-328.8344801691032,526.986470230388,-81.84460641595423,-302.350600579135,771.6888984084019,-73.30066807925652,74.77550781615311,204.63512943527158,-56.80019801632741,-134.8459168109971,563.784400874435,-59.970086716156956,-68.167925291911,-127.02724802052266,510.2268469134288,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,78167.59922135898
Luca Caldirola,Centre-Back,-7080.241565045342,-5504.741741858593,-5649.170323131981,-6090.136948730533,-5430.488466491054,-5681.488667885269,-6365.949359550211,-5746.056096985364,-3381.970775808788,-6477.368134335163,-6305.78984953233,-6518.16629918673,-5721.2082577111405,66.4009234987413,-5650.957599777201,-6648.801423780876,-6286.365660731645,-5651.8386599286,-5036.142127221899,-1934.3536650983149,-5327.234110944517,-3835.0530435657797,-5225.434494215727,-5610.257603077395,-3776.3962969164145,-2447.442012355176,-3177.3004245858624,-1523.6571606804575,-2558.8757786246174,-2214.600167618991,-2517.6116186091967,-774.5871861574386,-981.394915478977,-1360.2253979247598,-2006.413870473654,-1126.9471091374983,-2590.625989003371,-2327.360794278219,-1945.4808355926887,-2193.964933484652,-749.1716982569844,-2430.386453953807,-1353.5200233115363,-1424.0400698792268,-1578.9879495046737,-668.0855139844908,-1796.5753424525112,-1166.6370778569644,343.7145473089783,-218.57130613542213,-567.4194586327766,-1036.7425472883108,-264.27429022141314,-518.4743665841581,-708.9733159548292,-559.9152183192388,-589.5358917815129,-441.97709521874583,234.28880214011812,-509.1656717201817,-297.0910099560013,-302.350600579135,-316.96753712788774,-343.84690800857624,-263.3759553080059,-274.62886918456695,-245.86958745063842,-134.8459168109971,-25.53618189644848,-80.32690514274235,-96.32524490673622,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-179111.17916872146
Luca Marianucci,Centre-Back,-7485.794772697646,-6351.14517553311,-6675.330346737111,-7269.384811592286,-7104.875724621984,-7163.910246308671,4096.256039506843,-6750.172790582694,-3381.970775808788,-5360.5479987515255,-5218.5530384290405,-3606.6312520650913,-4055.8896373725497,83.90427574225676,-5057.57789309265,-3388.485544890735,-5416.825036895984,-4870.924995850743,-5036.142127221899,-2383.459165209561,-5327.234110944517,-3835.0530435657797,-1866.432931954334,-1508.6882426839197,-604.8857622865861,-1567.2436838948126,-2786.6644673582023,-866.5922623562889,-1914.3263722569702,-2267.8521035885597,18.695135781751247,-666.8806659093766,-981.394915478977,-1360.2253979247598,-2006.413870473654,-2758.8285373358917,-1035.8138039031805,-2269.333604663466,-1945.4808355926887,-1485.466868479426,-749.1716982569844,-305.42987659784694,-930.0898546045452,-772.0892167399184,691.8533771681255,-1118.2689646329802,-555.5601279613841,-1166.6370778569644,66.70104086392043,-701.1672641667972,-567.4194586327766,-694.5065890300634,-452.4801277019296,-518.4743665841581,-354.8601998465444,-324.7392700675049,-210.72138601094807,-441.97709521874583,46.58104137037778,-509.1656717201817,-297.0910099560012,-302.350600579135,-316.96753712788774,-276.2103480262463,-263.3759553080059,-188.36134943299604,-198.6022400920606,20.62798727420352,-62.36871831962874,-19.256449862986173,-49.39637888202752,-63.66472083816465,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-140986.1743763322
Luca Ranieri,Centre-Back,10383.893439482046,14808.940666329825,7720.592298467084,7171.3858039435045,7506.356243699493,6601.432981908638,-2442.6223349038146,6702.708820226978,5167.483297198521,9437.31879773166,9187.334708689523,3186.9505245520636,8850.329670251525,118.91098022928766,7996.775653967479,7696.588443335742,6213.280806905981,3484.851209782329,2251.7151022156586,7721.414587293472,7364.013522259475,729.8955475745566,2164.3689427593376,3456.369404108181,3359.502406000699,1777.7027380374054,494.6775733541422,-1805.2564028193872,2719.4429789056817,-350.7824086840669,1540.4791884163199,2214.268750726282,4085.3416249008583,560.2189749888792,591.9994642415755,1048.894795127026,1185.3464605256631,515.9714968446997,-440.13729930709104,876.1933482046612,-749.1716982569844,-659.5893061571736,2880.7816637583733,3791.566755235241,8261.324466077456,-1364.5957583840402,933.6581294279687,1367.9961464550527,-302.6503010628235,1229.216567958703,912.9633597232495,1472.9878132721701,112.13738473961976,2070.7166420017606,1946.8750548573078,1086.316419442899,546.9076255301815,508.95512198317243,234.28880214011812,1045.062541205673,779.1410077442333,264.73094059924256,227.36068064025704,129.6090118677333,-263.3759553080059,405.9260088556038,85.00184405940585,331.5757954446048,84.96142737309218,41.814005416769994,-68.167925291911,158.10412430008836,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,189247.01732805237
Lucas Beraldo,Centre-Back,4655.454381393237,-4658.338308184076,9310.71630198743,9766.920009977595,8669.614759874665,10850.15911292571,172.9290148604483,9155.948469356816,5167.483297198521,1968.584141016088,1916.4385344362843,760.6713186173653,-3223.2303272032545,136.4143324728031,1469.5988804374144,523.8935097774336,9836.366739554569,-693.0368930342072,-1027.8206510312425,-362.48441470895415,8806.200753305384,-376.75865633825237,1492.568630307059,-501.2852418855234,4152.380039658156,8646.426093522663,6041.7081659869145,541.4039483383601,6797.262971655919,234.98888698119487,2047.7405392945097,7788.0811735634925,7040.93794012243,385.63312290582115,2009.3158286317012,940.1026999137998,518.9983811970101,2895.0862710495912,-1945.4808355926887,1112.35936987307,-749.1716982569844,-659.5893061571736,1187.0609889304096,-1424.0400698792268,1448.8004860590584,504.0902631757275,-555.5601279613841,1367.9961464550527,805.403724717408,-218.57130613542213,419.50242027124085,-124.11332526631787,-640.685965182446,-518.4743665841581,-177.803641792402,-795.0911665709729,-210.72138601094807,1301.3986363181043,-234.98059978423288,8.910399255103167,348.64820066413967,-302.350600579135,227.36068064025704,-5.6641080969266016,74.77550781615311,3.3442500149394023,-9.532850657749666,176.10189135940416,158.62650021945262,-39.613268289571565,119.54753880692378,-95.34598442934363,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,124304.64628021569
Lucas Martínez Quarta,Centre-Back,-8423.636565393603,-8043.952042882145,-6950.951840680637,-7331.8024678496195,-7087.2505955890265,-7031.551176806582,1837.3707828922522,-7035.433214900117,-3381.970775808788,-7803.59204534073,-7596.883562717482,-7003.422140373669,-6137.537912795788,188.92438920334945,-6837.7170131463035,-6648.801423780876,-5742.902770834358,-6237.5239079869925,-6129.320711637533,-4179.881165654545,-4750.359218526153,9998.124505344329,-4385.684103650378,-453.31367041893236,-2190.6410296015,193.09096976242503,-3021.046041694798,2512.598643310867,422.16522582574913,-2108.0962956798526,-995.827565974628,33.21171570302648,74.17519710015526,4401.107720816158,-2006.413870473654,-3520.373203828475,-2146.3939361176026,-2269.333604663466,-1945.4808355926887,-1721.6328901478346,-749.1716982569844,-1722.0675948351536,-1353.5200233115363,-1424.0400698792268,-822.0408406137407,-532.1810760528713,-1300.1692566560603,-1166.6370778569644,1174.7550666441518,-1183.7632221981723,-814.1499283587809,-466.3492835245651,-452.4801277019296,-518.4743665841581,-708.9733159548292,-324.7392700675049,-589.5358917815129,-600.4657980857322,1360.535366758561,8.910399255103167,-404.71421172602464,264.73094059924256,227.36068064025704,-5.664108096926526,-263.3759553080059,-370.48166890853463,-9.532850657749615,-134.8459168109971,158.62650021945262,-100.68372356932774,-77.55369849685275,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-144468.5165404922
Lukas Klostermann,Centre-Back,-388.6136387823077,1266.4857275375462,-567.1340078809568,-48.25643648799347,368.1789853518477,923.2289002689978,1124.0385965929072,871.9857471788504,-3381.970775808788,223.55267916665738,217.63101708739836,2216.438842178184,2189.055188897164,346.4545593949885,-310.5402396162394,3132.1462128895464,-344.50473118796253,1298.2929503643288,-2849.784958390632,-2383.459165209561,-712.2349715976105,-3835.0530435657797,820.7683178547803,-45.55531295291369,187.991871370871,-1190.2042543423972,807.1863391362702,-2931.6533713751055,1544.8949547745883,2631.3260056118115,-2010.350267731007,-1151.5600070256558,1129.7453096792876,-1360.2253979247598,1064.4382523716174,-1779.6996804168555,296.88235475412563,980.1890137627273,1065.2062369785065,167.69528319943507,-749.1716982569844,-305.42987659784694,-930.0898546045452,-772.0892167399184,-65.09373172280768,-1033.3286909257179,933.6581294279687,523.1184050177136,-672.0016429895675,-701.1672641667972,542.867655134243,-922.6638945355617,1805.9899220642678,-518.4743665841581,-531.9167579006869,-89.5633218157709,319.6189220678427,350.4664191161861,-234.98059978423288,-509.1656717201817,133.40179712409264,264.73094059924256,-316.96753712788774,-343.84690800857624,-263.3759553080059,-92.5085497090283,-245.86958745063842,20.62798727420352,-25.536181896448518,123.24127912311157,119.54753880692378,-31.98345724698565,-34.81862997309488,105.77031620865036,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-4602.899588901428
Luke Woolfenden,Centre-Back,-3658.3863754790173,-426.32113981148854,-4994.0392336815985,-4629.266565374386,-4443.481240645453,-4238.774810312493,-8268.168523015129,-4274.112307507461,-3381.970775808788,-2708.100176740389,-2636.3656120587325,275.41547743042565,-1141.5820517800166,390.21294000377713,-3277.438773038996,-3388.485544890735,-4583.51527238681,595.4706526942572,429.75079485626907,-3730.7756655432986,-3308.171987480245,-376.75865633825237,-2370.2831662935428,-5610.257603077395,-3776.3962969164145,-6392.141673846517,-2083.519744348414,-3870.3175118382046,-3591.593555166352,-2747.1195273146836,-1503.0889168528176,-3844.2230132272066,-2670.307095605589,-1360.2253979247598,-2006.413870473654,69.76593820799008,-2590.625989003371,-2211.306415048712,-1945.4808355926887,-2193.964933484652,-749.1716982569844,-1367.908165275827,-1776.9501920185269,-1424.0400698792268,-65.09373172280768,-260.37220018963205,-555.5601279613841,-1166.6370778569644,-1226.0286558796831,-1183.7632221981723,-690.7846934957787,-1264.899852793809,-640.685965182446,-518.4743665841581,-708.9733159548292,-795.0911665709729,-286.484287165061,-600.4657980857322,-610.3961213237138,-509.1656717201817,-512.3374134960482,-302.350600579135,-316.96753712788774,-479.1200279732361,-263.3759553080059,-351.3111089637411,-340.4042821677939,-134.8459168109971,48.12889094991194,-100.68372356932774,-105.71101811167796,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-131842.1555967137
Malang Sarr,Centre-Back,-1427.8437333913394,-3811.9348745095585,-569.2541732189839,471.14763165338337,-301.5759179005239,-545.9567712041958,1242.9272943094647,-816.755964780294,22266.391443213135,-1242.2737487868653,-1209.3672974856665,1731.1830009912446,-1557.9117068646642,503.9847295866275,-1497.299652985342,-1432.296017556651,-1069.1219177176802,-68.30596177192105,-1027.8206510312425,-137.9316646533312,-2442.8596488527005,-376.75865633825237,-690.7823851628464,-3211.679029747878,-1794.2022127727716,-844.3690796385218,-286.5943411011778,-1899.1228168656971,-1137.83818702948,-1309.3172561363135,1540.4791884163199,-747.6605560954232,-1192.5089379948035,-1360.2253979247598,-116.65871795348703,-147.81825221846233,-147.3496981316431,-760.6266746798761,-440.13729930709104,403.8613048678438,-749.1716982569844,-1013.7487357165004,-930.0898546045452,-120.13836360060976,-822.0408406137407,1540.361602404326,189.04900073329233,-321.7593364196254,-1226.0286558796831,-218.57130613542213,-567.4194586327766,-922.6638945355617,-546.5830464421878,-518.4743665841581,-531.9167579006869,-559.9152183192388,-589.5358917815129,-283.48839235175944,-328.8344801691032,-509.1656717201817,133.40179712409264,264.73094059924256,-316.96753712788774,-343.84690800857624,74.77550781615311,-111.67910965382185,-245.86958745063842,-134.8459168109971,-25.536181896448518,-80.32690514274235,-77.55369849685275,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,-17497.584906662098
Malick Thiaw,Centre-Back,3895.0421170451646,420.08229386302884,5252.7198450035075,5999.56861444572,5232.71459844802,5026.360054833773,2550.7029691915973,4021.2608316432006,-3381.970775808788,2876.000501177793,2799.8184434577056,-1180.3520461303933,-2390.5710170339594,521.488081830143,2062.978587121966,1828.0198613334899,4764.046433846545,-458.7627938108496,65.35793338439119,1658.4903357916523,1306.8271518666609,-376.75865633825237,-354.8822289367071,-813.1004564183601,187.991871370871,4137.042993688238,2525.9845509379747,-1335.924332587838,1142.5834685679208,-723.5459604710517,525.9564866599409,3856.793184509228,918.6312871634611,-1360.2253979247598,-825.3169001485495,613.7264142741211,1629.5785134114317,1908.6240475987825,2570.5497732641043,1820.857434878296,13110.504719497225,-659.5893061571736,-83.22951719056327,-772.0892167399184,2205.7475949499913,232.28138731248825,-1548.372299554286,-321.7593364196254,-1226.0286558796831,-540.3019448230054,172.77195054523648,-466.34928352456524,-546.5830464421878,-518.4743665841581,-531.9167579006869,-89.5633218157709,92.33021860550377,-600.4657980857322,-141.1267193993627,-509.1656717201817,-297.0910099560012,-302.350600579135,-316.96753712788774,-73.30066807925652,412.9269709403122,3.3442500149394023,-56.80019801632741,-134.8459168109971,-172.86632758916943,-39.613268289571565,-96.32524490673622,-31.98345724698565,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,64961.5718609574
Mamadou Sarr,Centre-Back,10105.075609221087,3805.6960285610985,6490.89640241135,7493.133960603327,8246.611663083691,7382.351491970966,-4344.8414983687335,6052.315052783253,5167.483297198521,4481.429446079272,4362.721359418682,1245.927159804305,107.40691347392618,547.7431101954161,3843.1177071756197,2480.083037111518,4293.045262602229,4851.4501219185795,-299.03492808748666,6149.5453369041115,3902.7641677492957,-376.75865633825237,820.7683178547803,1153.7339737118452,187.991871370871,133.05969844165824,-520.9759154377738,-2931.6533713751055,2673.8910822105845,-1362.5691921058828,-1503.0889168528176,-155.27469473108206,3029.771512321726,-1360.2253979247598,119.56067611153372,1266.4789855534784,-591.5817510174118,-586.5451058356158,-440.13729930709104,-540.8027818057911,-749.1716982569844,757.0484120801332,340.2006515164277,3791.566755235241,-1578.9879495046737,-1194.715210969516,-1051.966213757835,523.1184050177136,-1226.0286558796831,103.15933255216126,49.40671568223431,-238.19197801906708,-546.5830464421878,776.1211377088014,-177.803641792402,1556.668315946367,-362.247188319174,-441.97709521874583,515.8504432947287,8.910399255103167,-189.46780818597773,264.73094059924256,-316.96753712788774,-73.30066807925652,-263.3759553080059,252.56152929725545,-56.80019801632741,20.62798727420352,-172.86632758916943,-80.32690514274235,-77.55369849685275,221.46665148244637,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,85654.10576242194
Manuel Akanji,Centre-Back,-439.3077897388458,-2965.5314408350405,2538.908212328785,6346.581060543035,8070.36037275412,8361.80860628643,10872.911809350617,6930.917159680916,-3381.970775808788,2736.3979842298395,2663.9138420697955,-5062.39877562591,-3639.5599822879026,609.0048430477202,2656.3582938065174,1175.9566855554617,5923.433932294093,2118.2522976460796,1887.3222407437806,-1934.3536650983149,5344.951398795204,-3835.0530435657797,-3210.0335568588907,-1220.8588138843788,-2587.079846430229,3248.545875138927,7447.997612006491,259.8047061994302,2788.1704019895137,15305.286766369294,2047.7405392945097,2941.2877624007006,2818.6574898058993,-1360.2253979247598,591.9994642415755,940.1026999137998,4517.086857168928,4751.956338721702,2570.5497732641043,5363.347759904427,-749.1716982569844,-1367.908165275827,2033.9213263443914,-1424.0400698792268,-822.0408406137407,-1407.0658952376714,-1300.1692566560603,523.1184050177136,-764.3394784712533,-57.70598679163042,5354.1118147913285,-10.034672513568646,-76.06845274089669,-518.4743665841581,-0.747083738259527,-324.7392700675049,2062.1656486124402,1142.909933451118,-234.98059978423288,-509.1656717201817,671.51780597421,-302.350600579135,-316.96753712788774,-5.6641080969266016,1089.22989718863,-150.02022954340893,-9.532850657749666,176.10189135940416,-209.69886401234965,123.24127912311157,-21.239059267202308,-127.02724802052266,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,96550.84181865028
Marash Kumbulla,Centre-Back,8837.721835307631,13962.537232655306,2895.095989117342,1942.4209577190861,2324.568308010091,1254.1265740242216,-5177.062382384635,1647.894101322241,-3381.970775808788,7064.07600961643,6876.9564850950355,3672.2063657390036,7185.011049912935,635.2598714129934,6216.636533913825,5740.398916001658,597.4976113006707,7272.282480559934,4438.072271046926,-1036.1426648758231,1883.7020442850242,5433.175914203994,3843.8697238900336,-2420.148100549138,4548.818856486885,-3215.7539755852067,-1771.0109785662858,-1335.924332587838,-401.169908736733,-1415.821128075452,525.9564866599409,-4571.242024901624,-1192.5089379948035,2480.663347902518,-1061.5362942135705,831.3106047005735,-591.5817510174118,-6.273209688081287,1065.2062369785065,-540.8027818057911,-749.1716982569844,1111.2078416394597,-1353.5200233115363,-120.13836360060976,1448.8004860590584,138.84708623449978,189.04900073329233,-321.7593364196254,-117.97463009945166,2355.273803365245,172.77195054523648,218.12263299192955,-452.4801277019296,-518.4743665841581,-708.9733159548292,-324.7392700675049,-134.9584848568351,-283.48839235175944,515.8504432947287,526.986470230388,-189.46780818597773,-302.350600579135,771.6888984084019,400.15525179705304,-263.3759553080059,-121.26438962621863,274.0712334937169,20.62798727420352,305.95664591217354,-19.256449862986173,-96.32524490673622,-0.3021936558066466,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,77318.34176665236
Marc Bartra,Centre-Back,3641.5713622624744,4652.099462235616,-730.3867389090456,-697.6972884988137,-654.0784985596669,-1551.8856994200762,-3988.175405219061,-679.8309611079309,5167.483297198521,991.3665223804073,965.1063247209086,4642.718048112883,2605.3848439818116,644.0115475347511,282.83946706831193,-128.16966600059453,1611.9616724422742,556.4249694903651,-299.03492808748666,2556.7013360141445,1306.8271518666609,1698.2179759982644,1324.6185521939892,-1100.9298852179027,584.4306881995994,1238.2089604414955,-989.739064110966,4389.926924237065,1470.046306177999,-457.2862806232054,4584.0472936854585,841.0106175634916,1129.7453096792876,909.3906791549954,828.2188583065964,722.5185094873473,-1035.8138039031805,-470.49072660610886,-1945.4808355926887,-1249.3008468110172,-749.1716982569844,-659.5893061571736,-1353.5200233115363,2487.6650489566246,3719.6418127318575,-914.412307735551,189.04900073329233,523.1184050177136,1544.1064085708954,264.02465189595296,172.77195054523648,-10.034672513568646,-546.5830464421878,-518.4743665841581,-708.9733159548292,615.9645229394309,-438.01008947328694,33.489013382213315,-234.98059978423288,526.986470230388,-297.0910099560012,-302.350600579135,771.6888984084019,264.8821318323932,412.9269709403122,-34.996869874647686,179.53653877656137,-134.8459168109971,379.62171875853403,-100.68372356932774,-77.55369849685275,-0.3021936558066466,-34.81862997309488,-35.83665318911508,83.32398004101002,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,38361.24618622258
Marc Guéhi,Centre-Back,11271.041081221463,8037.713196933686,10760.909393197984,7663.2963806382,6695.600308183464,6799.9715861617715,2669.591666908155,7432.97550647958,-3381.970775808788,9716.523831627566,9459.143911465344,2701.694683365124,12597.296566013352,670.2665759000242,7996.775653967479,7044.525267557715,8133.5163512097315,5710.45515240422,4438.072271046926,10416.047587960948,4479.639060167659,3081.535730889275,5859.270661246869,1345.620259578206,6531.012940630527,1686.1047532221412,4791.673102858403,-866.5922623562889,779.8901463597929,2844.3337494900884,3062.2632410508886,2106.5622304782205,707.5172646476346,3004.4209041516924,2009.3158286317012,1484.0631759799307,4072.8548042831594,3823.521304885647,1065.2062369785065,3474.0195865571573,8490.612580245821,4298.6427076734,2457.3514950513827,-120.13836360060976,2205.7475949499913,-209.40803596527525,5153.109858697802,3057.7516293297303,713.065889235722,2355.273803365245,789.5981248602474,1929.3024242831661,112.13738473961976,2070.7166420017606,1238.6488226407378,1791.8442641981007,471.1447243760686,825.9325277171451,421.99656290985877,2081.2146831562427,779.1410077442333,264.73094059924256,1316.0171161765466,670.7014917263726,1427.3813603127892,377.1701689384135,463.1406229280278,331.5757954446048,526.9518644512549,123.24127912311157,-77.55369849685275,284.8291786648044,-34.81862997309488,-35.83665318911508,-17.00992491961447,-7.565998140784883,-6.551410799849976,-4.28320904781916,-2.2588450055318496,-1.2392039927415244,,,,,238687.9874885753
