Player,Position,TI,Dead,CrsPA,90s,90s_stats_possession,Crs,Starts,Def 3rd,MP_stats_playing_time,onxGA,onGA,Pass,Unnamed: 0,Tkl+Int,onxG,Att,Blocks_stats_defense,Att 3rd_stats_possession,onG,PassLive,PPA,KP,Carries,SCA,+/-90,Off,Cmp,1/3_stats_possession,xG+/-90,GCA,xA,Int_stats_misc,Mid 3rd,TotDist,PrgP,Ast,Fld_stats_misc,xAG,PrgC,PrgDist,PrgR,+/-,Att 3rd,npxG/Sh,G/SoT,Mn/MP,GCA90,xG+/-,Def 3rd_stats_possession,A-xAG,PKcon,Sh/90,PassDead,Tkl%,FK_stats_passing_types,Won%,1/3,G/Sh,SCA90,npxG+xAG,CK,G+A,In,Tkld,Succ,Gls,SoT/90,Sw,FK,npxG,xG,Sh_stats_defense,TB,Out,G-xG,CPA,PKwon,OG,Str,PK,SoT%,Cmp%,Succ%,Tkld%,Total Score
Lukas Ullrich,Left-Back,-420.5452173029019,-2052.698361254893,-2125.6037848201972,1658.429408302622,1617.7333048524283,-1514.936106098584,3000.283539304788,-2703.1077015802966,857.1082351238828,4290.408496855242,1259.4284157776451,858.7533961781807,-42.797713145969674,-1660.0595569243342,1668.7424181515507,-711.3266969202451,1973.103071138666,-2271.248235595135,3448.0259277798928,-1001.9963408138428,-2246.858334835772,-2171.2537088407275,-258.6593114015961,-1456.2805121805382,1908.2702657931818,-2374.9774917229247,-759.8342190995663,-2436.6243464558315,-964.5335490799257,737.3201178286629,378.62627447413547,881.2074659048319,-1879.3264192843005,-809.7140413000875,-1553.1702418037594,721.4373181354958,513.3811481404265,392.86731545701923,-619.9409382390701,-631.3896448733241,-349.4784282191042,1162.536761055073,-1510.7847864006187,1628.3033229301982,1655.201795925064,545.4308610621093,277.1340053431005,-650.8900638791523,559.0905819236177,304.0964861080602,3944.5966265750067,-449.0077952349073,-681.3016363447265,-1133.3613630208527,-689.2535829544986,-423.508679287213,-590.5876062849325,365.97587843124234,-511.67370298969945,139.12399986037516,-315.00979225974993,181.29172104129586,-232.4517676261402,22.829879277927517,-106.87687866911553,74.81720768162697,-103.96000550553934,-231.83877297940953,-113.95846064350815,46.80577351490464,34.04600066893631,143.7446586874647,-0.6258508863662121,-51.71802330069158,10.05499197036159,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-3617.476318163437
Luke Thomas,Left-Back,-7925.945722864857,-7564.32041212198,-6123.906654850258,-7248.891662832839,-7071.0115290550475,-5826.011425167699,-6751.687013624343,-1121.265591842356,-9626.67880923352,-4852.360867419497,-3349.221458390653,-4912.625703642791,-33.72437932447416,-3879.4143471211614,-6415.836764060646,-5002.514892070084,-3498.8438707781115,-5510.777438878472,-5753.080954887737,-5178.707823497248,-4320.881413145715,-4066.581223306429,-3922.4438118806797,-4641.294544090542,-7164.369516574024,502.7324617515679,-3405.535574094803,-3664.8013955803303,-4915.121737076723,-3087.527993407527,-3178.708669094058,-2231.1423072909565,-3495.7418887205386,-2579.199245177142,-2528.061570790742,-1939.8647887643328,-2307.1809990897173,-2277.2787314171665,-2474.1786994586314,-1973.8646386838025,-2261.561665922787,-1499.2715470158528,-1510.7847864006187,-1941.3007335007865,17.16973366465739,773.303821472286,-1625.4402248866245,-851.3249215416665,-984.8536593313315,-17.70909687117094,-494.74601757042456,-657.3362567507306,-681.3016363447265,923.436650406627,-568.3063368969439,-461.9831303813036,-663.4960415675046,-424.5906337355454,-1199.5173903264624,-725.8559465072942,-210.98135953736568,-524.046381134996,-132.61478592901398,-376.09222178901615,-374.3376102129323,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,-17.755262409788365,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-189307.47269437945
Léo Pétrot,Left-Back,5337.022293813118,3783.1367514279036,-2125.6037848201972,6387.980419524991,6231.226137015689,-1514.936106098584,5089.99151493246,7842.506363339307,3852.4759620831405,14500.607786908251,13409.505356766795,3744.4429460886668,2.568955961507903,7587.252068895779,2583.977797269914,3538.4007427209,8617.61007203761,536.3437405837573,1544.348641710728,226.4482129165701,-518.5057695774858,-1539.4778706854938,1942.2472050732492,-500.7763026075366,-4289.599916223338,-936.1225149856784,2409.6804914148615,-1822.5358218935824,-4291.127302620385,-218.89190998038455,-1923.1786890111664,5691.202569934687,2565.816121665354,1626.633946930725,656.5834372334014,-609.2137353144185,714.8498729425796,-1649.0090733291229,-805.3647143610264,1734.6099079765527,220.07828088412043,-4013.2016157495045,-204.58543982508374,1231.6806499934223,-1620.8623285957494,1380.965049232757,-636.1016251671674,-3269.905537336004,2170.4886977965016,625.9020690872914,6164.267948647722,-1073.9931797823776,-380.51421178827815,1016.6450195951834,-24.043729637947603,-33.9548619595442,187.10237006250458,-424.5906337355454,-576.8378417900244,-426.43981122617794,-141.62907105577617,-288.93368040956534,17.14068661667527,-276.36169652228017,-151.45366725975165,-252.01585745390145,-144.15572191994818,-71.14885099785637,-113.95846064350815,-64.59720656952898,-59.76546669782993,628.2444219792238,-0.6258508863662121,-51.71802330069158,-72.61768737072568,-11.25995437521662,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,88632.31198370528
Mads Pedersen,Left-Back,-7925.945722864857,-8212.746535753402,-7123.482372357773,-9140.712067321787,-8916.408661920354,-6257.118957074611,-8841.394989252014,-5866.791921056179,-8877.836877493706,-6059.02078351667,-5025.094139906398,-4912.625703642791,20.715623604498933,-6098.769137317988,-6301.432341670851,-6754.2318123124105,-5062.257282754334,-5375.797055408332,-5118.521859531348,-5424.39673424333,-4320.881413145715,-4698.357061461662,-5213.993743704242,-4322.793140899542,-5483.232398886429,-3813.8324684601707,-4595.213364596017,-3460.1052207262474,-5036.466716826654,-3087.527993407527,-2969.4536724135764,-3362.905861180335,-3091.638021361479,-3387.6533955803857,-2788.0325918539374,-1939.8647887643328,-2710.1184486940238,-2434.346145939178,-2566.890587519609,-2401.8348548314384,-2180.1964217651835,-612.0021109922109,-1510.7847864006187,-1544.6780605640106,17.16973366465739,-2416.917624270187,-1625.4402248866245,-463.8175300608058,-1741.8360300437098,89.55943078857278,1724.925304502291,199.1251961476546,-380.51421178827815,1408.1201701871205,-870.6744520408307,-712.0670624928936,-857.9185356543638,-424.5906337355454,-381.34542538904964,-725.8559465072942,-315.00979225974993,-524.046381134996,-232.4517676261402,-226.49643388891226,-329.76082162229613,-252.01585745390145,-264.74287116317464,-151.49381198863296,-113.95846064350815,-176.0001866539626,-153.57693406459617,-179.2551835070414,-104.51709802315614,-51.71802330069158,-17.502567810000834,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-215156.20267622624
Mahamadou Nagida,Left-Back,-7206.249783975355,-7483.267146668051,-5124.330937342743,-7406.543363206919,-7224.7946234604915,-2808.258701819319,-7448.256338833567,-6394.072624302158,-4384.785287054819,-6430.300757700416,-5444.062310285334,-5489.763613624888,66.0822927119765,-4804.145509703172,-4394.691968507597,-5344.5661250168105,-5453.1106357483895,-3594.055993602498,-3214.8445734621837,-4195.952180512916,-3629.5403870424007,-3750.6933042288115,-3685.2203550151276,-3367.2889313265405,2397.0978402741734,-3813.8324684601707,-3671.881348087612,-1617.8396470394996,2394.582755797982,-3087.527993407527,-2760.198675733094,-1382.3196418739235,-2687.5341540024197,-2843.2590054246034,-2528.061570790742,-1939.8647887643328,-493.9624758703392,-1963.1439023731446,-619.9409382390701,-2317.141801530643,-349.4784282191042,423.14556436870475,-1510.7847864006187,7181.020744045062,2769.063598262141,-2492.875277740246,-1625.4402248866245,311.19725290091554,-1516.9897813172606,-232.24615219065834,-494.74601757042456,1287.0627173969547,-530.9079240665023,1408.1201701871205,-749.727205983276,-808.2531902281202,-785.0101003717917,1582.2320509955314,2.3989475461969545,-160.29213542074118,-315.00979225974993,-53.820979684134755,-232.4517676261402,-276.36169652228017,-196.0304558503878,401.6502728171554,565.9686014012746,-71.14885099785637,83.09471088589136,213.91024364155504,174.76320171908563,-179.2551835070414,-104.51709802315614,-51.71802330069158,65.17011153108643,-26.456315564533348,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-141480.32117908003
Manu Sánchez,Left-Back,10580.521277150923,7835.800024124291,3871.850520224893,6703.283820273147,6538.792325826573,2508.7341916992564,5786.560840141683,9424.348473077249,5350.15982556277,5079.378441995702,6287.046460324879,12401.511595820126,193.10896621291374,8327.036998961388,2164.494915173997,1527.5541005492362,10181.023484013831,3154.9631799044546,909.7895463543398,-264.9296085755951,864.176282629143,-1223.5899516078769,18.101388274881483,136.22650377446433,-1804.9735070295762,3380.4424152260603,465.3563412673554,429.122101501331,-700.2054128715938,-1175.1039377894322,-1086.1587022892381,3144.7345736835873,4182.231591101592,193.6316732919605,656.5834372334014,-1939.8647887643328,311.91242333827336,-1491.9416588071117,770.7373826756009,549.8081516941514,545.5392575145345,-1795.0280256904002,3714.012599901521,3214.794014677302,1655.201795925064,1001.1767818824627,-940.5135020039235,-704.3393592558227,589.070081753811,-554.0517351698895,1724.925304502291,-356.4173678945412,-230.12049951005395,190.1974794566491,-24.043729637947603,-1260.3279905836864,89.89112301907494,61.911835290170146,-468.2309437894829,6.05016195765668,-176.3052152965709,-288.93368040956534,-182.5332767775771,322.02145507813526,-106.87687866911553,74.81720768162697,-144.15572191994818,9.196109992920219,-113.95846064350815,269.61173368377183,221.66893540246875,184.11963896177792,-104.51709802315614,-17.37725582903237,-100.1752471510881,3.936406814100112,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,120514.43461679487
Marc Cucurella,Left-Back,8832.688282704987,6863.160838677158,-4124.755219835228,9462.18857681953,9229.996477921808,-2951.961212454956,7876.268815769355,5733.383550355386,7596.685620782214,6935.778312914428,5030.141949188071,8361.546225945443,256.6223029633823,5367.897278698952,12460.892930255573,8306.387626220721,8226.756719043555,4828.719934934178,9476.337333665582,3174.715141869561,-1555.5173087324574,39.961724702590296,4195.870045295996,1250.9814149429658,2623.0140082840367,3380.4424152260603,6848.7767246283465,-1208.4472973313334,3068.6368924244875,737.3201178286629,797.1362678350993,1730.0301313218652,4182.231591101592,4685.495699689451,2411.38782940997,-609.2137353144185,2931.005845766264,235.79990093500817,29.042278187776294,2390.53057609335,1318.5090770117679,2641.3191544278097,1101.6139067504514,2421.5486688037504,2113.8507733579777,1153.0920888225803,-483.89568674878944,2368.995124902727,2073.055323348374,-661.3202628296334,-494.74601757042456,-78.64608587344328,-530.9079240665023,-319.3416054407927,520.2188776210486,-731.3042880399389,1402.2429581053748,1034.9167733416011,-410.30726485586075,538.3455135685301,-315.00979225974993,651.517122492157,-232.4517676261402,-176.6311712555443,-240.60724444102394,1055.3164030882124,97.01857656650485,-151.49381198863296,-113.95846064350815,408.8654587893139,338.9332696109266,264.8695995104045,103.2653962504237,-51.71802330069158,244.29425010344215,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,175887.67583772002
Marco Sala,Left-Back,-8440.014250643073,-8699.066128476969,-6123.906654850258,-8904.234516760667,-8685.73402031219,-5682.308914532062,-8144.825664042791,-5866.791921056179,-8128.994945753891,-7265.680699613844,-5025.094139906398,-6066.901523606985,338.28230735684195,-6098.769137317988,-6682.780416303502,-6111.590101927652,-5843.963988742445,-5267.812748632222,-5753.080954887737,-4195.952180512916,-4320.881413145715,-4382.469142384045,-4423.2488874857345,-4004.2917377085414,-7415.5739134698715,-3813.8324684601707,-4195.694703606803,-2027.2319967476656,-2201.0463642307077,-3087.527993407527,-2969.4536724135764,-3645.846749652679,-2687.5341540024197,-3223.277212005695,-2463.068815524943,-1939.8647887643328,-2710.1184486940238,-2277.2787314171665,-1732.483594970807,-2482.923948417306,-1936.100689292373,-907.7585896667581,-1510.7847864006187,438.43530411986995,17.16973366465739,-2492.875277740246,-1625.4402248866245,-250.02034855412404,-1591.9385308927435,-17.709096871170818,-494.74601757042456,-1583.2405301543904,-681.3016363447265,320.68919632062824,-931.1480750696079,-712.0670624928936,-833.6157238935065,-120.52659059447316,9.639407412899567,-725.8559465072942,-315.00979225974993,-524.046381134996,-232.4517676261402,-525.68800968912,-374.3376102129323,-252.01585745390145,-264.74287116317464,-151.49381198863296,-113.95846064350815,-203.850931675071,-177.0298009062877,-179.2551835070414,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-56.84903794316682,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-211850.81025168783
Marcos Alonso,Left-Back,-6075.299022863279,-350.5797867224108,-2125.6037848201972,6939.761370834265,6769.466967434735,-2377.151169912407,5089.99151493246,-1648.5462950883361,3852.4759620831405,206.32878083403892,2935.30109729339,281.6154861960835,347.3556411783375,1853.9188608873085,4338.178940580107,11695.804389056466,800.5430121564996,-975.4365542818001,2813.466832423504,-19.240697829512513,864.176282629143,-275.9261943750265,11681.588017497863,-660.0270042030368,437.2939721003193,502.7324617515679,9538.869041955719,2066.6915003339955,2235.901749193261,-218.89190998038455,169.37127779365335,3710.616350628276,141.192917510997,8170.352165821198,7220.851719079084,-1939.8647887643328,1319.256047349039,-863.6720007190681,1605.1443752244033,6900.886159325065,-919.0351373223289,275.2673250314311,-204.58543982508374,-1148.0553876272343,-1620.8623285957494,1532.8803561728746,-636.1016251671674,1460.35710349933,4119.15618675906,-983.1258458088645,-494.74601757042456,430.6012644985695,-380.51421178827815,16.208523638010504,2757.7429296858113,610.4921938664756,2909.0172872785342,-424.5906337355454,-642.0019805903494,-160.29213542074118,101.10393862978715,-53.820979684134755,216.81465001092764,-176.6311712555443,71.430275693429,401.6502728171554,137.21429298091365,1214.370524854569,674.2542254740898,18.955028493796238,385.83900329430963,62.99469813883815,103.2653962504237,-34.547639564861974,-58.838907480544464,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,286.1885512436175,,,,,96729.84821289932
Martin Frese,Left-Back,-7514.690900642285,-7888.53347393769,-7123.482372357773,-8273.62771526435,-8070.60164269042,-5969.713935803336,-8144.825664042791,-5339.511217810198,-10375.520740973334,-6569.5307480193205,-6281.998651043206,-6644.039433589083,574.1889867157254,-4434.253044670368,-5958.219074501465,-5935.3818910157015,-5843.963988742445,-5807.734282512778,-4483.96276417496,-4441.641091258999,-4666.551926197372,-3434.805385151195,-4594.576939666411,-3845.0410361130416,1105.0076569163086,-2374.9774917229247,-4195.694703606803,-3255.409045872164,-1226.0962645083964,-3087.527993407527,-3387.96366577454,-2231.1423072909565,-1071.1186845661816,-3165.0945529681194,-2853.0253471197357,-1939.8647887643328,-1501.3060998811047,-2277.2787314171665,-2381.4668113976536,-2395.527925330315,-2342.9269100803904,127.38908569415743,-2163.884459688386,438.43530411986995,17.16973366465739,89.68494024175604,-1625.4402248866245,-196.57105317745362,-1389.5769070389397,-17.70909687117094,-494.74601757042456,-1583.2405301543904,-380.51421178827815,320.68919632062824,-870.6744520408307,91.08710409625077,-833.6157238935065,-120.52659059447316,-135.16978992115557,-725.8559465072942,-315.00979225974993,-524.046381134996,-232.4517676261402,-525.68800968912,-418.9143988035684,-252.01585745390145,-264.74287116317464,-231.83877297940953,-113.95846064350815,-203.850931675071,-177.0298009062877,-138.88020323272815,-104.51709802315614,-51.71802330069158,-3.7237879198196224,-72.04539913248355,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-192770.99079998807
Mathías Olivera,Left-Back,4308.885238256686,3053.657362342554,-4124.755219835228,3550.2498127915683,3463.1304377177316,-4101.581297540053,2303.7142140955643,4678.822143863426,3852.4759620831405,-1093.1511288090715,-2930.253288011717,4321.580856070764,810.0956660746089,5922.735976248158,3003.460679365829,3403.653287317644,3927.369836108944,-354.52679031916045,4082.5850231362806,1700.5816773930655,-1901.1878217841147,1935.2892391682913,2403.515037867379,454.7279069654648,4016.241153822442,6258.152368700553,2693.7826503405245,-799.0549476231673,2541.1908632510335,737.3201178286629,-2132.433685691648,2578.852796738898,4990.439325819711,1777.9902347767274,2801.3443610047634,-609.2137353144185,311.91242333827336,-392.4697571530354,29.042278187776294,1428.2733322077188,-593.5741606919147,2937.075633102357,1101.6139067504514,-354.81004175368236,-1620.8623285957494,317.5579006519327,-27.27787149365549,1366.820836590157,1053.7523291218054,-232.24615219065834,-494.74601757042456,-333.2697610594497,-681.3016363447265,283.40584864520554,338.7980085347166,307.5058915005112,1013.3979699316562,-424.5906337355454,-171.37208925466945,-127.02367594506165,-315.00979225974993,-288.93368040956534,-232.4517676261402,-176.6311712555443,-196.0304558503878,-252.01585745390145,-117.35857764367563,250.23099296524998,-113.95846064350815,-36.746461548420584,-36.31259985613838,103.36967841315142,-104.51709802315614,-51.71802330069158,-86.39646726090689,3.936406814100112,168.14457209815234,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,71060.02706039886
Maximilian Mittelstädt,Left-Back,9963.639043817062,8565.279413209639,15866.759130315073,5915.025318402752,5769.876853799362,11274.587340473123,5089.99151493246,12060.751989307151,4601.317893822956,5868.34838713616,5868.078289945944,9515.82204590964,1163.955685112934,11471.122951740226,6626.267388376012,8067.988282045731,9008.463425031667,6475.480613269875,5351.703213849058,10054.004642759874,11579.962187230516,6989.4959444101605,5711.464353048134,6506.254567594474,624.1244111460791,4819.297391963307,5898.810130720661,2066.6915003339955,1169.844853575184,6474.592284682948,7284.0411649300395,6257.0843468793755,6606.85479525595,4491.417878983689,5076.090795307721,4713.390478485239,4542.7556441834895,3691.2830204192487,1512.4324871634253,3133.8472672971384,2050.7962744301994,423.14556436870475,448.51423346268376,-751.4327146904583,541.3399935879877,925.2191284124037,1875.2963587360696,631.8930251609381,1398.5165771690272,1269.5132350457538,-494.74601757042456,-310.12215422435816,221.06063732461863,904.7949765689159,459.74525459227124,374.8361809151699,1912.6020050833804,61.911835290170146,914.6968907507454,737.9562704226076,31.751650148197637,886.6298232175875,-182.5332767775771,72.69514191129548,249.7374300559735,74.81720768162697,-77.16286122926677,571.6108369283563,-113.95846064350815,-36.746461548420584,-36.31259985613838,264.8695995104045,103.2653962504237,85.64504658594525,51.39133164090522,-41.65267675385008,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,273189.726605032
Maximilian Wittek,Left-Back,12533.981682708145,16670.605958602413,7870.153390254953,7806.845722891701,7615.273986664668,11274.587340473123,7876.268815769355,8897.067769831268,6099.001757302583,13990.097822405598,15085.378038282539,17018.614875676903,1173.0290189344294,6477.574673797365,2583.977797269914,4854.779730121937,12916.996954972223,3451.9200235387602,592.5099986761456,6614.359892314717,5703.563465352344,7305.3838634877775,2087.2170953799755,8098.761583549476,-5018.187553053069,3380.4424152260603,2178.8474872877605,2680.7800248962444,-3763.788697064598,2649.7441734467584,7284.0411649300395,3144.7345736835873,2565.816121665354,2483.5058345750285,3451.2719136627516,-1939.8647887643328,3535.4120201727237,3220.0807768532163,770.7373826756009,3648.3125166030336,179.39565880531865,-5048.34929111042,448.51423346268376,-1544.6780605640106,-1620.8623285957494,1077.1344353525215,277.1340053431005,-3122.91997505016,1316.072952635996,-3772.107564962201,-494.74601757042456,1773.162460933876,2928.147458332654,892.3671940104415,2697.2693066570337,28.56612106835345,1013.3979699316562,-424.5906337355454,972.6205696843675,804.493189373967,1384.1212755391934,-524.046381134996,1315.0214486793154,72.69514191129548,116.00706428406514,-252.01585745390145,70.22143229023227,250.23099296524998,1068.360568532889,102.50726355712146,80.95173435231943,143.7446586874647,622.7216319343732,223.00811647258206,-155.29036671181296,-11.25995437521662,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,227718.78007479425
Melvin Bard,Left-Back,813.2192493648167,-188.47325581455533,873.1233677023477,1027.8226068063059,1002.6009272306595,-796.4235529203985,910.5755636771173,5206.102847109407,-640.5756283557462,-2067.7610610414035,-1254.380606495972,2590.1671261244724,1209.3223542204114,3518.434953534929,3041.595486829094,532.4959683405779,3145.663130120833,-948.4404775877723,4082.5850231362806,226.4482129165701,864.176282629143,-1223.5899516078769,334.3993307622844,-23.024197821035898,3880.5205792014667,3380.4424152260603,127.9850275431306,19.729751793164876,3580.262957266521,-2131.3159655984796,169.37127779365335,1730.0301313218652,949.400652229116,172.4743427328419,201.63415037280947,-1939.8647887643328,311.91242333827336,-235.40234263102465,214.46605430973244,439.88738038886305,98.03041464771515,2345.5626757532623,448.51423346268376,1231.6806499934223,-310.4366787874239,925.2191284124037,-1168.8224096314905,1647.4296373176765,626.5444565415524,-1412.1999564478392,-494.74601757042456,800.9629738600335,-380.51421178827815,-275.8443664861333,-144.99097569550233,504.68745335772627,211.40518182336197,-59.713781966258765,-41.043811654019684,272.1978377630935,-280.3336480189552,-288.93368040956534,-232.4517676261402,371.88671771150325,205.1606414653374,74.81720768162697,164.01143725718623,-231.83877297940953,-113.95846064350815,269.61173368377183,221.66893540246875,143.7446586874647,311.04789052400355,-51.71802330069158,-100.1752471510881,49.52549038205031,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,38405.5282871619
Miguel Gutiérrez,Left-Back,8010.178638259842,8727.385944117495,17865.9105653301,8831.581775323211,8614.86410030004,13142.719978736406,8572.838140978578,987.857221141565,6099.001757302583,4847.328458130861,7543.950971461688,-1449.7982437502083,1327.2756938998532,1853.9188608873085,3956.8308659474555,6741.244105767519,18.83630616838845,11361.77049488891,4082.5850231362806,7842.80444604513,11925.632700282174,8253.047620720628,6159.553104905288,6506.254567594474,-596.4624308050334,10574.717298912292,5037.625461477244,4932.437948291157,265.1472451031075,4562.168229064853,5819.256188166667,598.2665774324875,2565.816121665354,3765.151820367791,2996.32262680216,4713.390478485239,3333.94329537057,4005.4178494632692,2624.975143895162,1222.8476284568535,4817.214575788719,-759.8803503294846,-204.58543982508374,-354.81004175368236,-769.0856562203378,1456.9227027028157,809.8547898074236,3.863804485060529,649.0290814141973,1054.976179726266,1724.925304502291,708.3725465196675,973.0291987157395,-630.0361694026476,1245.9023539663772,-1245.9000714234026,308.6164288667916,-181.33939922268763,567.1548171490126,1103.909324655083,343.83694831535047,886.6298232175875,-132.61478592901398,621.2130308783429,784.658893143607,74.81720768162697,164.01143725718623,651.9557979191329,280.14788241529084,213.91024364155496,174.7632017190856,103.36967841315142,311.04789052400355,223.00811647258206,-72.61768737072568,64.72185157136704,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,234177.53108592314
Milos Kerkez,Left-Back,12842.422799375074,9132.652271387133,12868.031977792527,12615.222584301106,12305.658366030648,7682.024574582194,11359.115441815471,2569.699330879506,9094.369484261842,9673.968122519556,8381.88731221956,4898.718766052861,1427.0823659363036,7587.252068895779,12765.971389961693,6803.43523903056,5881.636601079222,8770.14713226224,8207.219142952805,7597.115535299047,6049.233978404001,3830.616753633992,5540.136300867458,5710.001059616973,844.2262890988908,3380.4424152260603,4194.197177166682,7388.792046540155,1991.9410942381237,5518.3802568739,797.1362678350993,6822.966123824065,3778.1277237425325,2890.784447838062,4946.105284776125,4713.390478485239,5348.630543392102,2591.8111187651725,5220.908009602548,2084.194000324516,3556.0532913458646,866.7802823805258,1754.7135800382189,-1544.6780605640106,999.9889710209017,1684.7956631129928,657.6488513890455,1687.5166088501794,1323.5678275935443,2020.3929286639598,-494.74601757042456,-286.97454738926666,-230.12049951005395,90.77521898885541,-144.99097569550233,-760.160126360507,818.9754758447971,305.1630698030279,118.24630541344133,471.8085946171711,-315.00979225974993,1121.7425239430183,-232.4517676261402,172.42566717803138,338.89100723724573,401.6502728171554,-36.96714481485793,-71.14885099785637,-113.95846064350815,-64.59720656952898,-59.76546669782993,264.8695995104045,103.2653962504237,-51.71802330069158,202.9579104328985,140.70365751795072,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,270763.2406370427
Mitchel Bakker,Left-Back,-7206.249783975355,-5537.988775773785,3871.850520224893,-2361.688951236392,-2303.7356024863448,2221.329170427982,-1875.7017371597774,-5339.511217810198,857.1082351238828,-2067.7610610414035,-2511.2851176327804,-2604.0740637144027,1445.2290335792948,-1660.0595569243342,-47.32391769537781,-1685.6544513745566,-3107.990517784056,1751.1671918150084,-676.6081920366307,717.8260344087353,3629.5403870424007,2251.177158245908,-812.1807107545512,932.4800117519655,1421.4379059019082,-2374.9774917229247,-1150.474687622353,-594.3587727690842,1900.3832768665566,-218.89190998038455,1215.6462611960635,-816.4378649292347,545.2967848700565,-869.5241873037497,-188.3223812219836,721.4373181354958,-1904.243549485411,1649.4066316331066,770.7373826756009,-767.4391241118356,1562.6048094845785,571.0238037059784,1754.7135800382189,2818.1713417405267,-179.39411380659143,-1125.6375152791861,353.2369745522896,578.4437297842677,-1307.1332825059083,-554.0517351698895,-494.74601757042456,2745.361948007719,521.848061881067,90.77521898885541,-568.3063368969439,-1111.2394925940848,-104.53137106778432,183.53745254659904,864.0136716838261,1070.6408651794036,413.18923679694,416.40442176672644,116.97766831380144,-126.76590862217634,-17.723301487843262,401.6502728171554,807.1428998877277,-151.49381198863296,477.20105394469033,603.8206739370726,503.10333750276743,-138.88020323272815,-0.6258508863662121,137.15619779343405,-127.73280693145053,19.132768003416842,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-11816.599086124867
Myles Lewis-Skelly,Left-Back,-2476.8193284157664,-3268.4973430638092,-7123.482372357773,-3071.1216029197462,-2995.759527310833,-5969.713935803336,-2572.271062369001,-3230.388404826277,-2138.2594918353752,-4713.130877100592,-4606.125969527462,-6644.039433589083,1690.2090467596738,-3139.629417055552,-1801.525061005571,-2359.391728390836,-6234.817341736501,-1893.3031618787456,-993.8877397148249,-2721.818716036421,-3629.5403870424007,-3118.917466073578,-1523.8510813512078,-2252.534020158039,2949.656055533547,1941.587438488814,-1106.083725290218,-799.0549476231673,2489.4642576996216,-3087.527993407527,-2760.198675733094,-2514.0831957633013,-262.9109498480625,-1176.7123521524911,-253.31513648778244,-1939.8647887643328,3535.4120201727237,-2120.2113168951555,-434.517162117114,-1589.1419391152963,-1610.6397126619588,1162.536761055073,-857.6851131128512,-1148.0553876272343,4931.265920445878,-593.9339409887739,-1625.4402248866245,725.4292920701114,-1187.2152831851356,-124.97762453091454,1724.925304502291,-1351.7644618034756,-681.3016363447265,2650.89842603454,-386.8854678106118,91.08710409625077,187.10237006250458,5656.690229085899,-294.4599069886166,-692.5874870316147,-315.00979225974993,-288.93368040956534,-232.4517676261402,-126.76590862217634,71.430275693429,74.81720768162697,-130.75714978181188,-71.14885099785637,-113.95846064350815,-203.850931675071,-177.0298009062877,-179.2551835070414,207.15664338721362,-51.71802330069158,134.06401098199248,-11.25995437521662,-19.184280038044225,-11.23112968611519,-5.031972021899184,-2.609622047814141,,,,,-78793.85804388061
